Total Resident Memory on Device,Value
,462.789

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.531,8.078
"Executables & Mapped",785.137,224.770
"Graphics (Estimated)",445.230,
"Native",235.321,110.817
"Untracked*",151.263,
"Managed",50.800,49.843

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.702
"Empty Heap Space",4.183,3.397
"Objects",1.743,1.743
