ts,value,counter_name,t_s
259402359156888,21.32433319091797,application_prediction_milliseconds,0.0
259402359354804,1.0,stale_frames_per_second,0.000197916
259402359357565,0.0,last_used_foveation_level,0.000200677
259402359360169,1.0,application_layer_count,0.000203281
259402359362148,7878.0,app_vss_mb,0.00020526
259402359364023,243.0,app_rss_mb,0.000207135
259402359365221,58.0,app_uss_mb,0.000208333
259402359366315,0.20401760935783386,app_gpu_ms,0.000209427
259402365068920,22.33030128479004,application_prediction_milliseconds,0.005912032
259402365169649,0.0,stale_frames_per_second,0.006012761
259402365171888,0.0,last_used_foveation_level,0.006015
259402365173607,6.0,application_layer_count,0.006016719
259402365175430,12288.0,app_vss_mb,0.006018542
259402365177409,1058.0,app_rss_mb,0.006020521
259402365178555,459.0,app_uss_mb,0.006021667
259402365179597,1.0825239419937134,app_gpu_ms,0.006022709
259402365180951,72.0,display_refresh_rate,0.006024063
259402365182513,3.0,cpu_level,0.006025625
259402365183815,2.0,gpu_level,0.006026927
259402365185065,1920.0,cpu_frequency_mhz,0.006028177
259402365186732,545.0,gpu_frequency_mhz,0.006029844
259402365188138,3196.0,mem_frequency_mhz,0.00603125
259402365189232,2873.0,available_memory_mb,0.006032344
259402365190534,2.5179011821746826,timewarp_gpu_ms,0.006033646
259402365191784,0.0,guardian_gpu_ms,0.006034896
259402365193086,0.0,screen_tears_per_second,0.006036198
259402365194961,50.0,cpu_util_0,0.006038073
259402365196472,45.0,cpu_util_1,0.006039584
259402365197826,48.0,cpu_util_2,0.006040938
259402365199232,25.0,cpu_util_3,0.006042344
259402365200378,29.0,cpu_util_4,0.00604349
259402365201732,16.0,cpu_util_5,0.006044844
259402365203034,0.0,cpu_util_6,0.006046146
259402365204336,0.0,cpu_util_7,0.006047448
259402365205534,27.24970281124115,gpu_util,0.006048646
259402402216684,0.0,application_prediction_milliseconds,0.043059796
259402402325278,0.0,stale_frames_per_second,0.04316839
259402402328142,0.0,last_used_foveation_level,0.043171254
259402402330486,1.0,application_layer_count,0.043173598
259402402332673,6691.0,app_vss_mb,0.043175785
259402402334809,103.0,app_rss_mb,0.043177921
259402402336319,2.0,app_uss_mb,0.043179431
259402402337725,1.0815865993499756,app_gpu_ms,0.043180837
259402594879359,0.6659433245658875,% Vertex Fetch Stall,0.235722471
259402594883943,16.398286819458008,% Texture Fetch Stall,0.235727055
259402594897172,22.578062057495117,,0.235740284
259402594899307,25.94539451599121,% Texture L2 Miss,0.235742419
259402594901234,8742138.0,Vertices Shaded / Second,0.235744346
259402594903786,1318558592.0,Fragments Shaded / Second,0.235746898
259402594905661,1456420096.0,Vertex Instructions / Second,0.235748773
259402594907276,106841178112.0,Fragment Instructions / Second,0.235750388
259402594909203,1.1723605394363403,Textures / Fragment,0.235752315
259402594911286,93.92805480957031,% Time Shading Fragments,0.235754398
259402594912901,6.071944713592529,% Time Shading Vertices,0.235756013
259402594915036,0.0,% Time Compute,0.235758148
259402594917328,37.765106201171875,% Nearest Filtered,0.23576044
259402594919151,62.30677795410156,% Linear Filtered,0.235762263
259402594920974,0.0,% Anisotropic Filtered,0.235764086
259402594922536,0.6028532981872559,Avg Preemption Delay,0.235765648
259402695249005,0.6201385259628296,% Vertex Fetch Stall,0.336092117
259402695258380,15.947388648986816,% Texture Fetch Stall,0.336101492
259402695259109,22.647188186645508,,0.336102221
259402695259473,26.412683486938477,% Texture L2 Miss,0.336102585
259402695260255,8280084.5,Vertices Shaded / Second,0.336103367
259402695261036,1297569536.0,Fragments Shaded / Second,0.336104148
259402695261400,1375265280.0,Vertex Instructions / Second,0.336104512
259402695261869,105045213184.0,Fragment Instructions / Second,0.336104981
259402695262546,1.1737220287322998,Textures / Fragment,0.336105658
259402695263328,94.10408782958984,% Time Shading Fragments,0.33610644
259402695263692,5.895909786224365,% Time Shading Vertices,0.336106804
259402695264109,0.0,% Time Compute,0.336107221
259402695264682,37.124122619628906,% Nearest Filtered,0.336107794
259402695264994,62.8029670715332,% Linear Filtered,0.336108106
259402695265619,0.0,% Anisotropic Filtered,0.336108731
259402695266244,0.6162883043289185,Avg Preemption Delay,0.336109356
259402795678285,0.6075338125228882,% Vertex Fetch Stall,0.436521397
259402795688754,15.190834045410156,% Texture Fetch Stall,0.436531866
259402795689952,22.645587921142578,,0.436533064
259402795690525,25.86302375793457,% Texture L2 Miss,0.436533637
259402795691410,8241852.5,Vertices Shaded / Second,0.436534522
