ts,value,counter_name,t_s
172914209019412,19.93268585205078,application_prediction_milliseconds,0.0
172914209282225,74.0,stale_frames_per_second,0.000262813
172914209285193,0.0,last_used_foveation_level,0.000265781
172914209287277,7.0,application_layer_count,0.000267865
172914209289464,12091.0,app_vss_mb,0.000270052
172914209291704,999.0,app_rss_mb,0.000272292
172914209293318,405.0,app_uss_mb,0.000273906
172914209294673,1.4027063846588135,app_gpu_ms,0.000275261
172914209296443,90.0,display_refresh_rate,0.000277031
172914209299204,3.0,cpu_level,0.000279792
172914209301131,2.0,gpu_level,0.000281719
172914209302641,1920.0,cpu_frequency_mhz,0.000283229
172914209304621,545.0,gpu_frequency_mhz,0.000285209
172914209306183,2736.0,mem_frequency_mhz,0.000286771
172914209307589,3178.0,available_memory_mb,0.000288177
172914209309360,2.295909881591797,timewarp_gpu_ms,0.000289948
172914209310975,0.0,guardian_gpu_ms,0.000291563
172914209312798,0.0,screen_tears_per_second,0.000293386
172914209314412,52.0,cpu_util_0,0.000295
172914209316183,51.0,cpu_util_1,0.000296771
172914209317850,51.0,cpu_util_2,0.000298438
172914209319464,39.0,cpu_util_3,0.000300052
172914209321131,32.0,cpu_util_4,0.000301719
172914209322902,46.0,cpu_util_5,0.00030349
172914209324516,0.0,cpu_util_6,0.000305104
172914209326131,0.0,cpu_util_7,0.000306719
172914209327693,23.51211905479431,gpu_util,0.000308281
172914492985378,0.7717525362968445,% Vertex Fetch Stall,0.283965966
172914492990951,22.663715362548828,% Texture Fetch Stall,0.283971539
172914492994961,0.0,,0.283975549
172914492997722,24.552907943725586,% Texture L2 Miss,0.28397831
172914493000795,10678268.0,Vertices Shaded / Second,0.283981383
172914493004232,1617414784.0,Fragments Shaded / Second,0.28398482
172914493006368,1663986176.0,Vertex Instructions / Second,0.283986956
172914493008190,104308899840.0,Fragment Instructions / Second,0.283988778
172914493010274,-1.0,Textures / Fragment,0.283990862
172914493012305,0.0,% Time Shading Fragments,0.283992893
172914493014493,5.9167070388793945,% Time Shading Vertices,0.283995081
172914493016524,0.0,% Time Compute,0.283997112
172914493019336,0.0,% Nearest Filtered,0.283999924
172914493021159,0.0,% Linear Filtered,0.284001747
172914493023190,0.0,% Anisotropic Filtered,0.284003778
172914493025586,0.621168315410614,Avg Preemption Delay,0.284006174
172914593558825,0.8514912724494934,% Vertex Fetch Stall,0.384539413
172914593570232,23.047687530517578,% Texture Fetch Stall,0.38455082
172914593572107,0.0,,0.384552695
172914593572836,24.20179557800293,% Texture L2 Miss,0.384553424
172914593573721,11185848.0,Vertices Shaded / Second,0.384554309
172914593574659,1660323712.0,Fragments Shaded / Second,0.384555247
172914593575128,1740477568.0,Vertex Instructions / Second,0.384555716
172914593575544,106890461184.0,Fragment Instructions / Second,0.384556132
172914593576273,-1.0,Textures / Fragment,0.384556861
172914593577680,0.0,% Time Shading Fragments,0.384558268
172914593578096,6.006785869598389,% Time Shading Vertices,0.384558684
172914593578878,0.0,% Time Compute,0.384559466
172914593579763,0.0,% Nearest Filtered,0.384560351
172914593580232,0.0,% Linear Filtered,0.38456082
172914593581273,0.0,% Anisotropic Filtered,0.384561861
172914593582419,16.662904739379883,Avg Preemption Delay,0.384563007
172914694081804,0.7467614412307739,% Vertex Fetch Stall,0.485062392
172914694091179,22.825735092163086,% Texture Fetch Stall,0.485071767
172914694092585,0.0,,0.485073173
172914694093679,24.265995025634766,% Texture L2 Miss,0.485074267
172914694094356,10696128.0,Vertices Shaded / Second,0.485074944
172914694094981,1652855552.0,Fragments Shaded / Second,0.485075569
172914694095450,1669356288.0,Vertex Instructions / Second,0.485076038
172914694096023,106198409216.0,Fragment Instructions / Second,0.485076611
172914694096648,-1.0,Textures / Fragment,0.485077236
172914694097690,0.0,% Time Shading Fragments,0.485078278
172914694098106,5.823626518249512,% Time Shading Vertices,0.485078694
172914694098992,0.0,% Time Compute,0.48507958
172914694099773,0.0,% Nearest Filtered,0.485080361
172914694100190,0.0,% Linear Filtered,0.485080778
172914694100815,0.0,% Anisotropic Filtered,0.485081403
172914694101700,0.6392912268638611,Avg Preemption Delay,0.485082288
172914745580299,22.868934631347656,application_prediction_milliseconds,0.536560887
172914745835195,1.0,stale_frames_per_second,0.536815783
172914745838476,0.0,last_used_foveation_level,0.536819064
172914745841184,1.0,application_layer_count,0.536821772
172914745843684,7872.0,app_vss_mb,0.536824272
172914745845872,270.0,app_rss_mb,0.53682646
172914745847382,48.0,app_uss_mb,0.53682797
172914745848736,0.0,app_gpu_ms,0.536829324
172914794449991,0.7174092531204224,% Vertex Fetch Stall,0.585430579
172914794459210,21.39297866821289,% Texture Fetch Stall,0.585439798
172914794460304,0.0,,0.585440892
172914794460877,24.819177627563477,% Texture L2 Miss,0.585441465
172914794461710,10900207.0,Vertices Shaded / Second,0.585442298
172914794462491,1621609472.0,Fragments Shaded / Second,0.585443079
172914794463116,1689741440.0,Vertex Instructions / Second,0.585443704
172914794463637,104576917504.0,Fragment Instructions / Second,0.585444225
172914794464314,-1.0,Textures / Fragment,0.585444902
172914794465043,0.0,% Time Shading Fragments,0.585445631
172914794465460,6.108208179473877,% Time Shading Vertices,0.585446048
172914794465981,0.0,% Time Compute,0.585446569
172914794466762,0.0,% Nearest Filtered,0.58544735
172914794467127,0.0,% Linear Filtered,0.585447715
172914794467752,0.0,% Anisotropic Filtered,0.58544834
172914794468533,0.607354462146759,Avg Preemption Delay,0.585449121
172914894948803,0.7499638199806213,% Vertex Fetch Stall,0.685929391
172914895026147,22.86219024658203,% Texture Fetch Stall,0.686006735
172914895028022,0.0,,0.68600861
172914895028803,24.380949020385742,% Texture L2 Miss,0.686009391
172914895030001,10904797.0,Vertices Shaded / Second,0.686010589
172914895031043,1636993536.0,Fragments Shaded / Second,0.686011631
172914895031616,1702990080.0,Vertex Instructions / Second,0.686012204
172914895032137,105790988288.0,Fragment Instructions / Second,0.686012725
172914895279949,-1.0,Textures / Fragment,0.686260537
172914895284376,0.0,% Time Shading Fragments,0.686264964
172914895285366,5.950648784637451,% Time Shading Vertices,0.686265954
172914895286303,0.0,% Time Compute,0.686266891
172914895287345,0.0,% Nearest Filtered,0.686267933
172914895288126,0.0,% Linear Filtered,0.686268714
172914895289220,0.0,% Anisotropic Filtered,0.686269808
172914895290626,0.6913323998451233,Avg Preemption Delay,0.686271214
172914975862926,0.0,application_prediction_milliseconds,0.766843514
172914975977822,1.0,stale_frames_per_second,0.76695841
172914975980478,0.0,last_used_foveation_level,0.766961066
172914975982509,1.0,application_layer_count,0.766963097
172914975984645,6330.0,app_vss_mb,0.766965233
172914975986780,105.0,app_rss_mb,0.766967368
172914975988343,2.0,app_uss_mb,0.766968931
172914975989749,0.22414886951446533,app_gpu_ms,0.766970337
172914995660220,0.7255941033363342,% Vertex Fetch Stall,0.786640808
172914995670793,22.748868942260742,% Texture Fetch Stall,0.786651381
172914995671730,0.0,,0.786652318
172914995672303,24.76554298400879,% Texture L2 Miss,0.786652891
172914995673032,10683189.0,Vertices Shaded / Second,0.78665362
172914995674230,1648516736.0,Fragments Shaded / Second,0.786654818
172914995674647,1665980160.0,Vertex Instructions / Second,0.786655235
172914995675116,106767187968.0,Fragment Instructions / Second,0.786655704
172914995675845,-1.0,Textures / Fragment,0.786656433
172914995676782,0.0,% Time Shading Fragments,0.78665737
172914995677303,5.804747104644775,% Time Shading Vertices,0.786657891
172914995677720,0.0,% Time Compute,0.786658308
172914995678449,0.0,% Nearest Filtered,0.786659037
172914995678866,0.0,% Linear Filtered,0.786659454
172914995679334,0.0,% Anisotropic Filtered,0.786659922
172914995680168,0.6204608082771301,Avg Preemption Delay,0.786660756
172915096020803,0.891706645488739,% Vertex Fetch Stall,0.887001391
172915096030907,23.003578186035156,% Texture Fetch Stall,0.887011495
172915096032053,0.0,,0.887012641
172915096032626,24.23990249633789,% Texture L2 Miss,0.887013214
172915096033355,10705444.0,Vertices Shaded / Second,0.887013943
172915096034292,1624076288.0,Fragments Shaded / Second,0.88701488
172915096034761,1668615168.0,Vertex Instructions / Second,0.887015349
172915096035178,104664473600.0,Fragment Instructions / Second,0.887015766
172915096036011,-1.0,Textures / Fragment,0.887016599
172915096037105,0.0,% Time Shading Fragments,0.887017693
172915096037521,5.91016149520874,% Time Shading Vertices,0.887018109
172915096038407,0.0,% Time Compute,0.887018995
172915096039292,0.0,% Nearest Filtered,0.88701988
172915096039709,0.0,% Linear Filtered,0.887020297
172915096040386,0.0,% Anisotropic Filtered,0.887020974
172915096041271,0.5992017388343811,Avg Preemption Delay,0.887021859
172915196414511,0.8430084586143494,% Vertex Fetch Stall,0.987395099
172915196426333,22.298643112182617,% Texture Fetch Stall,0.987406921
172915196427271,0.0,,0.987407859
172915196427896,23.851781845092773,% Texture L2 Miss,0.987408484
172915196428781,10906296.0,Vertices Shaded / Second,0.987409369
172915196430083,1624412416.0,Fragments Shaded / Second,0.987410671
172915196430656,1690672256.0,Vertex Instructions / Second,0.987411244
172915196431281,104683143168.0,Fragment Instructions / Second,0.987411869
172915196432479,-1.0,Textures / Fragment,0.987413067
172915196433573,0.0,% Time Shading Fragments,0.987414161
172915196433990,6.062714099884033,% Time Shading Vertices,0.987414578
172915196434563,0.0,% Time Compute,0.987415151
172915196435604,0.0,% Nearest Filtered,0.987416192
172915196436021,0.0,% Linear Filtered,0.987416609
172915196436698,0.0,% Anisotropic Filtered,0.987417286
172915196437583,17.028091430664062,Avg Preemption Delay,0.987418171
172915208942012,17.486522674560547,application_prediction_milliseconds,0.9999226
172915208951126,76.0,stale_frames_per_second,0.999931714
172915208952793,0.0,last_used_foveation_level,0.999933381
172915208954199,7.0,application_layer_count,0.999934787
172915208955658,12091.0,app_vss_mb,0.999936246
172915208956803,999.0,app_rss_mb,0.999937391
172915208958001,405.0,app_uss_mb,0.999938589
172915208958887,1.1759278774261475,app_gpu_ms,0.999939475
172915208959824,90.0,display_refresh_rate,0.999940412
172915208960970,3.0,cpu_level,0.999941558
172915208961803,2.0,gpu_level,0.999942391
172915208962428,1920.0,cpu_frequency_mhz,0.999943016
172915208963314,545.0,gpu_frequency_mhz,0.999943902
172915208963991,2736.0,mem_frequency_mhz,0.999944579
172915208964460,3178.0,available_memory_mb,0.999945048
172915208965137,2.299856185913086,timewarp_gpu_ms,0.999945725
172915208965762,0.0,guardian_gpu_ms,0.99994635
172915208966178,0.0,screen_tears_per_second,0.999946766
172915208966647,56.0,cpu_util_0,0.999947235
172915208967220,54.0,cpu_util_1,0.999947808
172915208967897,59.0,cpu_util_2,0.999948485
172915208968418,43.0,cpu_util_3,0.999949006
172915208969095,42.0,cpu_util_4,0.999949683
172915208969564,32.0,cpu_util_5,0.999950152
172915208970189,0.0,cpu_util_6,0.999950777
172915208970762,0.0,cpu_util_7,0.99995135
172915208971283,23.70237410068512,gpu_util,0.999951871
172915296854260,0.8935624957084656,% Vertex Fetch Stall,1.087834848
172915296867437,22.458385467529297,% Texture Fetch Stall,1.087848025
172915296871031,0.0,,1.087851619
172915296871604,22.817228317260742,% Texture L2 Miss,1.087852192
172915296872281,11503649.0,Vertices Shaded / Second,1.087852869
172915296873114,1683098240.0,Fragments Shaded / Second,1.087853702
172915296873583,1718795392.0,Vertex Instructions / Second,1.087854171
172915296873948,97095024640.0,Fragment Instructions / Second,1.087854536
172915296874573,-1.0,Textures / Fragment,1.087855161
172915296875666,0.0,% Time Shading Fragments,1.087856254
172915296876135,6.238483905792236,% Time Shading Vertices,1.087856723
172915296876552,0.0,% Time Compute,1.08785714
172915296877333,0.0,% Nearest Filtered,1.087857921
172915296877750,0.0,% Linear Filtered,1.087858338
172915296878323,0.0,% Anisotropic Filtered,1.087858911
172915296879260,27.178285598754883,Avg Preemption Delay,1.087859848
172915397239791,1.0789992809295654,% Vertex Fetch Stall,1.188220379
172915397251353,23.286842346191406,% Texture Fetch Stall,1.188231941
172915397252916,0.0,,1.188233504
172915397253489,22.127729415893555,% Texture L2 Miss,1.188234077
172915397254322,11552865.0,Vertices Shaded / Second,1.18823491
172915397255208,1698021376.0,Fragments Shaded / Second,1.188235796
172915397255572,1720432256.0,Vertex Instructions / Second,1.18823616
172915397256145,97694195712.0,Fragment Instructions / Second,1.188236733
172915397257083,-1.0,Textures / Fragment,1.188237671
172915397258228,0.0,% Time Shading Fragments,1.188238816
172915397258645,6.251882076263428,% Time Shading Vertices,1.188239233
172915397259218,0.0,% Time Compute,1.188239806
172915397259947,0.0,% Nearest Filtered,1.188240535
172915397260312,0.0,% Linear Filtered,1.1882409
172915397260937,0.0,% Anisotropic Filtered,1.188241525
172915397261614,0.8110388517379761,Avg Preemption Delay,1.188242202
172915497607718,1.0116757154464722,% Vertex Fetch Stall,1.288588306
172915497617926,22.780338287353516,% Texture Fetch Stall,1.288598514
172915497619280,0.0,,1.288599868
172915497619905,22.87154769897461,% Texture L2 Miss,1.288600493
172915497620478,11464063.0,Vertices Shaded / Second,1.288601066
172915497621155,1673804800.0,Fragments Shaded / Second,1.288601743
172915497621624,1719996672.0,Vertex Instructions / Second,1.288602212
172915497622197,96733036544.0,Fragment Instructions / Second,1.288602785
172915497622874,-1.0,Textures / Fragment,1.288603462
172915497623759,0.0,% Time Shading Fragments,1.288604347
172915497624228,6.347508907318115,% Time Shading Vertices,1.288604816
172915497624645,0.0,% Time Compute,1.288605233
172915497625426,0.0,% Nearest Filtered,1.288606014
172915497625843,0.0,% Linear Filtered,1.288606431
172915497626468,0.0,% Anisotropic Filtered,1.288607056
172915497627197,3.6588613986968994,Avg Preemption Delay,1.288607785
172915598038978,1.0188132524490356,% Vertex Fetch Stall,1.389019566
172915598049030,21.51958465576172,% Texture Fetch Stall,1.389029618
172915598050176,0.0,,1.389030764
172915598050748,22.47574806213379,% Texture L2 Miss,1.389031336
172915598051530,11709412.0,Vertices Shaded / Second,1.389032118
172915598052259,1686468224.0,Fragments Shaded / Second,1.389032847
172915598052728,1742547584.0,Vertex Instructions / Second,1.389033316
172915598053144,97223024640.0,Fragment Instructions / Second,1.389033732
172915598053769,-1.0,Textures / Fragment,1.389034357
172915598054446,0.0,% Time Shading Fragments,1.389035034
172915598054863,6.4943318367004395,% Time Shading Vertices,1.389035451
172915598055280,0.0,% Time Compute,1.389035868
172915598055957,0.0,% Nearest Filtered,1.389036545
172915598056321,0.0,% Linear Filtered,1.389036909
172915598057103,0.0,% Anisotropic Filtered,1.389037691
172915598057832,11.481244087219238,Avg Preemption Delay,1.38903842
172915698451383,0.9608832001686096,% Vertex Fetch Stall,1.489431971
172915698464196,22.552467346191406,% Texture Fetch Stall,1.489444784
172915698465133,0.0,,1.489445721
172915698465758,22.487091064453125,% Texture L2 Miss,1.489446346
172915698466488,11509395.0,Vertices Shaded / Second,1.489447076
172915698467477,1685298816.0,Fragments Shaded / Second,1.489448065
172915698468050,1720408320.0,Vertex Instructions / Second,1.489448638
172915698468571,97154965504.0,Fragment Instructions / Second,1.489449159
172915698469456,-1.0,Textures / Fragment,1.489450044
172915698470550,0.0,% Time Shading Fragments,1.489451138
172915698470967,6.3103108406066895,% Time Shading Vertices,1.489451555
172915698471540,0.0,% Time Compute,1.489452128
172915698472477,0.0,% Nearest Filtered,1.489453065
172915698472946,0.0,% Linear Filtered,1.489453534
172915698473363,0.0,% Anisotropic Filtered,1.489453951
172915698474300,21.046369552612305,Avg Preemption Delay,1.489454888
172915747389305,22.868934631347656,application_prediction_milliseconds,1.538369893
172915747401024,1.0,stale_frames_per_second,1.538381612
172915747402586,0.0,last_used_foveation_level,1.538383174
172915747404670,1.0,application_layer_count,1.538385258
172915747406128,7872.0,app_vss_mb,1.538386716
172915747407482,270.0,app_rss_mb,1.53838807
172915747408315,48.0,app_uss_mb,1.538388903
172915747409357,0.0,app_gpu_ms,1.538389945
172915798833112,0.9650570750236511,% Vertex Fetch Stall,1.5898137
172915798843268,23.02040672302246,% Texture Fetch Stall,1.589823856
172915798844727,0.0,,1.589825315
172915798845456,23.103239059448242,% Texture L2 Miss,1.589826044
172915798846029,11474491.0,Vertices Shaded / Second,1.589826617
172915798846810,1656024576.0,Fragments Shaded / Second,1.589827398
172915798847279,1722246784.0,Vertex Instructions / Second,1.589827867
172915798847696,96727048192.0,Fragment Instructions / Second,1.589828284
172915798848321,-1.0,Textures / Fragment,1.589828909
172915798849362,0.0,% Time Shading Fragments,1.58982995
172915798849779,6.365244388580322,% Time Shading Vertices,1.589830367
172915798850560,0.0,% Time Compute,1.589831148
172915798851341,0.0,% Nearest Filtered,1.589831929
172915798851758,0.0,% Linear Filtered,1.589832346
172915798852487,0.0,% Anisotropic Filtered,1.589833075
172915798853216,0.6706383228302002,Avg Preemption Delay,1.589833804
172915899208799,1.012934923171997,% Vertex Fetch Stall,1.690189387
172915899219893,23.379070281982422,% Texture Fetch Stall,1.690200481
172915899221143,0.0,,1.690201731
172915899221768,23.06269645690918,% Texture L2 Miss,1.690202356
172915899222341,11610306.0,Vertices Shaded / Second,1.690202929
172915899223122,1624867968.0,Fragments Shaded / Second,1.69020371
172915899223539,1741231872.0,Vertex Instructions / Second,1.690204127
172915899223903,96102006784.0,Fragment Instructions / Second,1.690204491
172915899224685,-1.0,Textures / Fragment,1.690205273
172915899225622,0.0,% Time Shading Fragments,1.69020621
172915899225987,6.630802631378174,% Time Shading Vertices,1.690206575
172915899226612,0.0,% Time Compute,1.6902072
172915899227289,0.0,% Nearest Filtered,1.690207877
172915899227706,0.0,% Linear Filtered,1.690208294
172915899228383,0.0,% Anisotropic Filtered,1.690208971
172915899229112,0.6675021052360535,Avg Preemption Delay,1.6902097
172915976889015,0.0,application_prediction_milliseconds,1.767869603
172915976896880,0.0,stale_frames_per_second,1.767877468
172915976898026,0.0,last_used_foveation_level,1.767878614
172915976898963,1.0,application_layer_count,1.767879551
172915976900057,6330.0,app_vss_mb,1.767880645
172915976900838,105.0,app_rss_mb,1.767881426
172915976901567,2.0,app_uss_mb,1.767882155
172915976902297,0.240988090634346,app_gpu_ms,1.767882885
172915999585476,0.9867120981216431,% Vertex Fetch Stall,1.790566064
172915999645632,22.761327743530273,% Texture Fetch Stall,1.79062622
172915999646986,0.0,,1.790627574
172915999647663,23.41358757019043,% Texture L2 Miss,1.790628251
172915999648497,11417027.0,Vertices Shaded / Second,1.790629085
172915999649538,1625045120.0,Fragments Shaded / Second,1.790630126
172915999650059,1719505536.0,Vertex Instructions / Second,1.790630647
172915999650632,96157982720.0,Fragment Instructions / Second,1.79063122
172915999651413,-1.0,Textures / Fragment,1.790632001
172915999652455,0.0,% Time Shading Fragments,1.790633043
172915999652872,6.418669700622559,% Time Shading Vertices,1.79063346
172915999653445,0.0,% Time Compute,1.790634033
172915999654174,0.0,% Nearest Filtered,1.790634762
172915999654538,0.0,% Linear Filtered,1.790635126
172915999655216,0.0,% Anisotropic Filtered,1.790635804
172915999655893,0.582014799118042,Avg Preemption Delay,1.790636481
172916100005382,1.041050910949707,% Vertex Fetch Stall,1.89098597
