ts,value,counter_name,t_s
173637080468976,545084544.0,Clocks / Second,0.0
173637080475434,37.07149124145508,GPU % Bus Busy,6.458e-06
173637080479601,0.6158496141433716,% Vertex Fetch Stall,1.0625e-05
173637080482049,0.0,% Texture Fetch Stall,1.3073e-05
173637080487153,-1.0,L1 Texture Cache Miss Per Pixel,1.8177e-05
173637080489392,32.348785400390625,% Texture L2 Miss,2.0416e-05
173637080493142,0.004062332212924957,% Stalled on System Memory,2.4166e-05
173637080496163,3287788.25,Pre-clipped Polygons/Second,2.7187e-05
173637080498195,0.0,% Prims Trivially Rejected,2.9219e-05
173637080501059,0.0,% Prims Clipped,3.2083e-05
173637080503976,1.0335596799850464,Average Vertices / Polygon,3.5e-05
173637080506945,6512526.5,Reused Vertices / Second,3.7969e-05
173637080509653,-1.0,Average Polygon Area,4.0677e-05
173637080512309,0.0,% Shaders Busy,4.3333e-05
173637080515642,3398125.5,Vertices Shaded / Second,4.6666e-05
173637080518820,-1.0,Fragments Shaded / Second,4.9844e-05
173637080520955,-1.0,Vertex Instructions / Second,5.1979e-05
173637080523559,-1.0,Fragment Instructions / Second,5.4583e-05
173637080525799,-1.0,Fragment ALU Instructions / Sec (Full),5.6823e-05
173637080528038,-1.0,Fragment ALU Instructions / Sec (Half),5.9062e-05
173637080529965,-1.0,Fragment EFU Instructions / Second,6.0989e-05
173637080531945,-1.0,Textures / Vertex,6.2969e-05
173637080534132,-1.0,Textures / Fragment,6.5156e-05
173637080536111,-1.0,ALU / Vertex,6.7135e-05
173637080538299,-1.0,ALU / Fragment,6.9323e-05
173637080540382,-1.0,EFU / Fragment,7.1406e-05
173637080552465,-1.0,EFU / Vertex,8.3489e-05
173637080555382,0.0,% Time Shading Fragments,8.6406e-05
173637080557986,0.0,% Time Shading Vertices,8.901e-05
173637080560070,0.0,% Time Compute,9.1094e-05
173637080562517,0.0,% Shader ALU Capacity Utilized,9.3541e-05
173637080564549,0.0,% Time ALUs Working,9.5573e-05
173637080566736,0.0,% Time EFUs Working,9.776e-05
173637080572622,0.0,% Nearest Filtered,0.000103646
173637080574757,0.0,% Linear Filtered,0.000105781
173637080577726,0.0,% Anisotropic Filtered,0.00010875
173637080580174,0.0,% Non-Base Level Textures,0.000111198
173637080583142,2441144064.0,Read Total (Bytes/sec),0.000114166
173637080585434,3311946752.0,Write Total (Bytes/sec),0.000116458
173637080587726,2262775808.0,Texture Memory Read BW (Bytes/Second),0.00011875
173637080589757,91128080.0,Vertex Memory Read (Bytes/Second),0.000120781
173637080591997,126099.75,SP Memory Read (Bytes/Second),0.000123021
173637080594392,-1.0,Avg Bytes / Fragment,0.000125416
173637080596320,26.817163467407227,Avg Bytes / Vertex,0.000127344
173637080598403,0.0,Preemptions / second,0.000129427
173637080601320,0.0,Avg Preemption Delay,0.000132344
173637080603403,545000000.0,GPU Frequency,0.000134427
173637081959445,544988992.0,Clocks / Second,0.001490469
173637081965226,35.82829666137695,GPU % Bus Busy,0.00149625
173637081966111,1.6232293844223022,% Vertex Fetch Stall,0.001497135
173637081966945,0.0,% Texture Fetch Stall,0.001497969
173637081967622,-1.0,L1 Texture Cache Miss Per Pixel,0.001498646
173637081968143,31.072237014770508,% Texture L2 Miss,0.001499167
173637081968611,0.0029884015675634146,% Stalled on System Memory,0.001499635
173637081969080,2153591.5,Pre-clipped Polygons/Second,0.001500104
