Total Resident Memory on Device,Value
,448.863

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.535,6.086
"Executables & Mapped",785.137,214.356
"Graphics (Estimated)",445.272,
"Native",235.321,107.099
"Untracked*",160.509,
"Managed",50.862,50.233

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.710
"Empty Heap Space",4.197,3.732
"Objects",1.791,1.791
