ts,value,counter_name,t_s
178745898972779,544994944.0,Clocks / Second,0.0
178745898979237,12.675539016723633,GPU % Bus Busy,6.458e-06
178745898981789,0.440897136926651,% Vertex Fetch Stall,9.01e-06
178745898983404,11.913555145263672,% Texture Fetch Stall,1.0625e-05
178745898986216,0.24159030616283417,L1 Texture Cache Miss Per Pixel,1.3437e-05
178745898988352,28.536603927612305,% Texture L2 Miss,1.5573e-05
178745898991529,0.0818140059709549,% Stalled on System Memory,1.875e-05
178745898993247,20326636.0,Pre-clipped Polygons/Second,2.0468e-05
178745898994914,49.057979583740234,% Prims Trivially Rejected,2.2135e-05
178745898996945,1.250497579574585,% Prims Clipped,2.4166e-05
178745898998872,1.0382778644561768,Average Vertices / Polygon,2.6093e-05
178745899001268,40020844.0,Reused Vertices / Second,2.8489e-05
178745899003143,312.74755859375,Average Polygon Area,3.0364e-05
178745899004862,32.404232025146484,% Shaders Busy,3.2083e-05
178745899007362,21104696.0,Vertices Shaded / Second,3.4583e-05
178745899009341,3156623104.0,Fragments Shaded / Second,3.6562e-05
178745899011425,-1.0,Vertex Instructions / Second,3.8646e-05
178745899013612,-1.0,Fragment Instructions / Second,4.0833e-05
178745899015435,-1.0,Fragment ALU Instructions / Sec (Full),4.2656e-05
178745899017206,163950034944.0,Fragment ALU Instructions / Sec (Half),4.4427e-05
178745899019133,12089884672.0,Fragment EFU Instructions / Second,4.6354e-05
178745899021164,0.8345792889595032,Textures / Vertex,4.8385e-05
178745899023247,1.0373653173446655,Textures / Fragment,5.0468e-05
178745899024914,142.98486328125,ALU / Vertex,5.2135e-05
178745899026633,-1.0,ALU / Fragment,5.3854e-05
178745899028143,-1.0,EFU / Fragment,5.5364e-05
178745899039445,-1.0,EFU / Vertex,6.6666e-05
178745899041425,0.0,% Time Shading Fragments,6.8646e-05
178745899043247,5.568429470062256,% Time Shading Vertices,7.0468e-05
178745899044966,0.0,% Time Compute,7.2187e-05
178745899047258,0.0,% Shader ALU Capacity Utilized,7.4479e-05
178745899048977,0.0,% Time ALUs Working,7.6198e-05
178745899069758,22.467376708984375,% Time EFUs Working,9.6979e-05
178745899073352,46.9019889831543,% Nearest Filtered,0.000100573
178745899075331,53.0980110168457,% Linear Filtered,0.000102552
178745899077310,0.0,% Anisotropic Filtered,0.000104531
178745899079341,0.0,% Non-Base Level Textures,0.000106562
178745899081008,1802185344.0,Read Total (Bytes/sec),0.000108229
178745899083300,2492012544.0,Write Total (Bytes/sec),0.000110521
178745899085279,1337517952.0,Texture Memory Read BW (Bytes/Second),0.0001125
178745899087154,102051200.0,Vertex Memory Read (Bytes/Second),0.000114375
178745899088977,1639723.25,SP Memory Read (Bytes/Second),0.000116198
178745899090747,0.4096585214138031,Avg Bytes / Fragment,0.000117968
178745899092362,4.835473537445068,Avg Bytes / Vertex,0.000119583
178745899094185,674.2283325195312,Preemptions / second,0.000121406
178745899096789,4.7339887619018555,Avg Preemption Delay,0.00012401
178745899098560,545000000.0,GPU Frequency,0.000125781
178745900529185,544940928.0,Clocks / Second,0.001556406
178745900537154,0.9042865633964539,GPU % Bus Busy,0.001564375
178745900537623,0.17909571528434753,% Vertex Fetch Stall,0.001564844
178745900537987,0.0,% Texture Fetch Stall,0.001565208
178745900538716,0.0,L1 Texture Cache Miss Per Pixel,0.001565937
178745900539081,0.0,% Texture L2 Miss,0.001566302
178745900539446,0.0,% Stalled on System Memory,0.001566667
178745900540123,3810.063720703125,Pre-clipped Polygons/Second,0.001567344
178745900540539,85.71428680419922,% Prims Trivially Rejected,0.00156776
178745900541060,71.42857360839844,% Prims Clipped,0.001568281
178745900541581,6.285714149475098,Average Vertices / Polygon,0.001568802
178745900542102,23404.677734375,Reused Vertices / Second,0.001569323
178745900542883,0.0,Average Polygon Area,0.001570104
178745900543248,1.0665003061294556,% Shaders Busy,0.001570469
178745900543560,23948.97265625,Vertices Shaded / Second,0.001570781
178745900544185,0.0,Fragments Shaded / Second,0.001571406
178745900544862,-1.0,Vertex Instructions / Second,0.001572083
178745900545227,-1.0,Fragment Instructions / Second,0.001572448
178745900545591,-1.0,Fragment ALU Instructions / Sec (Full),0.001572812
178745900545956,0.0,Fragment ALU Instructions / Sec (Half),0.001573177
178745900546685,0.0,Fragment EFU Instructions / Second,0.001573906
178745900546998,0.0,Textures / Vertex,0.001574219
178745900547362,0.0,Textures / Fragment,0.001574583
178745900547779,0.0,ALU / Vertex,0.001575
178745900548352,-1.0,ALU / Fragment,0.001575573
178745900548977,-1.0,EFU / Fragment,0.001576198
178745900549393,-1.0,EFU / Vertex,0.001576614
178745900550175,0.0,% Time Shading Fragments,0.001577396
178745900550539,0.0,% Time Shading Vertices,0.00157776
178745900550956,0.0,% Time Compute,0.001578177
178745900551477,0.0,% Shader ALU Capacity Utilized,0.001578698
178745900551841,0.0,% Time ALUs Working,0.001579062
178745900552206,0.0,% Time EFUs Working,0.001579427
178745900552883,0.0,% Nearest Filtered,0.001580104
178745900553248,0.0,% Linear Filtered,0.001580469
178745900553821,0.0,% Anisotropic Filtered,0.001581042
178745900554289,0.0,% Non-Base Level Textures,0.00158151
178745900554758,6670877.5,Read Total (Bytes/sec),0.001581979
178745900555123,4058262.25,Write Total (Bytes/sec),0.001582344
178745900555852,0.0,Texture Memory Read BW (Bytes/Second),0.001583073
178745900556268,0.0,Vertex Memory Read (Bytes/Second),0.001583489
178745900556893,0.0,SP Memory Read (Bytes/Second),0.001584114
178745900557362,0.0,Avg Bytes / Fragment,0.001584583
178745900557727,0.0,Avg Bytes / Vertex,0.001584948
178745900558143,0.0,Preemptions / second,0.001585364
178745900558560,0.0,Avg Preemption Delay,0.001585781
178745900559029,545000000.0,GPU Frequency,0.00158625
178745901864498,544680384.0,Clocks / Second,0.002891719
178745901865800,100.0,GPU % Bus Busy,0.002893021
178745901866321,0.0,% Vertex Fetch Stall,0.002893542
178745901866789,0.0,% Texture Fetch Stall,0.00289401
178745901867362,0.0,L1 Texture Cache Miss Per Pixel,0.002894583
178745901867727,0.0,% Texture L2 Miss,0.002894948
178745901868144,0.0,% Stalled on System Memory,0.002895365
178745901868456,0.0,Pre-clipped Polygons/Second,0.002895677
178745901868873,0.0,% Prims Trivially Rejected,0.002896094
178745901869185,0.0,% Prims Clipped,0.002896406
178745901869550,0.0,Average Vertices / Polygon,0.002896771
178745901869914,0.0,Reused Vertices / Second,0.002897135
178745901870331,0.0,Average Polygon Area,0.002897552
178745901870644,0.0,% Shaders Busy,0.002897865
178745901871008,0.0,Vertices Shaded / Second,0.002898229
178745901871321,0.0,Fragments Shaded / Second,0.002898542
178745901871737,-1.0,Vertex Instructions / Second,0.002898958
178745901872154,-1.0,Fragment Instructions / Second,0.002899375
178745901872519,-1.0,Fragment ALU Instructions / Sec (Full),0.00289974
178745901872883,0.0,Fragment ALU Instructions / Sec (Half),0.002900104
178745901873196,0.0,Fragment EFU Instructions / Second,0.002900417
178745901873560,0.0,Textures / Vertex,0.002900781
178745901873873,0.0,Textures / Fragment,0.002901094
178745901874185,0.0,ALU / Vertex,0.002901406
178745901874654,-1.0,ALU / Fragment,0.002901875
178745901875019,-1.0,EFU / Fragment,0.00290224
178745901875383,-1.0,EFU / Vertex,0.002902604
178745901875852,0.0,% Time Shading Fragments,0.002903073
178745901876217,0.0,% Time Shading Vertices,0.002903438
178745901876581,0.0,% Time Compute,0.002903802
178745901876894,0.0,% Shader ALU Capacity Utilized,0.002904115
178745901877258,0.0,% Time ALUs Working,0.002904479
178745901877623,0.0,% Time EFUs Working,0.002904844
178745901877987,0.0,% Nearest Filtered,0.002905208
