Total Resident Memory on Device,Value
,453.539

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.785,10.145
"Executables & Mapped",784.969,219.402
"Graphics (Estimated)",445.229,
"Native",235.321,104.419
"Untracked*",144.087,
"Managed",50.858,50.097

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.706
"Empty Heap Space",4.208,3.615
"Objects",1.776,1.776
