ts,value,counter_name,t_s
5087979104098,545156480.0,Clocks / Second,0.0
5087979109827,29.460058212280273,GPU % Bus Busy,5.729e-06
5087979112848,0.42224356532096863,% Vertex Fetch Stall,8.75e-06
5087979115244,24.824506759643555,% Texture Fetch Stall,1.1146e-05
5087979119254,0.24662470817565918,L1 Texture Cache Miss Per Pixel,1.5156e-05
5087979121754,27.64324188232422,% Texture L2 Miss,1.7656e-05
5087979125087,0.018373779952526093,% Stalled on System Memory,2.0989e-05
5087979127535,4111984.0,Pre-clipped Polygons/Second,2.3437e-05
5087979130087,0.0,% Prims Trivially Rejected,2.5989e-05
5087979133004,2.590756416320801,% Prims Clipped,2.8906e-05
5087979135296,0.5255077481269836,Average Vertices / Polygon,3.1198e-05
5087979137900,4165907.5,Reused Vertices / Second,3.3802e-05
5087979140400,642.8629150390625,Average Polygon Area,3.6302e-05
5087979142587,89.7043228149414,% Shaders Busy,3.8489e-05
5087979146129,2160879.5,Vertices Shaded / Second,4.2031e-05
5087979149150,2722918656.0,Fragments Shaded / Second,4.5052e-05
5087979151285,625508224.0,Vertex Instructions / Second,4.7187e-05
5087979154931,210983944192.0,Fragment Instructions / Second,5.0833e-05
5087979157431,124706111488.0,Fragment ALU Instructions / Sec (Full),5.3333e-05
5087979160973,151393812480.0,Fragment ALU Instructions / Sec (Half),5.6875e-05
5087979163473,10580921344.0,Fragment EFU Instructions / Second,5.9375e-05
5087979165400,2.7571516036987305,Textures / Vertex,6.1302e-05
5087979167952,1.0248445272445679,Textures / Fragment,6.3854e-05
5087979170087,275.830810546875,ALU / Vertex,6.5989e-05
5087979172223,66.38424682617188,ALU / Fragment,6.8125e-05
5087979174202,3.5049691200256348,EFU / Fragment,7.0104e-05
5087979184567,13.638465881347656,EFU / Vertex,8.0469e-05
5087979188785,98.69286346435547,% Time Shading Fragments,8.4687e-05
5087979202171,1.3071343898773193,% Time Shading Vertices,9.8073e-05
5087979204410,0.0,% Time Compute,0.000100312
5087979206858,78.38294982910156,% Shader ALU Capacity Utilized,0.00010276
5087979208889,80.13955688476562,% Time ALUs Working,0.000104791
5087979210764,21.80221939086914,% Time EFUs Working,0.000106666
5087979215296,40.88037109375,% Nearest Filtered,0.000111198
5087979217431,57.00104904174805,% Linear Filtered,0.000113333
5087979219567,0.0,% Anisotropic Filtered,0.000115469
5087979222014,2.7488980293273926,% Non-Base Level Textures,0.000117916
5087979224410,1079582208.0,Read Total (Bytes/sec),0.000120312
5087979227275,2427213568.0,Write Total (Bytes/sec),0.000123177
5087979231598,971988096.0,Texture Memory Read BW (Bytes/Second),0.0001275
5087979236025,30218118.0,Vertex Memory Read (Bytes/Second),0.000131927
5087979239410,1220509.0,SP Memory Read (Bytes/Second),0.000135312
5087979242171,0.3489900231361389,Avg Bytes / Fragment,0.000138073
5087979244410,13.984175682067871,Avg Bytes / Vertex,0.000140312
5087979246390,0.0,Preemptions / second,0.000142292
5087979250921,0.0,Avg Preemption Delay,0.000146823
5087979253785,545000000.0,GPU Frequency,0.000149687
5087980634775,545045632.0,Clocks / Second,0.001530677
5087980641390,100.0,GPU % Bus Busy,0.001537292
5087980642015,0.0,% Vertex Fetch Stall,0.001537917
5087980642535,0.0,% Texture Fetch Stall,0.001538437
5087980643577,0.0,L1 Texture Cache Miss Per Pixel,0.001539479
5087980644098,0.0,% Texture L2 Miss,0.00154
5087980644619,0.0,% Stalled on System Memory,0.001540521
5087980645035,0.0,Pre-clipped Polygons/Second,0.001540937
5087980645765,0.0,% Prims Trivially Rejected,0.001541667
5087980646233,0.0,% Prims Clipped,0.001542135
5087980646702,0.0,Average Vertices / Polygon,0.001542604
5087980647223,0.0,Reused Vertices / Second,0.001543125
5087980647796,0.0,Average Polygon Area,0.001543698
5087980648160,0.0,% Shaders Busy,0.001544062
5087980648733,0.0,Vertices Shaded / Second,0.001544635
5087980649463,0.0,Fragments Shaded / Second,0.001545365
5087980649983,0.0,Vertex Instructions / Second,0.001545885
5087980650296,0.0,Fragment Instructions / Second,0.001546198
5087980650765,0.0,Fragment ALU Instructions / Sec (Full),0.001546667
5087980651181,0.0,Fragment ALU Instructions / Sec (Half),0.001547083
5087980651702,0.0,Fragment EFU Instructions / Second,0.001547604
5087980652015,0.0,Textures / Vertex,0.001547917
5087980652431,0.0,Textures / Fragment,0.001548333
5087980652744,0.0,ALU / Vertex,0.001548646
5087980653473,0.0,ALU / Fragment,0.001549375
5087980653994,0.0,EFU / Fragment,0.001549896
5087980654410,0.0,EFU / Vertex,0.001550312
5087980655035,0.0,% Time Shading Fragments,0.001550937
5087980655400,0.0,% Time Shading Vertices,0.001551302
5087980655921,0.0,% Time Compute,0.001551823
5087980656494,0.0,% Shader ALU Capacity Utilized,0.001552396
5087980656858,0.0,% Time ALUs Working,0.00155276
5087980657327,0.0,% Time EFUs Working,0.001553229
5087980657796,0.0,% Nearest Filtered,0.001553698
5087980658160,0.0,% Linear Filtered,0.001554062
5087980658629,0.0,% Anisotropic Filtered,0.001554531
5087980659358,0.0,% Non-Base Level Textures,0.00155526
5087980659879,0.0,Read Total (Bytes/sec),0.001555781
5087980660244,127159.8359375,Write Total (Bytes/sec),0.001556146
5087980660765,0.0,Texture Memory Read BW (Bytes/Second),0.001556667
5087980661181,0.0,Vertex Memory Read (Bytes/Second),0.001557083
5087980661598,0.0,SP Memory Read (Bytes/Second),0.0015575
5087980662015,0.0,Avg Bytes / Fragment,0.001557917
5087980662379,0.0,Avg Bytes / Vertex,0.001558281
5087980662900,0.0,Preemptions / second,0.001558802
5087980663317,0.0,Avg Preemption Delay,0.001559219
5087980663733,545000000.0,GPU Frequency,0.001559635
5087981992588,544895104.0,Clocks / Second,0.00288849
5087981996077,100.0,GPU % Bus Busy,0.002891979
5087981996911,0.0,% Vertex Fetch Stall,0.002892813
5087981997640,0.0,% Texture Fetch Stall,0.002893542
5087981998473,0.0,L1 Texture Cache Miss Per Pixel,0.002894375
5087981999150,0.0,% Texture L2 Miss,0.002895052
5087981999775,0.0,% Stalled on System Memory,0.002895677
5087982000348,0.0,Pre-clipped Polygons/Second,0.00289625
5087982000869,0.0,% Prims Trivially Rejected,0.002896771
5087982001234,0.0,% Prims Clipped,0.002897136
5087982001598,0.0,Average Vertices / Polygon,0.0028975
5087982001963,0.0,Reused Vertices / Second,0.002897865
