ts,value,counter_name,t_s
6961134903199,545240384.0,Clocks / Second,0.0
6961134908095,100.0,GPU % Bus Busy,4.896e-06
6961134911272,0.0,% Vertex Fetch Stall,8.073e-06
6961134913668,0.0,% Texture Fetch Stall,1.0469e-05
6961134917157,-1.0,L1 Texture Cache Miss Per Pixel,1.3958e-05
6961134919240,0.0,% Texture L2 Miss,1.6041e-05
6961134922261,0.0,% Stalled on System Memory,1.9062e-05
6961134924241,0.0,Pre-clipped Polygons/Second,2.1042e-05
6961134926532,0.0,% Prims Trivially Rejected,2.3333e-05
6961134928928,0.0,% Prims Clipped,2.5729e-05
6961134930959,0.0,Average Vertices / Polygon,2.776e-05
6961134933043,0.0,Reused Vertices / Second,2.9844e-05
6961134935074,-1.0,Average Polygon Area,3.1875e-05
6961134937157,0.0,% Shaders Busy,3.3958e-05
6961134939970,0.0,Vertices Shaded / Second,3.6771e-05
6961134942730,-1.0,Fragments Shaded / Second,3.9531e-05
6961134944709,-1.0,Vertex Instructions / Second,4.151e-05
6961134947053,-1.0,Fragment Instructions / Second,4.3854e-05
6961134949136,-1.0,Fragment ALU Instructions / Sec (Full),4.5937e-05
6961134951220,-1.0,Fragment ALU Instructions / Sec (Half),4.8021e-05
6961134953043,-1.0,Fragment EFU Instructions / Second,4.9844e-05
6961134954918,-1.0,Textures / Vertex,5.1719e-05
6961134957157,-1.0,Textures / Fragment,5.3958e-05
6961134959084,-1.0,ALU / Vertex,5.5885e-05
6961134961220,-1.0,ALU / Fragment,5.8021e-05
6961134962991,-1.0,EFU / Fragment,5.9792e-05
6961134973459,-1.0,EFU / Vertex,7.026e-05
6961134976116,0.0,% Time Shading Fragments,7.2917e-05
6961134978459,0.0,% Time Shading Vertices,7.526e-05
6961134980595,0.0,% Time Compute,7.7396e-05
6961134982782,0.0,% Shader ALU Capacity Utilized,7.9583e-05
6961134984553,0.0,% Time ALUs Working,8.1354e-05
6961134986428,0.0,% Time EFUs Working,8.3229e-05
6961134991116,0.0,% Nearest Filtered,8.7917e-05
6961134993199,0.0,% Linear Filtered,9e-05
6961134995022,0.0,% Anisotropic Filtered,9.1823e-05
6961134997313,0.0,% Non-Base Level Textures,9.4114e-05
6961134999709,0.0,Read Total (Bytes/sec),9.651e-05
6961135002313,140779.046875,Write Total (Bytes/sec),9.9114e-05
6961135004501,0.0,Texture Memory Read BW (Bytes/Second),0.000101302
6961135007105,0.0,Vertex Memory Read (Bytes/Second),0.000103906
6961135009136,0.0,SP Memory Read (Bytes/Second),0.000105937
6961135010959,-1.0,Avg Bytes / Fragment,0.00010776
6961135012834,0.0,Avg Bytes / Vertex,0.000109635
6961135014813,0.0,Preemptions / second,0.000111614
6961135017730,0.0,Avg Preemption Delay,0.000114531
6961135019501,545000000.0,GPU Frequency,0.000116302
6961136372834,544868672.0,Clocks / Second,0.001469635
6961136375439,100.0,GPU % Bus Busy,0.00147224
6961136376011,0.0,% Vertex Fetch Stall,0.001472812
6961136376532,0.0,% Texture Fetch Stall,0.001473333
6961136377314,-1.0,L1 Texture Cache Miss Per Pixel,0.001474115
6961136377782,0.0,% Texture L2 Miss,0.001474583
6961136378251,0.0,% Stalled on System Memory,0.001475052
6961136378720,0.0,Pre-clipped Polygons/Second,0.001475521
6961136379189,0.0,% Prims Trivially Rejected,0.00147599
6961136379657,0.0,% Prims Clipped,0.001476458
6961136380126,0.0,Average Vertices / Polygon,0.001476927
6961136380647,0.0,Reused Vertices / Second,0.001477448
6961136381272,-1.0,Average Polygon Area,0.001478073
6961136381845,0.0,% Shaders Busy,0.001478646
6961136382366,0.0,Vertices Shaded / Second,0.001479167
6961136382939,-1.0,Fragments Shaded / Second,0.00147974
6961136383459,-1.0,Vertex Instructions / Second,0.00148026
6961136383928,-1.0,Fragment Instructions / Second,0.001480729
6961136384397,-1.0,Fragment ALU Instructions / Sec (Full),0.001481198
6961136384918,-1.0,Fragment ALU Instructions / Sec (Half),0.001481719
6961136385439,-1.0,Fragment EFU Instructions / Second,0.00148224
