Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
31.05,50.44957733154297,49.58110809326172,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.541167736053467,7.90956974029541,50.664649963378906,14.299548467000326,98.95545959472656,1.0445380210876465,0.3072925806045532,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,78.57386779785156,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,257176715264.0,2745027328.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.4296710193157196,0.6114057898521423,622752896.0,137578016.0,1212680.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,30151028546.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.07,50.44957733154297,49.58110809326172,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.541167736053467,7.90956974029541,50.664649963378906,14.299548467000326,98.95545959472656,1.0445380210876465,0.3072925806045532,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,78.57386779785156,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,257176715264.0,2745027328.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.4296710193157196,0.6114057898521423,622752896.0,137578016.0,1212680.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,28709423742.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.08,50.44957733154297,49.58110809326172,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.541167736053467,7.90956974029541,50.664649963378906,14.299548467000326,98.95545959472656,1.0445380210876465,0.3072925806045532,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,78.57386779785156,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,257176715264.0,2745027328.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.4296710193157196,0.6114057898521423,622752896.0,137578016.0,1212680.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,28717998029.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.1,50.44957733154297,49.58110809326172,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.541167736053467,7.90956974029541,50.664649963378906,14.299548467000326,98.95545959472656,1.0445380210876465,0.3072925806045532,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,78.57386779785156,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,257176715264.0,2745027328.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.4296710193157196,0.6114057898521423,622752896.0,137578016.0,1212680.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,32298908512.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.11,50.45944595336914,49.54706573486328,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,7.15322732925415,8.02383041381836,50.664649963378906,14.299548467000326,98.93357849121094,1.066421389579773,0.305716723203659,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,63.90728378295898,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,259130982400.0,2725083392.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.471948504447937,0.6114057898521423,652259392.0,137578016.0,1257538.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,29455223211.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.14,50.45944595336914,49.54706573486328,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,7.15322732925415,8.02383041381836,50.664649963378906,14.299548467000326,98.93357849121094,1.066421389579773,0.305716723203659,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,63.90728378295898,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,259130982400.0,2725083392.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.471948504447937,0.6114057898521423,652259392.0,137578016.0,1257538.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,32321068860.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.15,50.45944595336914,49.54706573486328,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,7.15322732925415,8.02383041381836,50.664649963378906,14.299548467000326,98.93357849121094,1.066421389579773,0.305716723203659,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,63.90728378295898,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,259130982400.0,2725083392.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.471948504447937,0.6114057898521423,652259392.0,137578016.0,1257538.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,30195415957.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.18,50.45944595336914,49.54706573486328,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,7.15322732925415,8.02383041381836,50.664649963378906,14.299548467000326,98.93357849121094,1.066421389579773,0.305716723203659,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,63.90728378295898,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,259130982400.0,2725083392.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.471948504447937,0.6114057898521423,652259392.0,137578016.0,1257538.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,30556381497.5,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.21,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,32355952925.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.22,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,8.213685989379883,1087.0,402.0,12104.0,2.0,36.88655471801758,2291.0,28824440195.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.23,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,9.074301719665527,117.0,2.0,6330.0,1.0,36.88655471801758,2291.0,28824440195.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,72.0,2.1720125675201416
31.24,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2291.0,28824440195.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,73.0,2.1720125675201416
31.25,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2291.0,32406947451.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,73.0,2.1720125675201416
31.26,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2291.0,30271755978.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,73.0,2.1720125675201416
31.27,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,7.510257244110107,298.0,46.0,7827.0,1.0,22.237659454345703,2291.0,32423060983.0,1651.0,3.0,57.0,55.0,62.0,31.0,27.0,30.0,72.0,456.0,2.0,89.36664462089539,2736.0,73.0,2.1720125675201416
31.28,50.41940689086914,49.54340362548828,0.1706273357073466,1.12478772799174,29.095701853434246,48.53909810384115,35.77529271443685,0.035380184650421136,6.50759744644165,7.931792259216309,50.664649963378906,14.299548467000326,99.02399444580078,0.9760019183158876,0.2555351257324219,42.24895731608073,110.82290649414062,197.66593424479166,0.676219662030538,0.27135170499483746,4.904668966929118,60.81001663208008,544808448.0,2.3332844575246177,4.382362365722656,112655395498.66667,145367640746.66666,10214759082.666666,266588536832.0,2856340992.0,43.54595470428467,545000000.0,0.1837928593158722,22133811.0,456.2461140950522,1398527872.0,38116410.0,4556075.166666667,1085147733.3333333,0.419891893863678,0.6114057898521423,597776192.0,137578016.0,1181455.125,1659544771.9010417,9.061158180236816,940.0,446.0,13760.0,2.0,36.11118316650391,2291.0,32423060983.0,1651.0,3.0,51.0,50.0,51.0,24.0,25.0,30.0,72.0,456.0,2.0,86.333167552948,2736.0,73.0,2.1642277240753174
