Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.74,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,20.506675720214844,31.67110252380371,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5046579837799072,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,0.6335770487785339,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1873925888.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1102700032.0,85728237.0,8814845.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
7.84,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.89576911926269,32.43206024169922,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5247358083724976,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,5.324202060699463,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1873763072.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1058783552.0,85728237.0,8425333.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
7.94,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.8437557220459,31.662202835083008,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5559686422348022,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,8.038409233093262,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1874730112.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1103155968.0,85728237.0,8822624.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
8.04,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.54197120666504,32.49461364746094,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5357259511947632,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,7.877036094665527,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1874120960.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1103235456.0,85728237.0,8823693.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
8.14,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.7174129486084,31.716108322143555,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5702503323554993,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,6.9794087409973145,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1870402816.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1100628736.0,85728237.0,8802180.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
8.24,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.77711296081543,31.670841217041016,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5627185702323914,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,6.6868438720703125,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1870153984.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1100457088.0,85728237.0,8801297.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
8.34,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.213245391845703,32.407997131347656,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5492478609085083,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,10.812417984008787,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1869369728.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1100404736.0,85728237.0,8805379.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
8.44,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,18.98829460144043,31.60274124145508,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5673282742500305,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,7.070049285888672,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1894144512.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1146078080.0,85728237.0,9251294.0,1480174094.0,0.7300485372543335,1132.0,447.0,12235.0,5.0,24.5314884185791,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
8.46,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,18.98829460144043,31.60274124145508,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5673282742500305,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,7.070049285888672,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1894144512.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1146078080.0,85728237.0,9251294.0,1480174094.0,0.7300485372543335,326.0,62.0,7823.0,1.0,20.618207931518555,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,19.0,3.3668408393859863
8.48,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,18.98829460144043,31.60274124145508,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.5673282742500305,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,7.070049285888672,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1894144512.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1146078080.0,85728237.0,9251294.0,1480174094.0,0.5364400744438171,115.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,7.0,3.3668408393859863
8.54,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.407384872436523,32.362144470214844,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.353598028421402,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,8.75567626953125,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1648354432.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1016904320.0,85728237.0,7576585.5,1480174094.0,0.5364400744438171,115.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,7.0,3.3668408393859863
8.64,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.648090362548828,31.738996505737305,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.30734983086586,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,6.883048057556152,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1623707264.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1000585408.0,85728237.0,7456112.5,1480174094.0,0.5364400744438171,115.0,2.0,6330.0,1.0,20.618207931518555,2775.0,1920.0,4.0,94.0,93.0,94.0,89.0,92.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,7.0,3.3668408393859863
8.68,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.648090362548828,31.738996505737305,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.30734983086586,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,6.883048057556152,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1623707264.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1000585408.0,85728237.0,7456112.5,1480174094.0,0.527344286441803,1132.0,447.0,12235.0,2.0,41.7615966796875,2775.0,1920.0,4.0,83.0,82.0,79.0,87.0,85.0,86.0,90.0,545.0,2.0,35.13442277908325,0.8730043172836304,3196.0,1.0,7.0,3.3640525341033936
8.69,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.648090362548828,31.738996505737305,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.30734983086586,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,6.883048057556152,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1623707264.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1000585408.0,85728237.0,7456112.5,1480174094.0,0.527344286441803,1132.0,447.0,12235.0,2.0,41.7615966796875,2775.0,1920.0,4.0,83.0,82.0,79.0,87.0,85.0,84.0,90.0,545.0,2.0,35.437121987342834,0.8730043172836304,3196.0,1.0,7.0,3.3640525341033936
8.74,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.388715744018555,31.70530891418457,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.3600803315639496,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,6.5892438888549805,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1603526528.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1000135168.0,85728237.0,7458413.5,1480174094.0,0.527344286441803,1132.0,447.0,12235.0,2.0,41.7615966796875,2775.0,1920.0,4.0,83.0,82.0,79.0,87.0,85.0,84.0,90.0,545.0,2.0,35.437121987342834,0.8730043172836304,3196.0,1.0,7.0,3.3640525341033936
8.84,43.50324535369873,30.40022897720337,1.8366259336471558,0.5381167577579618,41.1079158782959,54.84130096435547,48.32096755504608,1.3126943837851286,19.16996955871582,32.46652603149414,56.27773857116699,15.310376167297363,70.02167320251465,4.978326797485352,0.3755119740962982,49.15953254699707,112.12714958190918,318.46266174316406,0.6994456946849823,0.2647649124264717,4.788916349411011,7.736207008361816,544966320.0,2.594047427177429,3.639705613255501,92760377344.0,118021295104.0,8315680960.0,-1.0,1604038528.0,15.633700370788574,545000000.0,0.18371532484889028,13120453.0,74.59439086914062,1083789854.0,23468504.388183594,3191582.9375,849137316.0,-1.0,0.478784516453743,1004066688.0,85728237.0,7565862.5,1480174094.0,0.527344286441803,1132.0,447.0,12235.0,2.0,41.7615966796875,2775.0,1920.0,4.0,83.0,82.0,79.0,87.0,85.0,84.0,90.0,545.0,2.0,35.437121987342834,0.8730043172836304,3196.0,1.0,7.0,3.3640525341033936
