Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.73,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.789226531982425,31.76227569580078,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5622271299362183,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6672161817550659,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1930772224.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1025953024.0,144101612.0,8010790.0,2687797120.0,1.3028090000152588,1165.0,452.0,12234.0,7.0,21.13982582092285,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
7.83,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.59488868713379,32.529972076416016,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5797553062438965,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6562476754188538,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1875972480.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,995353536.0,144101612.0,7868540.0,2687797120.0,1.3028090000152588,1165.0,452.0,12234.0,7.0,21.13982582092285,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
7.93,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.605052947998047,31.698606491088867,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5368805527687073,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6815780401229858,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1869218944.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1000427904.0,144101612.0,7908898.5,2687797120.0,1.3028090000152588,1165.0,452.0,12234.0,7.0,21.13982582092285,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
8.04,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.26885986328125,31.7149715423584,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5732195377349854,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6623454093933105,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1858046208.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1071242496.0,144101612.0,8546958.0,2687797120.0,1.3028090000152588,1165.0,452.0,12234.0,7.0,21.13982582092285,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
8.05,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.26885986328125,31.7149715423584,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5732195377349854,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6623454093933105,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1858046208.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1071242496.0,144101612.0,8546958.0,2687797120.0,0.32402920722961426,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
8.14,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.347488403320312,32.494964599609375,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5170503854751587,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6593797206878662,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1874004480.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1102984704.0,144101612.0,8819351.0,2687797120.0,0.32402920722961426,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
8.24,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.533432006835938,31.73192977905273,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5392720103263855,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6599200367927551,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1874402432.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1102745728.0,144101612.0,8817768.0,2687797120.0,0.32402920722961426,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
8.34,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.27079200744629,32.50335693359375,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5247654318809509,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.654300332069397,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1873410304.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1102637184.0,144101612.0,8816546.0,2687797120.0,0.32402920722961426,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,3.0,56.0,53.0,62.0,54.0,42.0,51.0,90.0,545.0,2.0,34.04316306114197,3196.0,3.0,2.324146032333374
8.38,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.27079200744629,32.50335693359375,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5247654318809509,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.654300332069397,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1873410304.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1102637184.0,144101612.0,8816546.0,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
8.44,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.43815422058105,31.724702835083008,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.534633457660675,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6323561072349548,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1864582528.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1096993152.0,144101612.0,8771691.0,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
8.54,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.45555686950684,31.73475456237793,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.567020833492279,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6619189977645874,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1870315520.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1100337408.0,144101612.0,8798482.0,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
8.64,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.29100799560547,32.496315002441406,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.544167160987854,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.656653106212616,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1868278528.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1099633536.0,144101612.0,8792603.0,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
8.74,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.572620391845703,31.727693557739254,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.591713011264801,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.6859694719314575,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1873057280.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1024541760.0,144101612.0,8121704.5,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
8.84,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.428451538085938,32.49213409423828,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5870295763015747,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,0.679263174533844,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1873940224.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1003325888.0,144101612.0,7931425.5,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
8.94,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,20.870386123657227,31.707279205322266,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5505945086479187,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,3.984502077102661,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1893296640.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1001976000.0,144101612.0,7959147.0,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
9.04,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,19.131420135498047,31.723129272460938,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5319111943244934,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,9.63094425201416,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1898845440.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1022564736.0,144101612.0,8079158.5,2687797120.0,0.32402920722961426,1165.0,452.0,12234.0,6.0,23.961217880249023,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,23.0,3.373178482055664
9.05,63.28218650817871,36.71781349182129,0.4078051249186198,1.930273950099945,35.32833290100098,76.89231491088867,85.56893157958984,0.0522582922130823,19.131420135498047,31.723129272460938,79.9954719543457,21.18259906768799,95.64126586914062,4.358731985092163,0.5319111943244934,66.8920783996582,173.01551818847656,314.60462951660156,1.0357043743133545,0.37276706099510193,6.797611713409424,9.63094425201416,544989056.0,3.463849186897278,7.322180986404419,187798061056.0,226320588800.0,15194292224.0,-1.0,1898845440.0,24.158416748046875,545000000.0,0.29133501648902893,20254442.0,80.46566772460938,1862036032.0,39816490.0,4118948.25,1556076544.0,-1.0,0.9422288537025452,1022564736.0,144101612.0,8079158.5,2687797120.0,0.5252073854207993,265.0,32.0,7094.0,1.0,16.43876838684082,2598.0,1920.0,4.0,73.0,72.0,75.0,73.0,73.0,65.0,90.0,545.0,2.0,35.625481605529785,3196.0,1.5,3.373178482055664
