Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.83,67.8202896118164,32.17970657348633,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.039142608642575,32.42200469970703,81.10379791259766,21.666866302490234,95.29222106933594,4.707782745361328,1.4817466735839844,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6479490399360657,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159877644288.0,1977893888.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.084868550300598,3.0226845741271973,1277885184.0,109985976.0,10174631.0,1229819904.0,1.8847289085388184,456.0,39.0,11685.0,6.0,25.332000732421875,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,24.0,3.2110719680786133
7.93,67.92805480957031,32.07194137573242,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.281496047973636,31.636648178100582,81.10379791259766,21.666866302490234,95.30083465576172,4.69916296005249,1.5764780044555664,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6467265486717224,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159390613504.0,1869593088.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1517767906188965,3.0226845741271973,1255405056.0,109985976.0,9743206.0,1229819904.0,1.8847289085388184,456.0,39.0,11685.0,6.0,25.332000732421875,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,24.0,3.2110719680786133
8.03,67.9494400024414,32.050559997558594,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.074106216430664,32.451026916503906,81.10379791259766,21.666866302490234,95.24757385253906,4.752425193786621,1.5429036617279053,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.695006787776947,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,158863507456.0,1862879104.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1516262292861938,3.0226845741271973,1269495296.0,109985976.0,9824279.0,1229819904.0,1.8847289085388184,456.0,39.0,11685.0,6.0,25.332000732421875,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,24.0,3.2110719680786133
8.13,67.92520141601562,32.074798583984375,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.116649627685547,31.6855411529541,81.10379791259766,21.666866302490234,95.25464630126952,4.74535608291626,1.4210155010223389,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6796517968177795,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159478087680.0,1869809664.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1523923873901367,3.0226845741271973,1273294720.0,109985976.0,9915127.0,1229819904.0,1.8847289085388184,456.0,39.0,11685.0,6.0,25.332000732421875,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,24.0,3.2110719680786133
8.23,67.92664337158203,32.073360443115234,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.490123748779297,31.76673889160156,81.10379791259766,21.666866302490234,95.69808197021484,4.301914691925049,1.19426167011261,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.661840558052063,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159382650880.0,1867111680.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.153774380683899,3.0226845741271973,1186885760.0,109985976.0,9255131.0,1229819904.0,1.8847289085388184,456.0,39.0,11685.0,6.0,25.332000732421875,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,24.0,3.2110719680786133
8.3,67.92664337158203,32.073360443115234,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.490123748779297,31.76673889160156,81.10379791259766,21.666866302490234,95.69808197021484,4.301914691925049,1.19426167011261,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.661840558052063,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159382650880.0,1867111680.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.153774380683899,3.0226845741271973,1186885760.0,109985976.0,9255131.0,1229819904.0,8.980203628540039,301.0,46.0,7827.0,1.0,25.19978141784668,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,13.0,3.2110719680786133
8.32,67.92664337158203,32.073360443115234,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.490123748779297,31.76673889160156,81.10379791259766,21.666866302490234,95.69808197021484,4.301914691925049,1.19426167011261,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.661840558052063,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159382650880.0,1867111680.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.153774380683899,3.0226845741271973,1186885760.0,109985976.0,9255131.0,1229819904.0,0.1162635758519172,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,8.0,3.2110719680786133
8.33,67.9437026977539,32.056297302246094,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.841753005981445,32.58070755004883,81.10379791259766,21.666866302490234,95.1241683959961,4.875833034515381,1.367447853088379,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,0.6735370755195618,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159345803264.0,1867379200.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1524733304977417,3.0226845741271973,1282527744.0,109985976.0,9968406.0,1229819904.0,0.1162635758519172,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,8.0,3.2110719680786133
8.43,67.92486572265625,32.07513427734375,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,20.216312408447266,31.81937789916992,81.10379791259766,21.666866302490234,95.78180694580078,4.218194007873535,1.365181565284729,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,6.84925651550293,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159450710016.0,1868491520.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1533105373382568,3.0226845741271973,1184667776.0,109985976.0,9184974.0,1229819904.0,0.1162635758519172,117.0,2.0,6330.0,1.0,25.19978141784668,3315.0,2361.0,4.0,87.0,86.0,88.0,85.0,80.0,77.0,90.0,545.0,2.0,35.25914549827576,0.9214959740638732,3196.0,8.0,3.2110719680786133
8.53,67.9516830444336,32.048316955566406,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.372089385986328,32.52226257324219,81.10379791259766,21.666866302490234,95.5470962524414,4.452902317047119,1.2146165370941162,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,9.76568603515625,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159452299264.0,1867107840.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1539901494979858,3.0226845741271973,1206526592.0,109985976.0,9452823.0,1229819904.0,0.1977892518043518,456.0,39.0,11685.0,2.0,41.16278076171875,3315.0,2361.0,4.0,92.0,92.0,91.0,94.0,86.0,90.0,90.0,545.0,2.0,35.52459180355072,0.9214959740638732,3196.0,3.0,3.3679239749908447
8.63,67.92918395996094,32.07081604003906,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.99639129638672,31.808469772338867,81.10379791259766,21.666866302490234,95.8073501586914,4.192649364471436,0.6797477602958679,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,9.384393692016602,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159346475008.0,1865122432.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.155263900756836,3.0226845741271973,1154555392.0,109985976.0,9124916.0,1229819904.0,0.1977892518043518,456.0,39.0,11685.0,2.0,41.16278076171875,3315.0,2361.0,4.0,92.0,92.0,91.0,94.0,86.0,90.0,90.0,545.0,2.0,35.52459180355072,0.9214959740638732,3196.0,3.0,3.3679239749908447
8.73,67.92880249023438,32.07120132446289,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.216556549072266,31.746564865112305,81.10379791259766,21.666866302490234,95.9325714111328,4.067431449890137,0.6471503376960754,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,8.793643951416016,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159336972288.0,1864274304.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1559021472930908,3.0226845741271973,1130552960.0,109985976.0,8977574.0,1229819904.0,0.1977892518043518,456.0,39.0,11685.0,2.0,41.16278076171875,3315.0,2361.0,4.0,92.0,92.0,91.0,94.0,86.0,90.0,90.0,545.0,2.0,35.52459180355072,0.9214959740638732,3196.0,3.0,3.3679239749908447
8.84,67.95097351074219,32.04902648925781,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.854707717895508,32.535194396972656,81.10379791259766,21.666866302490234,95.8659210205078,4.134082317352295,0.6167216300964355,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,8.9926118850708,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,159327436800.0,1863703680.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1556928157806396,3.0226845741271973,1141130240.0,109985976.0,9035122.0,1229819904.0,0.1977892518043518,456.0,39.0,11685.0,2.0,41.16278076171875,3315.0,2361.0,4.0,92.0,92.0,91.0,94.0,86.0,90.0,90.0,545.0,2.0,35.52459180355072,0.9214959740638732,3196.0,3.0,3.3679239749908447
8.94,67.92810821533203,32.0718879699707,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,18.676586151123047,31.76335334777832,81.10379791259766,21.666866302490234,95.79460906982422,4.205389499664307,0.602410614490509,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,8.437704086303711,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,158999789568.0,1860276096.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1559239625930786,3.0226845741271973,1151310848.0,109985976.0,9160335.0,1229819904.0,0.1977892518043518,456.0,39.0,11685.0,2.0,41.16278076171875,3315.0,2361.0,4.0,92.0,92.0,91.0,94.0,86.0,90.0,90.0,545.0,2.0,35.52459180355072,0.9214959740638732,3196.0,3.0,3.3679239749908447
9.04,68.10600280761719,31.90873336791992,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.214326858520508,32.52944564819336,81.10379791259766,21.666866302490234,95.79796600341795,4.202032566070557,0.7357286214828491,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,7.659780025482178,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,161276854272.0,1878196224.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1616348028182983,3.0226845741271973,1169345536.0,109985976.0,9226244.0,1229819904.0,0.1977892518043518,456.0,39.0,11685.0,2.0,41.16278076171875,3315.0,2361.0,4.0,92.0,92.0,91.0,94.0,86.0,90.0,90.0,545.0,2.0,35.52459180355072,0.9214959740638732,3196.0,3.0,3.3679239749908447
9.14,67.96044158935547,32.044654846191406,0.2841024569102696,0.3377427458763122,26.667604446411133,76.99544525146484,78.1569595336914,0.2388701140880584,19.24517059326172,31.84383773803711,81.10379791259766,21.666866302490234,95.49348449707033,4.506512641906738,1.1500107049942017,93.35303497314452,246.6416778564453,259.9336242675781,1.1228538751602173,0.674335777759552,10.37924575805664,9.370738983154297,544724480.0,5.134326934814453,14.42762279510498,120681758720.0,147576504320.0,10695662592.0,161899708416.0,1888723584.0,19.791961669921875,545000000.0,0.4235395193099975,9437311.0,332.01910400390625,1438402304.0,20735920.0,934965.75,1207593216.0,1.1591802835464478,3.0226845741271973,1208543744.0,109985976.0,9444448.0,1229819904.0,0.1977892518043518,456.0,39.0,11685.0,2.0,41.16278076171875,3315.0,2361.0,4.0,92.0,92.0,91.0,94.0,86.0,90.0,90.0,545.0,2.0,35.52459180355072,0.9214959740638732,3196.0,3.0,3.3679239749908447
