Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.01,67.6326675415039,32.367332458496094,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.34007835388184,31.6315975189209,33.57752663748605,9.395148958478655,95.3915786743164,4.608417510986328,0.5804749131202698,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,10.054224967956545,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,141806944256.0,2067891456.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.0264031887054443,0.40148712056023733,1243562624.0,67584765.71428572,10559925.0,1285516788.03125,1.344598412513733,1175.0,464.0,12285.0,7.0,32.290504455566406,2596.0,8715658215.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,20.0,2.2301347255706787
7.02,67.6326675415039,32.367332458496094,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.34007835388184,31.6315975189209,33.57752663748605,9.395148958478655,95.3915786743164,4.608417510986328,0.5804749131202698,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,10.054224967956545,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,141806944256.0,2067891456.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.0264031887054443,0.40148712056023733,1243562624.0,67584765.71428572,10559925.0,1285516788.03125,1.344598412513733,1175.0,464.0,12285.0,7.0,32.290504455566406,2596.0,9050230078.5,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,20.0,2.2301347255706787
7.03,67.6326675415039,32.367332458496094,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.34007835388184,31.6315975189209,33.57752663748605,9.395148958478655,95.3915786743164,4.608417510986328,0.5804749131202698,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,10.054224967956545,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,141806944256.0,2067891456.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.0264031887054443,0.40148712056023733,1243562624.0,67584765.71428572,10559925.0,1285516788.03125,1.344598412513733,1175.0,464.0,12285.0,7.0,32.290504455566406,2596.0,7442755018.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,20.0,2.2301347255706787
7.04,67.6326675415039,32.367332458496094,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.34007835388184,31.6315975189209,33.57752663748605,9.395148958478655,95.3915786743164,4.608417510986328,0.5804749131202698,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,10.054224967956545,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,141806944256.0,2067891456.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.0264031887054443,0.40148712056023733,1243562624.0,67584765.71428572,10559925.0,1285516788.03125,1.344598412513733,1175.0,464.0,12285.0,7.0,32.290504455566406,2596.0,8938902234.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,20.0,2.2301347255706787
7.05,67.6326675415039,32.367332458496094,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.34007835388184,31.6315975189209,33.57752663748605,9.395148958478655,95.3915786743164,4.608417510986328,0.5804749131202698,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,10.054224967956545,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,141806944256.0,2067891456.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.0264031887054443,0.40148712056023733,1243562624.0,67584765.71428572,10559925.0,1285516788.03125,1.344598412513733,1175.0,464.0,12285.0,7.0,32.290504455566406,2596.0,8968189846.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,20.0,2.2301347255706787
7.07,67.87834930419922,32.12165451049805,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.49176788330078,32.5311279296875,33.57752663748605,9.395148958478655,96.05573272705078,3.944263696670532,0.5303170680999756,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,8.960611343383789,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,152494473216.0,1864449792.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.1199240684509275,0.40148712056023733,1094909824.0,67584765.71428572,8875705.0,1285516788.03125,0.7154679298400879,388.0,60.0,7917.0,1.0,32.04816818237305,2596.0,8265008596.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,20.0,2.2301347255706787
7.08,67.87834930419922,32.12165451049805,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.49176788330078,32.5311279296875,33.57752663748605,9.395148958478655,96.05573272705078,3.944263696670532,0.5303170680999756,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,8.960611343383789,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,152494473216.0,1864449792.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.1199240684509275,0.40148712056023733,1094909824.0,67584765.71428572,8875705.0,1285516788.03125,2.1983742713928223,118.0,2.0,6330.0,1.0,32.04816818237305,2596.0,8208668454.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,1.0,2.2301347255706787
7.09,67.87834930419922,32.12165451049805,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.49176788330078,32.5311279296875,33.57752663748605,9.395148958478655,96.05573272705078,3.944263696670532,0.5303170680999756,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,8.960611343383789,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,152494473216.0,1864449792.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.1199240684509275,0.40148712056023733,1094909824.0,67584765.71428572,8875705.0,1285516788.03125,2.1983742713928223,118.0,2.0,6330.0,1.0,32.04816818237305,2596.0,8971930264.5,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,1.0,2.2301347255706787
7.11,67.87834930419922,32.12165451049805,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.49176788330078,32.5311279296875,33.57752663748605,9.395148958478655,96.05573272705078,3.944263696670532,0.5303170680999756,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,8.960611343383789,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,152494473216.0,1864449792.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.1199240684509275,0.40148712056023733,1094909824.0,67584765.71428572,8875705.0,1285516788.03125,2.1983742713928223,118.0,2.0,6330.0,1.0,32.04816818237305,2596.0,7616101448.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,1.0,2.2301347255706787
7.12,67.87834930419922,32.12165451049805,0.291280916758946,0.8028255530766079,15.68371227809361,32.36455535888672,35.05901445661272,0.10490008017846515,19.49176788330078,32.5311279296875,33.57752663748605,9.395148958478655,96.05573272705078,3.944263696670532,0.5303170680999756,27.51997266496931,71.40409851074219,134.5505589076451,0.4419374806540353,0.16892082350594656,3.1439876556396484,8.960611343383789,544973924.5714285,1.5093111310686385,2.9920537812369212,81501311561.14285,103760290962.28572,7252973860.571428,152494473216.0,1864449792.0,67.59420340401786,545000000.0,0.11492564209869927,9478077.714285715,52.603602818080354,903274448.5714285,18687096.0,1806025.1785714286,756526262.8571428,1.1199240684509275,0.40148712056023733,1094909824.0,67584765.71428572,8875705.0,1285516788.03125,2.1983742713928223,118.0,2.0,6330.0,1.0,32.04816818237305,2596.0,8382206316.0,1920.0,3.0,51.0,46.0,56.0,35.0,46.0,50.0,90.0,545.0,2.0,33.09307396411896,2736.0,1.0,2.2301347255706787
