Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.11,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,6850851800.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.12,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,6711488659.5,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.13,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,9883500561.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.14,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,8410661201.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.15,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,8440033595.5,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.16,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,6968681429.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.17,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,9969145099.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.18,67.91820526123047,32.081790924072266,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,20.610279083251957,31.741012573242188,38.283426920572914,10.648281733194986,96.88111114501952,3.118889331817627,0.5972980260848999,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6533041596412659,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,159745540096.0,1874189440.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.1495245695114136,0.3821363151073456,1003067392.0,73375198.66666667,7929641.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,6998187924.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.19,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,8526484667.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.2,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,8385111701.5,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.21,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,7083821065.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.22,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,6747385371.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.23,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,6945526157.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.24,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,10139404198.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.25,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,6809888727.0,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
7.26,67.87871551513672,32.12128448486328,0.5885646343231201,0.872718354066213,24.393697102864582,36.898240407307945,34.33226648966471,0.11510502748812236,21.11252212524414,32.384071350097656,38.283426920572914,10.648281733194986,96.49121856689452,3.508782148361206,0.5941344499588013,32.0477492014567,78.96171315511067,156.5072784423828,0.48612246910731,0.1968045731385549,3.307755708694458,0.6676986217498779,544943968.0,1.7495812972386677,2.951860030492147,77624444245.33333,99055760725.33333,6874162517.333333,151217455104.0,1918306944.0,60.1130846341451,545000000.0,0.13346760223309198,11534349.0,96.82171630859375,895098282.6666666,19764547.333333332,2353735.2916666665,718711424.0,1.119873046875,0.3821363151073456,1100758912.0,73375198.66666667,8618030.0,1217786135.7161458,0.6480584144592285,408.0,62.0,7858.0,1.0,32.87753677368164,2631.0,8669121010.5,1920.0,3.0,54.0,56.0,53.0,50.0,42.0,52.0,90.0,545.0,2.0,34.13175940513611,2736.0,3.0,2.262099266052246
