Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.03,0.9121166212218148,28.407229832240514,0.16044735881899083,31.051420211791992,0.3665868639945984,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,3.224367618560791,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,5910688.5,244375.203125,1.309362530708313,1163.0,453.0,12220.0,7.0,20.80818748474121,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.13,0.9121166212218148,28.407229832240514,0.16044735881899083,31.777830123901367,0.5578687191009521,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,3.9854896068573,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7907327.5,244375.203125,1.309362530708313,1163.0,453.0,12220.0,7.0,20.80818748474121,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.23,0.9121166212218148,28.407229832240514,0.16044735881899083,31.728931427001957,0.6181027889251709,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,1.4455310106277466,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,8194074.0,244375.203125,1.309362530708313,1163.0,453.0,12220.0,7.0,20.80818748474121,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.33,0.9121166212218148,28.407229832240514,0.16044735881899083,31.74954414367676,0.6103892922401428,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.653571367263794,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7980182.5,244375.203125,1.309362530708313,1163.0,453.0,12220.0,7.0,20.80818748474121,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.43,0.9121166212218148,28.407229832240514,0.16044735881899083,32.50352096557617,0.5680137872695923,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6325902342796326,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7918230.0,244375.203125,1.309362530708313,1163.0,453.0,12220.0,7.0,20.80818748474121,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.46,0.9121166212218148,28.407229832240514,0.16044735881899083,32.50352096557617,0.5680137872695923,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6325902342796326,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7918230.0,244375.203125,0.851252555847168,264.0,32.0,7094.0,1.0,16.43876838684082,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.54,0.9121166212218148,28.407229832240514,0.16044735881899083,31.74668502807617,0.5734118223190308,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6343123316764832,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,8181118.5,244375.203125,0.851252555847168,264.0,32.0,7094.0,1.0,16.43876838684082,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.64,0.9121166212218148,28.407229832240514,0.16044735881899083,32.5378532409668,0.57020103931427,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6377273797988892,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7978518.5,244375.203125,0.851252555847168,264.0,32.0,7094.0,1.0,16.43876838684082,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.74,0.9121166212218148,28.407229832240514,0.16044735881899083,31.78860664367676,0.5708026885986328,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6538019180297852,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7971863.0,244375.203125,0.851252555847168,264.0,32.0,7094.0,1.0,16.43876838684082,2462.0,1920.0,3.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,2.0,2.256459951400757
7.79,0.9121166212218148,28.407229832240514,0.16044735881899083,31.78860664367676,0.5708026885986328,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6538019180297852,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7971863.0,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,54.0,55.0,54.0,41.0,61.0,40.0,90.0,545.0,2.0,34.15801227092743,3196.0,27.0,2.256459951400757
7.8,0.9121166212218148,28.407229832240514,0.16044735881899083,31.78860664367676,0.5708026885986328,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6538019180297852,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7971863.0,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
7.84,0.9121166212218148,28.407229832240514,0.16044735881899083,31.746591567993164,0.6150993704795837,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6491754055023193,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7897257.5,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
7.94,0.9121166212218148,28.407229832240514,0.16044735881899083,32.49396133422852,0.6093263030052185,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6450293660163879,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7930396.0,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
8.04,0.9121166212218148,28.407229832240514,0.16044735881899083,31.714317321777344,0.5445835590362549,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6576951742172241,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7933102.5,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
8.14,0.9121166212218148,28.407229832240514,0.16044735881899083,31.74479484558105,0.568256139755249,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.645527720451355,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7932568.5,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
8.24,0.9121166212218148,28.407229832240514,0.16044735881899083,32.52017593383789,0.5831584930419922,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6394174695014954,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7925307.0,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
8.34,0.9121166212218148,28.407229832240514,0.16044735881899083,31.75079917907715,0.5360099077224731,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6474737524986267,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,7876689.0,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
8.44,0.9121166212218148,28.407229832240514,0.16044735881899083,32.483604431152344,0.5825299620628357,-1.0,-1.0,-1.0,0.5464063882827759,-1.0,3.7160587991986955,0.6487168669700623,545101184.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,11059109.57142857,205.05706787109375,101823.0,20220415.5,23819707.57142857,769327110.8571428,-1.0,-1.0,-1.0,72887332.57142857,8032109.5,244375.203125,1.899064540863037,1163.0,453.0,12220.0,7.0,22.010887145996094,2462.0,1920.0,4.0,76.0,75.0,76.0,77.0,74.0,67.0,90.0,545.0,2.0,34.72932577133179,3196.0,27.0,3.437934398651123
