Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
28.97,50.42544555664063,49.53456497192383,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,6.591606140136719,8.018799781799316,76.99079513549805,20.86495542526245,98.9232177734375,1.0767784118652344,0.2889865934848785,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,88.70481872558594,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,242896584704.0,2559331072.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.461968183517456,0.803262747824192,600398336.0,145196012.0,1232484.5,2352103472.0,4.107091426849365,208.0,24.0,7069.0,1.0,12.159184455871582,2135.0,1651.0,3.0,48.0,45.0,48.0,27.0,29.0,26.0,72.0,456.0,2.0,81.18230104446411,1.166006326675415,2736.0,2.0,36.0,2.1592941284179688
29.07,50.46403503417969,49.53596496582031,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,6.643004894256592,8.072665214538574,76.99079513549805,20.86495542526245,98.91004943847656,1.0899510383605957,0.3022752702236175,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,89.11124420166016,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,237478363136.0,2496979712.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.4672986567020416,0.803262747824192,600317952.0,145196012.0,1227993.875,2352103472.0,4.107091426849365,208.0,24.0,7069.0,1.0,12.159184455871582,2135.0,1651.0,3.0,48.0,45.0,48.0,27.0,29.0,26.0,72.0,456.0,2.0,81.18230104446411,1.166006326675415,2736.0,2.0,36.0,2.1592941284179688
29.08,50.46403503417969,49.53596496582031,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,6.643004894256592,8.072665214538574,76.99079513549805,20.86495542526245,98.91004943847656,1.0899510383605957,0.3022752702236175,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,89.11124420166016,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,237478363136.0,2496979712.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.4672986567020416,0.803262747824192,600317952.0,145196012.0,1227993.875,2352103472.0,8.334689140319824,1432.0,948.0,14019.0,2.0,36.23006439208984,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,36.0,2.5052311420440674
29.12,50.46403503417969,49.53596496582031,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,6.643004894256592,8.072665214538574,76.99079513549805,20.86495542526245,98.91004943847656,1.0899510383605957,0.3022752702236175,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,89.11124420166016,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,237478363136.0,2496979712.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.4672986567020416,0.803262747824192,600317952.0,145196012.0,1227993.875,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.17,64.60563659667969,35.38044357299805,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,7.598331928253174,8.019292831420898,76.99079513549805,20.86495542526245,98.84915161132812,1.150848388671875,0.5150672793388367,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,117.13916778564452,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,263996997632.0,2655281152.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.6163530349731445,0.803262747824192,739522176.0,145196012.0,2984318.5,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.27,70.05740356445312,29.92710304260254,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,9.116469383239746,7.9013671875,76.99079513549805,20.86495542526245,98.7459945678711,1.254009246826172,0.7280148267745972,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,129.01388549804688,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,275981336576.0,2624613376.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.813391387462616,0.803262747824192,880942848.0,145196012.0,4092984.75,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.37,70.13257598876953,29.85226249694824,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,8.483551025390625,7.944344997406006,76.99079513549805,20.86495542526245,98.7975845336914,1.202414631843567,0.6968358159065247,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,112.75215911865234,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,271510093824.0,2611417600.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.7750582695007324,0.803262747824192,822809152.0,145196012.0,3725881.5,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.47,70.08914184570312,29.89498710632324,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,8.31849193572998,7.904751777648926,76.99079513549805,20.86495542526245,98.80365753173828,1.1963406801223757,0.6550179123878479,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,130.1145477294922,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,267040342016.0,2588437248.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.7501355409622192,0.803262747824192,797212800.0,145196012.0,3683345.0,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.57,70.11893463134766,29.86484909057617,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,8.26449966430664,7.943853378295898,76.99079513549805,20.86495542526245,98.81071472167967,1.1892880201339722,0.6655988097190857,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,137.8877410888672,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,269059555328.0,2612516352.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.7433784008026123,0.803262747824192,797225344.0,145196012.0,3675092.25,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.67,69.92002868652344,30.09519386291504,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,8.654861450195312,7.943429946899414,76.99079513549805,20.86495542526245,98.76594543457033,1.2340537309646606,0.6698742508888245,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,135.72531127929688,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,278163161088.0,2679154432.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.772652804851532,0.803262747824192,868904064.0,145196012.0,3932769.25,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.77,66.32608795166016,33.62772750854492,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,8.289094924926758,8.019434928894043,76.99079513549805,20.86495542526245,98.84874725341795,1.1512545347213743,0.6214103102684021,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,97.95217895507812,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,266857955328.0,2618836224.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.7038190364837646,0.803262747824192,753888128.0,145196012.0,2858218.25,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.87,64.50811004638672,35.478904724121094,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,7.954676151275635,7.995595455169678,76.99079513549805,20.86495542526245,98.81253051757812,1.187470555305481,0.5359357595443726,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,84.5460433959961,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,253526032384.0,2526810368.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.6465644240379333,0.803262747824192,738109632.0,145196012.0,2966155.25,2352103472.0,11.669107437133787,1152.0,463.0,12233.0,2.0,15.59356689453125,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,34.0,2.5052311420440674
29.91,64.50811004638672,35.478904724121094,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,7.954676151275635,7.995595455169678,76.99079513549805,20.86495542526245,98.81253051757812,1.187470555305481,0.5359357595443726,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,84.5460433959961,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,253526032384.0,2526810368.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.6465644240379333,0.803262747824192,738109632.0,145196012.0,2966155.25,2352103472.0,3.995418310165405,300.0,46.0,7825.0,1.0,26.23381233215332,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,41.0,2.5052311420440674
29.92,64.50811004638672,35.478904724121094,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,7.954676151275635,7.995595455169678,76.99079513549805,20.86495542526245,98.81253051757812,1.187470555305481,0.5359357595443726,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,84.5460433959961,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,253526032384.0,2526810368.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.6465644240379333,0.803262747824192,738109632.0,145196012.0,2966155.25,2352103472.0,9.054874420166016,117.0,2.0,6330.0,1.0,26.23381233215332,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,41.0,2.5052311420440674
29.97,70.02066802978516,29.964399337768555,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,8.182364463806152,7.968019485473633,76.99079513549805,20.86495542526245,98.80010223388672,1.1998951435089111,0.6364564299583435,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,123.47346496582033,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,265390882816.0,2571342848.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.7517677545547485,0.803262747824192,795515328.0,145196012.0,3667933.5,2352103472.0,9.054874420166016,117.0,2.0,6330.0,1.0,26.23381233215332,2135.0,1651.0,3.0,50.0,47.0,53.0,30.0,25.0,31.0,72.0,456.0,3.0,84.62561964988708,1.166006326675415,2736.0,2.0,41.0,2.5052311420440674
30.08,69.8911361694336,30.12413787841797,0.5860361312516034,1.8123002350330353,37.95939779281616,74.23509216308594,54.11265182495117,0.1024726422037929,8.449806213378906,7.87260627746582,76.99079513549805,20.86495542526245,98.79676818847656,1.2032305002212524,0.6846246719360352,63.55830478668213,158.9162826538086,323.679988861084,0.9705063104629517,0.3861334398388862,7.810260653495789,77.52508544921875,544744112.0,3.3663346767425537,6.228402256965637,145358110720.0,185222346752.0,12894507904.0,273793368064.0,2647192064.0,16.559771299362183,545000000.0,0.2711828909814358,21119490.125,547.2627563476562,1758294944.0,36971866.0,4296380.90625,1362798848.0,0.7598172426223755,0.803262747824192,822455040.0,145196012.0,3707510.75,2352103472.0,8.423333168029785,1432.0,948.0,14019.0,2.0,36.662559509277344,2135.0,1651.0,3.0,62.0,60.0,66.0,36.0,32.0,35.0,72.0,456.0,3.0,82.47272372245789,1.1669340133666992,2736.0,2.0,41.0,2.3527519702911377
