Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.0,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9682005893.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.01,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8618982081.5,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.02,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9743764259.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.03,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,7659279454.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.04,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8677185389.5,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.05,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8401743923.666667,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.06,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8826632836.5,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.07,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73269271850586,0.5716726779937744,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6411819458007812,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928812.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8854661725.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.08,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8854661725.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.09,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9891137828.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.1,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9705704784.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.11,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9949563290.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.12,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8865993968.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.13,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,7785251446.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.14,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9000153756.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.16,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8021336803.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.17,0.8159347602299282,18.32304082598005,0.012823288595037785,31.73749351501465,0.5433043837547302,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6750058531761169,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7932443.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,7962794169.5,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.18,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,7962794169.5,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.19,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,7905317114.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.2,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,7934166702.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.21,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8109125953.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.22,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8138276901.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.23,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9927112430.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.24,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,10190357668.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.25,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8167472590.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.26,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9202794246.5,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.27,0.8159347602299282,18.32304082598005,0.012823288595037785,32.50215148925781,0.5871670246124268,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6248018145561218,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7931506.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8209908723.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.28,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8231935832.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.29,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8256381069.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.3,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8280144033.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.32,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8132742862.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.33,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8161723677.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.34,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,9254908530.5,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.36,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8219679060.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.37,0.8159347602299282,18.32304082598005,0.012823288595037785,31.74785804748535,0.5718339085578918,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6635552644729614,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7928944.5,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,10369249172.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
7.38,0.8159347602299282,18.32304082598005,0.012823288595037785,32.48770904541016,0.589328944683075,-1.0,-1.0,-1.0,0.4039523686681475,-1.0,2.953894172395979,0.6681827902793884,544939382.8571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.40827669416156,545000000.0,-1.0,10176060.42857143,179.58442034040178,880809768.6897322,18755186.57142857,2437447.5714285714,698504009.1428572,-1.0,-1.0,-1.0,63776253.14285714,7934103.0,1191930456.044643,2.658320903778076,1151.0,451.0,12219.0,7.0,22.450380325317383,2621.0,8317749785.0,1920.0,4.0,60.0,61.0,56.0,50.0,51.0,44.0,90.0,545.0,2.0,35.53361892700195,1.0811686515808103,3196.0,4.0,3.1903440952301025
