Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.72,67.91394805908203,32.057830810546875,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.22832298278809,31.714298248291016,28.450831604003906,8.152851867675782,96.14334106445312,3.856661558151245,0.5298210382461548,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.778894901275635,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,163121922048.0,1923682944.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.145480990409851,0.33429155349731443,1126158592.0,98505585.6,8952798.0,1217258857.815625,0.2625181376934051,1150.0,450.0,12267.0,2.0,40.79144287109375,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,5.0,3.385371446609497
7.82,67.75390625,32.225677490234375,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.046918869018555,32.42293167114258,28.450831604003906,8.152851867675782,96.16974639892578,3.830254077911377,0.5494563579559326,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,8.861903190612793,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,160258490368.0,1884473728.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.1486730575561523,0.33429155349731443,1103128320.0,98505585.6,8828754.0,1217258857.815625,0.2625181376934051,1150.0,450.0,12267.0,2.0,40.79144287109375,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,5.0,3.385371446609497
7.92,68.05061340332031,31.96408462524414,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.31039810180664,31.713518142700195,28.450831604003906,8.152851867675782,96.16732788085938,3.832675218582153,0.5291061401367188,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,8.835126876831055,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,161244823552.0,1888300288.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.1552773714065552,0.33429155349731443,1120127616.0,98505585.6,8943945.0,1217258857.815625,0.2625181376934051,1150.0,450.0,12267.0,2.0,40.79144287109375,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,5.0,3.385371446609497
8.02,67.9183349609375,32.082889556884766,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.129417419433597,31.686309814453125,28.450831604003906,8.152851867675782,96.17781829833984,3.822181463241577,0.5158767700195312,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,8.06769847869873,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,160830160896.0,1887066880.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.1526010036468506,0.33429155349731443,1106671232.0,98505585.6,8837490.0,1217258857.815625,0.2625181376934051,1150.0,450.0,12267.0,2.0,40.79144287109375,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,5.0,3.385371446609497
8.12,67.82904815673828,32.15492248535156,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,18.79698944091797,32.435203552246094,28.450831604003906,8.152851867675782,96.20149230957033,3.798505306243897,0.5159134864807129,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,9.01914119720459,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,160670367744.0,1886027136.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.1511852741241455,0.33429155349731443,1102233344.0,98505585.6,8823836.0,1217258857.815625,0.2625181376934051,1150.0,450.0,12267.0,2.0,40.79144287109375,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,5.0,3.385371446609497
8.22,67.91758728027344,32.08241653442383,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,18.68452262878418,31.630535125732425,28.450831604003906,8.152851867675782,96.16776275634766,3.832237482070923,0.531893789768219,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,9.602352142333984,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,158776983552.0,1867413120.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.149478554725647,0.33429155349731443,1098894976.0,98505585.6,8797390.0,1217258857.815625,0.2625181376934051,1150.0,450.0,12267.0,2.0,40.79144287109375,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,5.0,3.385371446609497
8.32,67.94086456298828,32.05913543701172,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,18.50174331665039,32.41901397705078,28.450831604003906,8.152851867675782,96.16708374023438,3.832917451858521,0.5559820532798767,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,9.309224128723145,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159215042560.0,1871827200.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.149544358253479,0.33429155349731443,1101892224.0,98505585.6,8823603.0,1217258857.815625,0.2625181376934051,1150.0,450.0,12267.0,2.0,40.79144287109375,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,5.0,3.385371446609497
8.33,67.94086456298828,32.05913543701172,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,18.50174331665039,32.41901397705078,28.450831604003906,8.152851867675782,96.16708374023438,3.832917451858521,0.5559820532798767,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,9.309224128723145,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159215042560.0,1871827200.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.149544358253479,0.33429155349731443,1101892224.0,98505585.6,8823603.0,1217258857.815625,0.2625181376934051,300.0,46.0,7793.0,1.0,25.899555206298828,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,71.0,3.385371446609497
8.34,67.94086456298828,32.05913543701172,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,18.50174331665039,32.41901397705078,28.450831604003906,8.152851867675782,96.16708374023438,3.832917451858521,0.5559820532798767,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,9.309224128723145,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159215042560.0,1871827200.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.149544358253479,0.33429155349731443,1101892224.0,98505585.6,8823603.0,1217258857.815625,0.3059199154376983,117.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,71.0,3.385371446609497
8.42,67.91719818115234,32.08279800415039,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,18.257604598999023,31.73913955688477,28.450831604003906,8.152851867675782,96.16062927246094,3.8393709659576416,0.5118034482002258,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,9.632189750671388,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159311052800.0,1873697408.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.149464726448059,0.33429155349731443,1102552192.0,98505585.6,8829306.0,1217258857.815625,0.3059199154376983,117.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,71.0,3.385371446609497
8.52,67.91534423828125,32.084659576416016,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.84944725036621,31.72902488708496,28.450831604003906,8.152851867675782,96.17084503173828,3.8291540145874015,0.5345062613487244,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,8.726278305053711,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159406784512.0,1874846848.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.149397850036621,0.33429155349731443,1103242112.0,98505585.6,8824010.0,1217258857.815625,0.3059199154376983,117.0,2.0,6330.0,1.0,25.899555206298828,2875.0,1920.0,4.0,80.0,80.0,80.0,80.0,85.0,73.0,90.0,545.0,2.0,36.39037013053894,1.0262198448181152,3196.0,71.0,3.385371446609497
8.55,67.91534423828125,32.084659576416016,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.84944725036621,31.72902488708496,28.450831604003906,8.152851867675782,96.17084503173828,3.8291540145874015,0.5345062613487244,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,8.726278305053711,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159406784512.0,1874846848.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.149397850036621,0.33429155349731443,1103242112.0,98505585.6,8824010.0,1217258857.815625,0.374132752418518,1150.0,450.0,12267.0,2.0,29.72384452819824,2875.0,1920.0,4.0,80.0,80.0,79.0,79.0,90.0,84.0,90.0,545.0,2.0,40.21950364112854,1.0262198448181152,3196.0,71.0,3.374032020568848
8.62,67.94070434570312,32.059295654296875,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.68525695800781,32.4440803527832,28.450831604003906,8.152851867675782,96.15360260009766,3.8463947772979736,0.579760730266571,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,5.657667636871338,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159370952704.0,1873662848.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.14953875541687,0.33429155349731443,1102979840.0,98505585.6,8822562.0,1217258857.815625,0.374132752418518,1150.0,450.0,12267.0,2.0,29.72384452819824,2875.0,1920.0,4.0,80.0,80.0,79.0,79.0,90.0,84.0,90.0,545.0,2.0,40.21950364112854,1.0262198448181152,3196.0,71.0,3.374032020568848
8.72,67.91775512695312,32.082244873046875,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,20.16367721557617,31.704418182373047,28.450831604003906,8.152851867675782,96.15418243408205,3.845815658569336,0.5328791737556458,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,4.419245719909668,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159384829952.0,1874556928.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.1494847536087036,0.33429155349731443,1103067520.0,98505585.6,8821689.0,1217258857.815625,0.374132752418518,1150.0,450.0,12267.0,2.0,29.72384452819824,2875.0,1920.0,4.0,80.0,80.0,79.0,79.0,90.0,84.0,90.0,545.0,2.0,40.21950364112854,1.0262198448181152,3196.0,71.0,3.374032020568848
8.82,67.93992614746094,32.0600700378418,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.14916038513184,32.45464324951172,28.450831604003906,8.152851867675782,96.15421295166016,3.845785140991211,0.5617673993110657,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,7.6069111824035645,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159368445952.0,1873642496.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.1495107412338257,0.33429155349731443,1102936960.0,98505585.6,8825355.0,1217258857.815625,0.374132752418518,1150.0,450.0,12267.0,2.0,29.72384452819824,2875.0,1920.0,4.0,80.0,80.0,79.0,79.0,90.0,84.0,90.0,545.0,2.0,40.21950364112854,1.0262198448181152,3196.0,71.0,3.374032020568848
8.92,67.91773223876953,32.0822639465332,14.684810425554003,14.89614703655243,36.58037147521973,27.29112091064453,20.249689531326293,0.01156969880685208,19.509920120239254,31.678346633911133,28.450831604003906,8.152851867675782,96.1530990600586,3.846898078918457,0.5825958847999573,19.728836059570312,1673.8756103515625,118.800830078125,2.832946932315827,0.15346686840057372,261.6951712608337,6.367445945739746,544847411.2,1.1914005756378174,34.67507972717285,58318014054.4,98533169561.6,6540438732.8,159358238720.0,1874245632.0,46.832039976119994,545000000.0,0.10925315022468567,17225910.550585937,336.96461181640626,1042327214.2,30476601.80625,3133651.35,795066905.6,1.1494840383529663,0.33429155349731443,1102875776.0,98505585.6,8826221.0,1217258857.815625,0.374132752418518,1150.0,450.0,12267.0,2.0,29.72384452819824,2875.0,1920.0,4.0,80.0,80.0,79.0,79.0,90.0,84.0,90.0,545.0,2.0,40.21950364112854,1.0262198448181152,3196.0,71.0,3.374032020568848
