Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
13.87,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.211626052856445,33.3460578918457,54.6912727355957,15.971304893493652,2.9279773235321045,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694027584.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642609664.0,91754146.0,1181633.875,2184972543.9726562,0.0043719070963561,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
13.97,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.934988021850582,34.194068908691406,54.6912727355957,15.971304893493652,2.856468677520752,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693226624.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642548288.0,91754146.0,1181162.25,2184972543.9726562,0.0043719070963561,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.934988021850582,34.194068908691406,54.6912727355957,15.971304893493652,2.856468677520752,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693226624.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642548288.0,91754146.0,1181162.25,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.07,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.117433547973636,33.37989807128906,54.6912727355957,15.971304893493652,2.9297008514404297,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693993728.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642578304.0,91754146.0,1181576.125,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.17,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.12399673461914,33.37728500366211,54.6912727355957,15.971304893493652,2.9537839889526367,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693869504.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642463296.0,91754146.0,1181364.625,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.12399673461914,33.37728500366211,54.6912727355957,15.971304893493652,2.9537839889526367,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693869504.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642463296.0,91754146.0,1181364.625,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.27,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.915088653564453,34.23428726196289,54.6912727355957,15.971304893493652,3.0316684246063232,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,692964096.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642304960.0,91754146.0,1180714.875,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.915088653564453,34.23428726196289,54.6912727355957,15.971304893493652,3.0316684246063232,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,692964096.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642304960.0,91754146.0,1180714.875,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.37,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.086519241333008,33.37503433227539,54.6912727355957,15.971304893493652,2.9501192569732666,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693945856.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642533952.0,91754146.0,1181494.625,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.47,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.860200881958008,34.1759033203125,54.6912727355957,15.971304893493652,2.9813411235809326,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693363392.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642675072.0,91754146.0,1181395.25,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.57,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.047826766967773,33.292362213134766,54.6912727355957,15.971304893493652,2.9556455612182617,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694033728.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642615360.0,91754146.0,1181644.25,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.67,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.011455535888672,33.29011154174805,54.6912727355957,15.971304893493652,3.0318357944488525,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693778432.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642378944.0,91754146.0,1181209.5,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.77,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.87406539916992,34.13520050048828,54.6912727355957,15.971304893493652,2.867311477661133,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693216576.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642538944.0,91754146.0,1181145.125,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.87,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.03936767578125,33.32045364379883,54.6912727355957,15.971304893493652,2.965940237045288,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694011392.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642594688.0,91754146.0,1181606.25,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
14.97,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.94217872619629,34.181678771972656,54.6912727355957,15.971304893493652,3.0003058910369877,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693325952.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642640384.0,91754146.0,1181331.5,2184972543.9726562,0.7354529500007629,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.94217872619629,34.181678771972656,54.6912727355957,15.971304893493652,3.0003058910369877,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693325952.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642640384.0,91754146.0,1181331.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.07,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.142379760742188,33.335235595703125,54.6912727355957,15.971304893493652,2.9190897941589355,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693895424.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642487296.0,91754146.0,1181408.75,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.17,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.17477798461914,33.34141540527344,54.6912727355957,15.971304893493652,2.9162511825561523,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693560000.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642176704.0,91754146.0,1180837.625,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.19,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.17477798461914,33.34141540527344,54.6912727355957,15.971304893493652,2.9162511825561523,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693560000.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642176704.0,91754146.0,1180837.625,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.27,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.89994239807129,34.173885345458984,54.6912727355957,15.971304893493652,3.009927988052368,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693192448.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642516608.0,91754146.0,1181104.0,2184972543.9726562,0.7354529500007629,1044.0,452.0,12236.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.28,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.89994239807129,34.173885345458984,54.6912727355957,15.971304893493652,3.009927988052368,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693192448.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642516608.0,91754146.0,1181104.0,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.37,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.1937255859375,33.34189987182617,54.6912727355957,15.971304893493652,2.930318593978882,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694025792.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642608000.0,91754146.0,1181630.75,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.47,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.14125633239746,34.24030685424805,54.6912727355957,15.971304893493652,2.95776104927063,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,691818752.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,641243328.0,91754146.0,1178763.375,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.57,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.307106018066406,33.397335052490234,54.6912727355957,15.971304893493652,3.002873182296753,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,701066560.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,664607616.0,91754146.0,1221886.0,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.67,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.230688095092773,33.41215896606445,54.6912727355957,15.971304893493652,2.854810953140259,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,704215744.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642466304.0,91754146.0,1181370.125,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.78,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.127796173095703,34.19524002075195,54.6912727355957,15.971304893493652,2.8741209506988525,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,699475008.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642292928.0,91754146.0,1180872.125,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.88,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.15342330932617,33.37639236450195,54.6912727355957,15.971304893493652,3.008543968200684,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,693865920.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,642459968.0,91754146.0,1181358.5,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
15.98,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.944862365722656,34.19700622558594,54.6912727355957,15.971304893493652,2.8737921714782715,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694616128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,662598912.0,91754146.0,1219522.5,2184972543.9726562,0.0017917591612786,103.0,2.0,6330.0,1.0,6.449034690856934,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.0,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,24.944862365722656,34.19700622558594,54.6912727355957,15.971304893493652,2.8737921714782715,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,694616128.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,662598912.0,91754146.0,1219522.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
16.08,44.57697582244873,30.225205898284912,0.3768309652805328,1.6425422728061676,25.611183166503906,52.99218559265137,61.05747604370117,0.0236079550813883,25.05060768127441,33.314788818359375,54.6912727355957,15.971304893493652,2.892352104187012,36.09922218322754,135.4583396911621,308.3915557861328,0.6903418004512787,0.28366608172655106,7.295759797096253,0.5848020315170288,545035456.0,2.243583619594574,-1.0,85719048192.0,148445917184.0,9889234944.0,-1.0,702582016.0,49.971622943878174,545000000.0,0.1995700374245643,15431304.875,158.17654164632162,2171552704.0,29331814.75,1956274.125,1925136896.0,-1.0,0.9348981603980063,649796416.0,91754146.0,1194368.5,2184972543.9726562,0.3664050102233886,330.0,64.0,7924.0,1.0,23.566102981567383,2796.0,1920.0,4.0,78.0,76.0,72.0,61.0,94.0,74.0,90.0,545.0,2.0,31.31324946880341,3196.0,70.0,3.366528272628784
