Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
11.66,50.36045455932617,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.112764358520508,34.26108932495117,98.22047424316406,1.7795288562774658,3.053162097930908,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,692830144.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,641902336.0,133308829.33333333,1180427.0,1951460309.0833333,0.1255787014961242,103.0,2.0,6313.0,1.0,20.31154060363769,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
11.76,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.369333267211918,33.383544921875,98.22196197509766,1.7780380249023438,2.923867464065552,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693594752.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641930304.0,133308829.33333333,1180837.0,1951460309.0833333,0.1255787014961242,103.0,2.0,6313.0,1.0,20.31154060363769,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
11.86,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.2844295501709,33.23487854003906,98.21907043457033,1.7809319496154783,2.857229232788086,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693300160.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641657664.0,133308829.33333333,1180335.5,1951460309.0833333,0.1255787014961242,103.0,2.0,6313.0,1.0,20.31154060363769,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
11.96,50.36238098144531,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.165246963500977,33.89693832397461,98.22408294677734,1.7759191989898682,3.024820566177368,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,692381440.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,641486656.0,133308829.33333333,1179841.75,1951460309.0833333,0.1255787014961242,103.0,2.0,6313.0,1.0,20.31154060363769,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.0,50.36238098144531,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.165246963500977,33.89693832397461,98.22408294677734,1.7759191989898682,3.024820566177368,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,692381440.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,641486656.0,133308829.33333333,1179841.75,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.06,50.3521614074707,49.66844177246094,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.19936180114746,33.180809020996094,98.1909408569336,1.80906081199646,3.229506254196167,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,703561664.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158482313156128,0.935016393661499,664055808.0,133308829.33333333,1221184.875,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.16,50.356407165527344,49.64469909667969,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.17363739013672,34.13805389404297,98.24518585205078,1.7548167705535889,2.827040672302246,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,702155968.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.159813165664673,0.935016393661499,641910336.0,133308829.33333333,1180441.625,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.23,50.356407165527344,49.64469909667969,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.17363739013672,34.13805389404297,98.24518585205078,1.7548167705535889,2.827040672302246,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,702155968.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.159813165664673,0.935016393661499,641910336.0,133308829.33333333,1180441.625,1951460309.0833333,2.5001981258392334,370.0,43.0,11693.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.26,50.31774139404297,49.658470153808594,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.339061737060547,33.34306716918945,98.2294464111328,1.7705553770065308,2.9341635704040527,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,697679040.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.1583986282348637,0.935016393661499,641282816.0,133308829.33333333,1179825.125,1951460309.0833333,2.5001981258392334,370.0,43.0,11693.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.27,50.31774139404297,49.658470153808594,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.339061737060547,33.34306716918945,98.2294464111328,1.7705553770065308,2.9341635704040527,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,697679040.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.1583986282348637,0.935016393661499,641282816.0,133308829.33333333,1179825.125,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.36,50.356746673583984,49.66608810424805,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.405519485473636,33.31440353393555,98.18407440185548,1.8159259557724,2.811537742614746,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,699651008.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.1604392528533936,0.935016393661499,666125120.0,133308829.33333333,1226040.875,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.46,50.35723876953125,49.64182662963867,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.154787063598636,34.170440673828125,98.24178314208984,1.7582182884216309,2.9171860218048096,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,703869184.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.1577510833740234,0.935016393661499,644778880.0,133308829.33333333,1184758.125,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.56,50.33200454711914,49.66883850097656,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.320751190185547,33.32254409790039,98.24710845947266,1.75288987159729,2.829087734222412,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,705323520.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158618450164795,0.935016393661499,642021568.0,133308829.33333333,1181004.875,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.66,50.34465026855469,49.63235092163086,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.11038398742676,34.15409469604492,98.22419738769533,1.7757993936538696,2.9431633949279785,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693052352.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.1596343517303467,0.935016393661499,641742144.0,133308829.33333333,1180311.75,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.76,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.327547073364254,33.3056526184082,98.2236328125,1.7763681411743164,2.8892712593078613,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693648000.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641979584.0,133308829.33333333,1180927.75,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.86,50.35734939575195,49.665260314941406,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.27902030944824,33.323951721191406,98.20520782470705,1.7947953939437866,3.006416082382202,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,706995584.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158769130706787,0.935016393661499,662127168.0,133308829.33333333,1217847.625,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
12.96,50.34656524658203,49.630615234375,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.112979888916016,34.18100357055664,98.23762512207033,1.7623783349990845,2.847723484039306,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,701254464.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.159961462020874,0.935016393661499,641982912.0,133308829.33333333,1180754.5,1951460309.0833333,0.0145279942080378,103.0,2.0,6313.0,1.0,11.972315788269045,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
13.0,50.34656524658203,49.630615234375,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.112979888916016,34.18100357055664,98.23762512207033,1.7623783349990845,2.847723484039306,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,701254464.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.159961462020874,0.935016393661499,641982912.0,133308829.33333333,1180754.5,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
13.06,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.18205070495605,33.33024215698242,98.20567321777344,1.794327735900879,2.77720046043396,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693608448.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641942976.0,133308829.33333333,1180860.25,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
13.16,50.36045455932617,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,24.970664978027344,34.194034576416016,98.21218872070312,1.787808537483215,2.940929889678955,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693176448.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,642223168.0,133308829.33333333,1181017.0,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,60.0,3.3450822830200195
13.23,50.36045455932617,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,24.970664978027344,34.194034576416016,98.21218872070312,1.787808537483215,2.940929889678955,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693176448.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,642223168.0,133308829.33333333,1181017.0,1951460309.0833333,0.0223158095031976,370.0,43.0,11693.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.27,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.00095558166504,33.29973220825195,98.21741485595705,1.7825862169265747,2.9056177139282227,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693908672.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,642220864.0,133308829.33333333,1181371.5,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.37,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.032039642333984,33.308895111083984,98.21529388427734,1.7847070693969729,2.8958070278167725,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693916288.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,642227840.0,133308829.33333333,1181384.375,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.47,50.36045455932617,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,24.90191078186035,34.172462463378906,98.2199249267578,1.7800774574279783,2.872960567474365,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,692724480.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,641804416.0,133308829.33333333,1180246.875,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.57,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.09623146057129,33.33663558959961,98.22122192382812,1.7787755727767944,2.847804307937622,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693539328.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641878976.0,133308829.33333333,1180742.625,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.67,50.36045455932617,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,24.90198516845703,34.178985595703125,98.2189712524414,1.781028151512146,2.8549156188964844,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693208448.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,642252864.0,133308829.33333333,1181071.625,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.77,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.20116424560547,33.33222961425781,98.2197494506836,1.7802515029907229,2.9138200283050537,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693289344.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641647680.0,133308829.33333333,1180317.125,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.87,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.136754989624023,33.33526992797852,98.22071838378906,1.7792848348617554,2.8332555294036865,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,693544768.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641883968.0,133308829.33333333,1180751.875,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
13.97,50.36045455932617,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,24.909893035888672,34.180320739746094,98.21573638916016,1.784260869026184,2.976249933242798,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,692579648.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,641670272.0,133308829.33333333,1180000.25,1951460309.0833333,0.0223158095031976,103.0,2.0,6313.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
14.0,50.36045455932617,49.63954544067383,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,24.909893035888672,34.180320739746094,98.21573638916016,1.784260869026184,2.976249933242798,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,692579648.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.15976881980896,0.935016393661499,641670272.0,133308829.33333333,1180000.25,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
14.07,50.33594131469727,49.664058685302734,0.11263026297092438,1.620279590288798,40.29417483011881,0.045815085992217036,25.01812744140625,33.314430236816406,98.21710968017578,1.7828879356384275,2.873815059661865,-1.0,-1.0,259.61573282877606,1.0761958360671997,0.4385468065738678,6.721844832102458,0.5818814039230347,545021866.6666666,-1.0,6.968696594238281,139500595882.66666,-1.0,12752838826.666666,-1.0,692864320.0,18.665446281433105,545000000.0,0.2845537662506103,19077465.0,93.82509504045758,1593811509.3333333,39035742.0,5417287.0,1345439648.0,2.158540725708008,0.935016393661499,641254208.0,133308829.33333333,1179593.375,1951460309.0833333,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3551.0,2361.0,4.0,72.0,67.0,71.0,59.0,94.0,58.0,90.0,456.0,2.0,31.70357346534729,3196.0,3.0,69.0,3.3450822830200195
