Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.71,0.660690151154995,30.454926013946533,0.002474030305165775,31.713987350463867,0.5730867981910706,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,7.515932559967041,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7937918.0,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,95.0,94.0,95.0,84.0,84.0,85.0,90.0,545.0,2.0,34.15243327617645,3196.0,10.0,3.380678415298462
7.81,0.660690151154995,30.454926013946533,0.002474030305165775,32.47386932373047,0.5599061250686646,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,7.346242427825928,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7953284.0,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,95.0,94.0,95.0,84.0,84.0,85.0,90.0,545.0,2.0,34.15243327617645,3196.0,10.0,3.380678415298462
7.91,0.660690151154995,30.454926013946533,0.002474030305165775,31.7105770111084,0.5673901438713074,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,7.514338493347168,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,8034045.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,95.0,94.0,95.0,84.0,84.0,85.0,90.0,545.0,2.0,34.15243327617645,3196.0,10.0,3.380678415298462
8.01,0.660690151154995,30.454926013946533,0.002474030305165775,32.48746490478516,0.5829763412475586,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,6.563964366912842,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,8134937.0,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,95.0,94.0,95.0,84.0,84.0,85.0,90.0,545.0,2.0,34.15243327617645,3196.0,10.0,3.380678415298462
8.11,0.660690151154995,30.454926013946533,0.002474030305165775,31.712305068969727,0.5585916042327881,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,5.340022087097168,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7940470.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,95.0,94.0,95.0,84.0,84.0,85.0,90.0,545.0,2.0,34.15243327617645,3196.0,10.0,3.380678415298462
8.21,0.660690151154995,30.454926013946533,0.002474030305165775,31.72545051574707,0.5967929363250732,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,1.0316368341445925,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,8026277.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,95.0,94.0,95.0,84.0,84.0,85.0,90.0,545.0,2.0,34.15243327617645,3196.0,10.0,3.380678415298462
8.31,0.660690151154995,30.454926013946533,0.002474030305165775,32.44495391845703,0.5774096250534058,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,0.6558833718299866,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,8013464.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,95.0,94.0,95.0,84.0,84.0,85.0,90.0,545.0,2.0,34.15243327617645,3196.0,10.0,3.380678415298462
8.36,0.660690151154995,30.454926013946533,0.002474030305165775,32.44495391845703,0.5774096250534058,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,0.6558833718299866,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,8013464.5,622275120.5859375,0.362679123878479,1088.0,451.0,12264.0,2.0,26.3348331451416,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,10.0,3.3666741847991943
8.4,0.660690151154995,30.454926013946533,0.002474030305165775,32.44495391845703,0.5774096250534058,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,0.6558833718299866,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,8013464.5,622275120.5859375,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,1.0,3.3666741847991943
8.41,0.660690151154995,30.454926013946533,0.002474030305165775,31.729496002197266,0.5571855902671814,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,2.71097993850708,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7965188.5,622275120.5859375,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,1.0,3.3666741847991943
8.48,0.660690151154995,30.454926013946533,0.002474030305165775,31.729496002197266,0.5571855902671814,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,2.71097993850708,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7965188.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,4.0,3.3666741847991943
8.51,0.660690151154995,30.454926013946533,0.002474030305165775,32.48703384399414,0.5542262196540833,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,5.761579990386963,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7926052.0,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,4.0,3.3666741847991943
8.61,0.660690151154995,30.454926013946533,0.002474030305165775,31.69791984558105,0.5591249465942383,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,4.9997968673706055,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7931500.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,4.0,3.3666741847991943
8.71,0.660690151154995,30.454926013946533,0.002474030305165775,31.709522247314453,0.6052866578102112,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,4.166154384613037,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7934040.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,4.0,3.3666741847991943
8.81,0.660690151154995,30.454926013946533,0.002474030305165775,32.474952697753906,0.5743545889854431,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,4.795663833618164,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7938293.5,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,4.0,3.3666741847991943
8.91,0.660690151154995,30.454926013946533,0.002474030305165775,31.729087829589844,0.5715564489364624,-1.0,-1.0,-1.0,0.4371982663869858,-1.0,3.2511696815490723,4.2222580909729,544944864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.82240676879883,545000000.0,-1.0,5849614.75,66.02112579345703,515904568.0,9430095.278320312,2096754.5625,372198240.0,-1.0,-1.0,-1.0,37219434.5,7935006.0,622275120.5859375,0.2040176093578338,98.0,2.0,6691.0,1.0,21.32433319091797,2806.0,1920.0,4.0,79.0,77.0,77.0,87.0,72.0,64.0,90.0,545.0,2.0,36.207351088523865,3196.0,4.0,3.3666741847991943
