Time (s),% Linear Filtered,% Nearest Filtered,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
15.67,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,18011496110.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.68,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,18031792281.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.69,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,18056332421.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.7,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19134225347.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.71,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,16596828271.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.73,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,18102810323.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.74,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,18125259453.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.75,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.909311294555664,34.24380874633789,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.9896373748779297,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693201152.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642542656.0,105313896.66666667,1181151.875,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,16646241845.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.77,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,15173009787.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.79,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,15202431368.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.8,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,15232904690.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.81,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,15262921304.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.83,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19203096908.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.84,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19228379132.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.85,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19255006546.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.86,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.210865020751957,33.388282775878906,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.910849094390869,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,693178176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,641841088.0,105313896.66666667,1180220.5,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19282808259.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.87,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19311149089.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.89,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19339955816.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.9,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19369033818.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.91,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19397919489.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.92,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19426891275.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.94,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19456040685.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.95,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19485310631.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.96,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,24.85598564147949,34.222412109375,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.880470037460327,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,692889728.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642253952.0,105313896.66666667,1180621.125,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19514617434.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.97,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.056787490844727,33.3741455078125,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.877873182296753,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,694034176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642633728.0,105313896.66666667,1181678.0,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,19543959577.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
15.99,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.056787490844727,33.3741455078125,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.877873182296753,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,694034176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642633728.0,105313896.66666667,1181678.0,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,18207869473.5,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
16.0,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.056787490844727,33.3741455078125,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.877873182296753,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,694034176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642633728.0,105313896.66666667,1181678.0,1951497874.6666667,0.0002684269857127,102.0,2.0,6691.0,1.0,21.126952171325684,3508.0,18223493483.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
16.01,39.24595642089844,27.42071024576823,1.4607785940170288,55.86743354797363,52.73043425877889,57.049856185913086,0.0844237642983595,25.056787490844727,33.3741455078125,54.69962469736735,14.662946909666063,63.7785898844401,36.221409956614174,2.877873182296753,42.575035095214844,148.95208231608072,208.7125040690104,0.9279718995094299,0.25639600555102027,6.460654576619466,0.6424367427825928,545634005.3333334,2.316777149836222,4.835607886314392,125170559658.66667,159689495893.33334,11119542954.666666,-1.0,694034176.0,16.77680548032125,545000000.0,0.17633119225502014,16051592.5,63.4153086344401,1447508224.0,29570024.583333332,4644863.458333333,1162588117.3333333,-1.0,0.6400278608004252,642633728.0,105313896.66666667,1181678.0,1951497874.6666667,5.076787456870079,309.0,50.5,9797.0,0.5,21.126952171325684,3508.0,18247134459.0,2361.0,2.0,82.0,80.0,78.0,56.0,65.0,76.0,90.0,456.0,2.0,34.85342264175415,3196.0,33.0,3.3670613765716557
