Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.14,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61932182312012,32.51024627685547,33.60986764090402,9.375334875924247,0.6096625328063965,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6747271418571472,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872920192.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7617083.0,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8001923805.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.15,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61932182312012,32.51024627685547,33.60986764090402,9.375334875924247,0.6096625328063965,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6747271418571472,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872920192.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7617083.0,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,7774890521.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.17,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.61932182312012,32.51024627685547,33.60986764090402,9.375334875924247,0.6096625328063965,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6747271418571472,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1872920192.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7617083.0,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,9289351479.5,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.18,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.721858978271484,31.77126121520996,33.60986764090402,9.375334875924247,0.5778571367263794,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6389126777648926,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1881102336.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7741544.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,7832489551.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.2,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.721858978271484,31.77126121520996,33.60986764090402,9.375334875924247,0.5778571367263794,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6389126777648926,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1881102336.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7741544.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,7861824244.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.22,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.721858978271484,31.77126121520996,33.60986764090402,9.375334875924247,0.5778571367263794,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6389126777648926,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1881102336.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7741544.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8123530420.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.23,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.721858978271484,31.77126121520996,33.60986764090402,9.375334875924247,0.5778571367263794,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6389126777648926,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1881102336.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7741544.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8153847933.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.24,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.721858978271484,31.77126121520996,33.60986764090402,9.375334875924247,0.5778571367263794,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6389126777648926,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1881102336.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7741544.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8183857224.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.26,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.721858978271484,31.77126121520996,33.60986764090402,9.375334875924247,0.5778571367263794,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6389126777648926,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1881102336.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7741544.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8213599776.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.27,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.721858978271484,31.77126121520996,33.60986764090402,9.375334875924247,0.5778571367263794,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6389126777648926,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1881102336.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7741544.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8243170698.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.28,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8124882954.5,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.29,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8302140445.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.31,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8331336580.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.32,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8360670331.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.34,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,11059993173.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.35,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,9569706384.5,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.36,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8072564165.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
7.37,25.0498902457101,17.807252611432755,1.2768056052071708,0.8913050549370902,15.43451200212751,32.3976069859096,0.3717330013002668,22.8530387878418,31.77372932434082,33.60986764090402,9.375334875924247,0.5410125255584717,27.430430821010045,71.49896894182477,134.2585231236049,0.4413630451474871,0.17028181467737472,2.932180949619838,0.6352585554122925,544987328.0,-1.0,2.992616449083601,78649084196.57143,100468679826.28572,-1.0,-1.0,1893350272.0,100.0,545000000.0,0.1143062242439815,9088123.285714285,50.17482648577009,873958875.4285715,17917217.42857143,2053095.357142857,731969536.0,-1.0,0.3997625027384077,-1.0,64068594.28571428,7645249.5,158351.74479166666,0.3961180448532104,102.0,2.0,6330.0,1.0,24.918371200561523,2909.0,8097692833.0,1920.0,4.0,76.0,76.0,78.0,67.0,69.0,57.0,90.0,545.0,2.0,26.687341928482056,2736.0,1.0,2.0,3.351106882095337
