Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.09,1.4606072703997295,19.894418716430668,0.10738009928415215,28.80694580078125,0.4472508430480957,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,1.792147874832153,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,8467331.0,1428713895.984375,0.3822358846664428,101.0,2.0,6330.0,1.0,20.333620071411133,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.19,1.4606072703997295,19.894418716430668,0.10738009928415215,32.47549819946289,0.265416532754898,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,14.905534744262695,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,5160151.5,1428713895.984375,0.3822358846664428,101.0,2.0,6330.0,1.0,20.333620071411133,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.29,1.4606072703997295,19.894418716430668,0.10738009928415215,31.38726043701172,0.257302463054657,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,3.773521423339844,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,4963884.0,1428713895.984375,0.3822358846664428,101.0,2.0,6330.0,1.0,20.333620071411133,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.4,1.4606072703997295,19.894418716430668,0.10738009928415215,32.47249221801758,0.5825765132904053,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,6.039288520812988,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,7338824.5,1428713895.984375,0.3822358846664428,101.0,2.0,6330.0,1.0,20.333620071411133,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.5,1.4606072703997295,19.894418716430668,0.10738009928415215,31.757230758666992,0.567943811416626,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,0.6644920110702515,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,7625876.5,1428713895.984375,0.3822358846664428,101.0,2.0,6330.0,1.0,20.333620071411133,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.52,1.4606072703997295,19.894418716430668,0.10738009928415215,31.757230758666992,0.567943811416626,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,0.6644920110702515,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,7625876.5,1428713895.984375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.6,1.4606072703997295,19.894418716430668,0.10738009928415215,31.806276321411133,0.50303715467453,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,0.6425551176071167,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,7621572.5,1428713895.984375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.7,1.4606072703997295,19.894418716430668,0.10738009928415215,32.506134033203125,0.5362419486045837,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,0.633063554763794,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,7619788.0,1428713895.984375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,2943.0,1920.0,3.0,60.0,60.0,65.0,25.0,66.0,30.0,72.0,545.0,2.0,20.499370992183685,3196.0,2.0,48.0,2.2977170944213867
7.77,1.4606072703997295,19.894418716430668,0.10738009928415215,32.506134033203125,0.5362419486045837,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,0.633063554763794,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,7619788.0,1428713895.984375,0.5884405970573425,1027.0,457.0,12224.0,2.0,29.18221473693848,2943.0,1920.0,4.0,74.0,74.0,76.0,54.0,57.0,71.0,90.0,545.0,2.0,25.4402756690979,3196.0,2.0,50.0,3.3025217056274414
7.79,1.4606072703997295,19.894418716430668,0.10738009928415215,32.506134033203125,0.5362419486045837,-1.0,-1.0,-1.0,0.6478699445724487,-1.0,5.15301791826884,0.633063554763794,545005845.3333334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.4962797164917,545000000.0,-1.0,10795086.333333334,282.73175048828125,1037012416.0,21277948.75,2445648.625,870170570.6666666,-1.0,-1.0,-1.0,74865848.0,7619788.0,1428713895.984375,1.2705250978469849,101.0,2.0,6330.0,1.0,29.18221473693848,2943.0,1920.0,4.0,74.0,74.0,76.0,54.0,57.0,71.0,90.0,545.0,2.0,25.4402756690979,3196.0,2.0,50.0,3.3025217056274414
