Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.06,11.038536278264862,44.417846134730745,0.030839724362262354,24.423778533935547,0.87968909740448,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5999725461006165,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8772686.0,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3056.0,6724607750.0,1920.0,3.0,65.0,63.0,67.0,40.0,60.0,41.0,72.0,545.0,2.0,22.73617535829544,3196.0,2.0,48.0,2.676068067550659
7.12,11.038536278264862,44.417846134730745,0.030839724362262354,24.423778533935547,0.87968909740448,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.5999725461006165,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8772686.0,151032.09375,2.33966326713562,1066.0,405.0,12093.0,7.0,20.64940071105957,3056.0,6724607750.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.16,11.038536278264862,44.417846134730745,0.030839724362262354,23.39102935791016,0.7070916891098022,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,12.678055763244627,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8905066.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6724607750.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.26,11.038536278264862,44.417846134730745,0.030839724362262354,23.48309898376465,0.8764632940292358,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6702780723571777,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8520709.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6724607750.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.36,11.038536278264862,44.417846134730745,0.030839724362262354,25.28023147583008,0.8332017064094543,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6076899170875549,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9357252.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6724607750.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.46,11.038536278264862,44.417846134730745,0.030839724362262354,24.52484703063965,0.8216686248779297,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6330590844154358,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8832344.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6724607750.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.56,11.038536278264862,44.417846134730745,0.030839724362262354,23.67241477966309,0.7566158175468445,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,15.00889778137207,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8632795.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6724607750.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.57,11.038536278264862,44.417846134730745,0.030839724362262354,23.67241477966309,0.7566158175468445,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,15.00889778137207,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8632795.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6724607750.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.59,11.038536278264862,44.417846134730745,0.030839724362262354,23.67241477966309,0.7566158175468445,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,15.00889778137207,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8632795.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7034194429.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.6,11.038536278264862,44.417846134730745,0.030839724362262354,23.67241477966309,0.7566158175468445,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,15.00889778137207,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8632795.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6788560781.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.64,11.038536278264862,44.417846134730745,0.030839724362262354,23.67241477966309,0.7566158175468445,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,15.00889778137207,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8632795.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6876049802.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.65,11.038536278264862,44.417846134730745,0.030839724362262354,23.67241477966309,0.7566158175468445,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,15.00889778137207,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,8632795.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6905229278.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.66,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6905229278.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.67,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7077268356.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.68,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,10808179908.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.69,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,6990780844.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.7,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,9511517223.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.71,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,10865972362.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.72,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7048447595.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.73,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,9000704544.5,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.74,11.038536278264862,44.417846134730745,0.030839724362262354,22.53571891784668,0.6503894925117493,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,6.652187824249268,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9253730.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,10952979408.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.76,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,10952979408.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.78,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7451913918.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.79,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7349600512.5,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.8,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,9745664074.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.82,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7279885884.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.83,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,9231940992.5,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.84,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,9840165285.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.85,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,10500561540.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.86,11.038536278264862,44.417846134730745,0.030839724362262354,22.873435974121094,0.4333900511264801,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,13.040114402770996,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,11827230.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7493633614.5,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.87,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7391642959.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.88,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.7164086103439331,104.0,2.0,6330.0,1.0,20.64940071105957,3056.0,7419989940.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.9,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3056.0,8717622853.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.92,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3056.0,7769041414.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.93,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3056.0,7798183924.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.94,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3056.0,10073731091.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.95,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3056.0,10102769949.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
7.96,11.038536278264862,44.417846134730745,0.030839724362262354,25.460773468017575,0.4710099697113037,-1.0,-1.0,-1.0,40.79834462915148,-1.0,11.142892156328474,0.6504771709442139,545028938.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,13645256.907924106,101.31885201590401,939148722.5,23567361.785714287,2737074.1428571427,731737216.0,-1.0,-1.0,-1.0,75392198.85714285,9897415.0,151032.09375,0.3300300240516662,260.0,48.0,7855.0,1.0,22.742305755615234,3056.0,10652981309.0,1920.0,3.0,68.0,67.0,70.0,45.0,60.0,39.0,72.0,545.0,2.0,25.52487850189209,3196.0,2.0,48.0,2.802394151687622
