Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.8,67.8753890991211,32.119930267333984,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,18.74368667602539,31.75261116027832,25.997183799743652,8.205910444259644,96.19031524658205,3.809681415557861,0.5614044666290283,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,10.430602073669434,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,160842039296.0,1887746176.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.152092218399048,0.13572156429290771,1109692288.0,35693248.98730469,8850799.0,504075590.8359375,0.5129210352897644,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,64.0,62.0,67.0,48.0,44.0,44.0,90.0,545.0,2.0,31.470835208892822,3196.0,2.0,1.0,3.289032220840454
7.9,67.859619140625,32.136924743652344,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.038671493530277,32.50461959838867,25.997183799743652,8.205910444259644,96.19020080566406,3.809797525405884,0.5357812643051147,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,9.530537605285645,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,161133035520.0,1890117632.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1523301601409912,0.13572156429290771,1106484480.0,35693248.98730469,8832977.0,504075590.8359375,0.5129210352897644,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,64.0,62.0,67.0,48.0,44.0,44.0,90.0,545.0,2.0,31.470835208892822,3196.0,2.0,1.0,3.289032220840454
8.0,67.91075897216797,32.07792282104492,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.01655387878418,31.734764099121094,25.997183799743652,8.205910444259644,96.18755340576172,3.812443256378174,0.56784588098526,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,6.663860321044922,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,160496205824.0,1884512384.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.151536464691162,0.13572156429290771,1102811392.0,35693248.98730469,8829130.0,504075590.8359375,0.4512920975685119,973.0,360.0,12076.0,2.0,29.21136283874512,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,4.0,3.366130352020264
8.04,67.91075897216797,32.07792282104492,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.01655387878418,31.734764099121094,25.997183799743652,8.205910444259644,96.18755340576172,3.812443256378174,0.56784588098526,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,6.663860321044922,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,160496205824.0,1884512384.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.151536464691162,0.13572156429290771,1102811392.0,35693248.98730469,8829130.0,504075590.8359375,0.2040176093578338,243.0,58.0,7878.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,1.0,3.366130352020264
8.1,67.91075897216797,32.07792282104492,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.01655387878418,31.734764099121094,25.997183799743652,8.205910444259644,96.18755340576172,3.812443256378174,0.56784588098526,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,6.663860321044922,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,160496205824.0,1884512384.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.151536464691162,0.13572156429290771,1102811392.0,35693248.98730469,8829130.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.11,67.91781616210938,32.082183837890625,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,20.128173828125,31.71178436279297,25.997183799743652,8.205910444259644,96.14356231689452,3.8564393520355225,0.5613917708396912,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,4.817717552185059,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,156064858112.0,1835548544.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1494739055633545,0.13572156429290771,1079770624.0,35693248.98730469,8635233.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.21,67.94086456298828,32.05913162231445,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.997127532958984,32.472686767578125,25.997183799743652,8.205910444259644,96.15867614746094,3.841320991516113,0.5391716361045837,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,1.9537259340286253,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159378292736.0,1873784960.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.149531602859497,0.13572156429290771,1102706304.0,35693248.98730469,8818280.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.31,67.91780853271484,32.08219146728516,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.54155731201172,31.721010208129883,25.997183799743652,8.205910444259644,96.16463470458984,3.8353676795959473,0.5950324535369873,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,8.59978199005127,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159196725248.0,1872384000.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1494735479354858,0.13572156429290771,1101431424.0,35693248.98730469,8810732.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.41,67.9408950805664,32.059104919433594,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.974218368530277,32.49592590332031,25.997183799743652,8.205910444259644,96.14945220947266,3.850544452667236,0.5408332347869873,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,4.615627288818359,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159419138048.0,1874264448.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1495325565338137,0.13572156429290771,1102993280.0,35693248.98730469,8821105.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.51,67.91777038574219,32.08222579956055,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.01837730407715,31.727781295776367,25.997183799743652,8.205910444259644,96.15715026855467,3.842851638793945,0.549040675163269,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,8.659695625305176,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159419744256.0,1875006848.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1494723558425903,0.13572156429290771,1102982272.0,35693248.98730469,8827688.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.61,67.91776275634766,32.08224105834961,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.623455047607425,31.729093551635746,25.997183799743652,8.205910444259644,96.16154479980467,3.83845853805542,0.5124358534812927,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,5.749716758728027,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159383011328.0,1874574848.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.149471879005432,0.13572156429290771,1102740608.0,35693248.98730469,8825007.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.71,67.94091796875,32.059085845947266,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,20.07160377502441,32.4750862121582,25.997183799743652,8.205910444259644,96.15764617919922,3.8423547744750977,0.5436829328536987,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,3.6001884937286377,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159392432128.0,1873951232.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1495332717895508,0.13572156429290771,1102797184.0,35693248.98730469,8818335.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.81,67.91791534423828,32.08208465576172,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.505523681640625,31.72511100769043,25.997183799743652,8.205910444259644,96.15632629394533,3.84367036819458,0.5573797225952148,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,4.997834205627441,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159409504256.0,1874885248.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.149477481842041,0.13572156429290771,1102908416.0,35693248.98730469,8822542.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
8.91,67.94094848632812,32.05904769897461,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.276365280151367,32.482139587402344,25.997183799743652,8.205910444259644,96.15910339355467,3.840898990631104,0.5158005952835083,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,8.335437774658203,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159382487040.0,1873833600.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1495345830917358,0.13572156429290771,1102727040.0,35693248.98730469,8822962.0,504075590.8359375,0.4544400870800018,100.0,2.0,6674.0,1.0,21.32433319091797,2948.0,1920.0,4.0,91.0,89.0,89.0,85.0,76.0,87.0,90.0,545.0,2.0,34.78512465953827,3196.0,2.0,7.0,3.366130352020264
9.0,67.94094848632812,32.05904769897461,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.276365280151367,32.482139587402344,25.997183799743652,8.205910444259644,96.15910339355467,3.840898990631104,0.5158005952835083,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,8.335437774658203,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159382487040.0,1873833600.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1495345830917358,0.13572156429290771,1102727040.0,35693248.98730469,8822962.0,504075590.8359375,0.3791460990905761,973.0,360.0,12076.0,2.0,25.9947509765625,2948.0,1920.0,4.0,75.0,74.0,71.0,71.0,64.0,64.0,90.0,545.0,2.0,36.19839549064636,3196.0,2.0,7.0,3.3695735931396484
9.01,67.917724609375,32.082271575927734,1.2433455330984933,0.284680038690567,17.214046478271484,24.43582010269165,15.521873712539673,0.010613183490931976,19.20349502563477,31.748783111572266,25.997183799743652,8.205910444259644,96.1613311767578,3.83866810798645,0.5699433088302612,25.37807273864746,52.875221252441406,181.14122009277344,0.6897526532411575,0.09455633163452147,1.6674364358186722,10.31451416015625,544936304.0,1.413177490234375,1.0402754545211792,24207012856.0,34927337472.0,2442476747.5,159390564352.0,1874664320.0,54.98652467131615,545000000.0,0.06472080945968628,6791094.3017578125,61.68872833251952,412306148.0,9315756.950195312,1595023.75,267194112.0,1.1494706869125366,0.13572156429290771,1102788608.0,35693248.98730469,8825727.0,504075590.8359375,0.3791460990905761,973.0,360.0,12076.0,2.0,25.9947509765625,2948.0,1920.0,4.0,75.0,74.0,71.0,71.0,64.0,64.0,90.0,545.0,2.0,36.19839549064636,3196.0,2.0,7.0,3.3695735931396484
