Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.08,0.9167508814483881,33.4115535736084,0.011672761291265479,31.77085494995117,0.6319045424461365,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6441043019294739,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8818907.0,1288631356.11875,0.6620813012123108,391.0,41.0,11697.0,7.0,22.58686828613281,3603.0,1920.0,4.0,85.0,84.0,85.0,75.0,76.0,78.0,90.0,545.0,2.0,37.3372882604599,2736.0,4.0,2.0,3.333575963973999
7.09,0.9167508814483881,33.4115535736084,0.011672761291265479,31.77085494995117,0.6319045424461365,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6441043019294739,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8818907.0,1288631356.11875,7.010707378387451,212.0,41.0,7798.0,1.0,21.9887809753418,3603.0,1920.0,4.0,85.0,84.0,85.0,75.0,76.0,78.0,90.0,545.0,2.0,37.3372882604599,2736.0,4.0,1.0,3.333575963973999
7.12,0.9167508814483881,33.4115535736084,0.011672761291265479,31.77085494995117,0.6319045424461365,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6441043019294739,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8818907.0,1288631356.11875,0.053996704518795,106.0,2.0,6691.0,1.0,21.9887809753418,3603.0,1920.0,4.0,85.0,84.0,85.0,75.0,76.0,78.0,90.0,545.0,2.0,37.3372882604599,2736.0,4.0,4.0,3.333575963973999
7.18,0.9167508814483881,33.4115535736084,0.011672761291265479,32.48896789550781,0.645047128200531,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6567347645759583,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8819253.0,1288631356.11875,0.053996704518795,106.0,2.0,6691.0,1.0,21.9887809753418,3603.0,1920.0,4.0,85.0,84.0,85.0,75.0,76.0,78.0,90.0,545.0,2.0,37.3372882604599,2736.0,4.0,4.0,3.333575963973999
7.23,0.9167508814483881,33.4115535736084,0.011672761291265479,32.48896789550781,0.645047128200531,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6567347645759583,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8819253.0,1288631356.11875,0.053996704518795,391.0,41.0,11697.0,2.0,38.206321716308594,3603.0,1920.0,4.0,83.0,80.0,79.0,73.0,66.0,86.0,90.0,545.0,2.0,36.19946539402008,2736.0,4.0,18.0,3.3575448989868164
7.28,0.9167508814483881,33.4115535736084,0.011672761291265479,31.74662971496582,0.6190026998519897,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6698786616325378,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8821861.0,1288631356.11875,0.053996704518795,391.0,41.0,11697.0,2.0,38.206321716308594,3603.0,1920.0,4.0,83.0,80.0,79.0,73.0,66.0,86.0,90.0,545.0,2.0,36.19946539402008,2736.0,4.0,18.0,3.3575448989868164
7.38,0.9167508814483881,33.4115535736084,0.011672761291265479,31.75128936767578,0.5558609366416931,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6757447123527527,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8818459.0,1288631356.11875,0.053996704518795,391.0,41.0,11697.0,2.0,38.206321716308594,3603.0,1920.0,4.0,83.0,80.0,79.0,73.0,66.0,86.0,90.0,545.0,2.0,36.19946539402008,2736.0,4.0,18.0,3.3575448989868164
7.48,0.9167508814483881,33.4115535736084,0.011672761291265479,32.50382995605469,0.575935959815979,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6562228798866272,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8820234.0,1288631356.11875,0.053996704518795,391.0,41.0,11697.0,2.0,38.206321716308594,3603.0,1920.0,4.0,83.0,80.0,79.0,73.0,66.0,86.0,90.0,545.0,2.0,36.19946539402008,2736.0,4.0,18.0,3.3575448989868164
7.58,0.9167508814483881,33.4115535736084,0.011672761291265479,31.76370620727539,0.6106113791465759,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6630317568778992,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8834113.0,1288631356.11875,0.053996704518795,391.0,41.0,11697.0,2.0,38.206321716308594,3603.0,1920.0,4.0,83.0,80.0,79.0,73.0,66.0,86.0,90.0,545.0,2.0,36.19946539402008,2736.0,4.0,18.0,3.3575448989868164
7.68,0.9167508814483881,33.4115535736084,0.011672761291265479,32.4832763671875,0.5768115520477295,-1.0,-1.0,-1.0,0.5496211767196655,-1.0,3.951907157897949,0.6521062254905701,544942028.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.559284377098084,545000000.0,-1.0,12796314.8,65.54019165039062,940495636.4,20889026.87421875,3766904.5,719646182.4,-1.0,-1.0,-1.0,80782179.2,8852412.0,1288631356.11875,0.053996704518795,391.0,41.0,11697.0,2.0,38.206321716308594,3603.0,1920.0,4.0,83.0,80.0,79.0,73.0,66.0,86.0,90.0,545.0,2.0,36.19946539402008,2736.0,4.0,18.0,3.3575448989868164
