Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.14,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45018768310547,0.298188716173172,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6645330786705017,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6349996.0,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,6677374776.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.15,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8306153408.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.16,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8335346794.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.17,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7939647952.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.18,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,6763211603.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.19,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8393017807.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.2,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,9156882833.5,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.21,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8396464038.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.22,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7663621503.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.24,0.7407603114843369,26.109062671661377,0.02838140819221735,31.7044734954834,0.3150753378868103,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6484457850456238,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6353755.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8083788965.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.25,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8537770425.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.26,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8126567920.5,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.27,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7778981860.5,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.28,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,6991620409.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.3,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7815458960.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.32,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8675531925.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.33,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7836483510.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.34,0.7407603114843369,26.109062671661377,0.02838140819221735,31.72097587585449,0.3237650394439697,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6330782771110535,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6352967.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7865894243.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.35,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7103335703.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.37,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7920347318.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.38,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,8185512167.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.39,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2855.0,7974245332.0,1920.0,4.0,78.0,75.0,80.0,59.0,63.0,64.0,90.0,545.0,2.0,35.62289476394653,3196.0,1.0,2.0,3.3086445331573486
7.4,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,1153.0,451.0,12248.0,1.0,42.87434005737305,2855.0,7974245332.0,1920.0,4.0,90.0,90.0,89.0,81.0,86.0,86.0,90.0,545.0,2.0,35.311147570610046,3196.0,1.0,8.0,3.287438154220581
7.41,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,1153.0,451.0,12248.0,1.0,42.87434005737305,2855.0,8002493089.0,1920.0,4.0,90.0,90.0,89.0,81.0,86.0,86.0,90.0,545.0,2.0,35.311147570610046,3196.0,1.0,8.0,3.287438154220581
7.42,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,1153.0,451.0,12248.0,1.0,42.87434005737305,2855.0,8031085243.0,1920.0,4.0,90.0,90.0,89.0,81.0,86.0,86.0,90.0,545.0,2.0,35.311147570610046,3196.0,1.0,8.0,3.287438154220581
7.43,0.7407603114843369,26.109062671661377,0.02838140819221735,32.45112228393555,0.3223845958709717,-1.0,-1.0,-1.0,0.43865409493446356,-1.0,3.98785936832428,0.6713374257087708,544836416.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.00860571861267,545000000.0,-1.0,10130388.75,249.72518920898438,1648832940.0,13368328.19116211,3718503.8125,1402713056.0,-1.0,-1.0,-1.0,68312768.0,6351804.5,1491799965.203125,0.8550679087638855,1153.0,451.0,12248.0,1.0,42.87434005737305,2855.0,8059997421.0,1920.0,4.0,90.0,90.0,89.0,81.0,86.0,86.0,90.0,545.0,2.0,35.311147570610046,3196.0,1.0,8.0,3.287438154220581
