Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.04,67.91754913330078,32.08245086669922,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.42019271850586,31.75562858581543,8.574137091636658,3.0434537529945374,96.1376953125,3.862305879592896,0.5697713494300842,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6637951731681824,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,159354650624.0,1874245248.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1494475603103638,0.4101306398709615,1104448384.0,37119586.5,8827578.0,199283092.11328125,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2828.0,1920.0,4.0,57.0,55.0,55.0,39.0,49.0,53.0,90.0,545.0,2.0,35.673788189888,3196.0,3.0,3.0,3.1195991039276123
7.14,67.94105529785156,32.05894470214844,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.262022018432617,32.55306625366211,8.574137091636658,3.0434537529945374,96.13790893554688,3.862094163894653,0.5089734792709351,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6525669097900391,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,159303778304.0,1872865152.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1495593786239624,0.4101306398709615,1103137920.0,37119586.5,8818661.0,199283092.11328125,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2828.0,1920.0,4.0,57.0,55.0,55.0,39.0,49.0,53.0,90.0,545.0,2.0,35.673788189888,3196.0,3.0,3.0,3.1195991039276123
7.24,67.91814422607422,32.08185577392578,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.3933219909668,31.79129219055176,8.574137091636658,3.0434537529945374,96.14246368408205,3.8575360774993896,0.5370160937309265,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6574788093566895,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,159258017792.0,1873064064.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1495014429092407,0.4101306398709615,1103206016.0,37119586.5,8818311.0,199283092.11328125,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2828.0,1920.0,4.0,57.0,55.0,55.0,39.0,49.0,53.0,90.0,545.0,2.0,35.673788189888,3196.0,3.0,3.0,3.1195991039276123
7.25,67.91814422607422,32.08185577392578,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.3933219909668,31.79129219055176,8.574137091636658,3.0434537529945374,96.14246368408205,3.8575360774993896,0.5370160937309265,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6574788093566895,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,159258017792.0,1873064064.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1495014429092407,0.4101306398709615,1103206016.0,37119586.5,8818311.0,199283092.11328125,0.3784542977809906,1157.0,453.0,12247.0,2.0,41.16705322265625,2828.0,1920.0,4.0,86.0,86.0,86.0,83.0,81.0,89.0,90.0,545.0,2.0,35.193490982055664,3196.0,3.0,19.0,3.3566999435424805
7.35,67.91767120361328,32.08232879638672,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.554059982299805,31.78931999206543,8.574137091636658,3.0434537529945374,96.00865936279295,3.991341352462769,0.5383739471435547,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6581803560256958,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,159314870272.0,1873774080.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.149454116821289,0.4101306398709615,1126239232.0,37119586.5,9022913.0,199283092.11328125,0.3784542977809906,1157.0,453.0,12247.0,2.0,41.16705322265625,2828.0,1920.0,4.0,86.0,86.0,86.0,83.0,81.0,89.0,90.0,545.0,2.0,35.193490982055664,3196.0,3.0,19.0,3.3566999435424805
7.45,67.94059753417969,32.05940628051758,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.22083854675293,32.51319122314453,8.574137091636658,3.0434537529945374,96.13743591308594,3.862560272216797,0.5490739345550537,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6711132526397705,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,158685413376.0,1865696896.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1494544744491575,0.4101306398709615,1100836736.0,37119586.5,8796376.0,199283092.11328125,0.3594513833522796,128.0,2.0,6330.0,1.0,41.16705322265625,2828.0,1920.0,4.0,86.0,86.0,86.0,83.0,81.0,89.0,90.0,545.0,2.0,35.193490982055664,3196.0,3.0,2.0,3.3566999435424805
7.47,67.94059753417969,32.05940628051758,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.22083854675293,32.51319122314453,8.574137091636658,3.0434537529945374,96.13743591308594,3.862560272216797,0.5490739345550537,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6711132526397705,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,158685413376.0,1865696896.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1494544744491575,0.4101306398709615,1100836736.0,37119586.5,8796376.0,199283092.11328125,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2828.0,1920.0,4.0,86.0,86.0,86.0,83.0,81.0,89.0,90.0,545.0,2.0,35.193490982055664,3196.0,3.0,2.0,3.3566999435424805
7.55,67.91705322265625,32.082942962646484,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.40532493591309,31.75739288330078,8.574137091636658,3.0434537529945374,96.125,3.874996900558472,0.5736104846000671,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6562234163284302,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,158840684544.0,1868261888.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1493796110153198,0.4101306398709615,1101777152.0,37119586.5,8804583.0,199283092.11328125,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2828.0,1920.0,4.0,86.0,86.0,86.0,83.0,81.0,89.0,90.0,545.0,2.0,35.193490982055664,3196.0,3.0,2.0,3.3566999435424805
7.65,67.9404067993164,32.059593200683594,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.204669952392575,32.491355895996094,8.574137091636658,3.0434537529945374,96.12760925292967,3.872392177581787,0.5598733425140381,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6296892762184143,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,159350079488.0,1873480704.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.149480223655701,0.4101306398709615,1104662400.0,37119586.5,8828424.0,199283092.11328125,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2828.0,1920.0,4.0,86.0,86.0,86.0,83.0,81.0,89.0,90.0,545.0,2.0,35.193490982055664,3196.0,3.0,2.0,3.3566999435424805
7.75,67.91764068603516,32.08236312866211,4.604248523712159,0.003372999839484675,34.94248199462891,7.22201132774353,6.140441298484802,0.01477283151325535,20.37252426147461,31.744388580322266,8.574137091636658,3.0434537529945374,96.1398696899414,3.860131978988648,0.5514401793479919,9.722813606262207,62.005645751953125,18.330488204956055,0.440592959523201,0.2388160526752472,3.4296634197235107,0.6874324679374695,544934752.0,0.7546744346618652,0.508901059627533,531641120.0,94192848.0,44920996.0,159381209088.0,1874544768.0,53.76981407403946,545000000.0,0.14510493725538254,6668492.3125,82.75862121582031,147581056.0,5858357.8125,1295182.66015625,7988465.5,1.1494615077972412,0.4101306398709615,1104326784.0,37119586.5,8827158.0,199283092.11328125,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2828.0,1920.0,4.0,86.0,86.0,86.0,83.0,81.0,89.0,90.0,545.0,2.0,35.193490982055664,3196.0,3.0,2.0,3.3566999435424805
