Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.0,10.975609864507403,30.69698143005371,1.1141116156109743,26.325136184692383,0.5663135647773743,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,6.958149433135986,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,12387496.0,917762.0625,1.3733636140823364,467.0,58.0,11756.0,7.0,22.48506164550781,2381.0,7971328795.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.01,10.975609864507403,30.69698143005371,1.1141116156109743,26.325136184692383,0.5663135647773743,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,6.958149433135986,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,12387496.0,917762.0625,1.3733636140823364,467.0,58.0,11756.0,7.0,22.48506164550781,2381.0,6580489256.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.02,10.975609864507403,30.69698143005371,1.1141116156109743,26.325136184692383,0.5663135647773743,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,6.958149433135986,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,12387496.0,917762.0625,1.389934539794922,122.0,2.0,6330.0,1.0,22.48506164550781,2381.0,6605140861.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.03,10.975609864507403,30.69698143005371,1.1141116156109743,26.325136184692383,0.5663135647773743,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,6.958149433135986,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,12387496.0,917762.0625,1.389934539794922,122.0,2.0,6330.0,1.0,22.48506164550781,2381.0,6629849452.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.05,10.975609864507403,30.69698143005371,1.1141116156109743,26.325136184692383,0.5663135647773743,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,6.958149433135986,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,12387496.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,6665414438.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.06,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,6665414438.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.07,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,6712723835.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.08,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,8287100475.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.1,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,6767417323.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.11,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,6795703020.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.12,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7083876859.5,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.13,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7103831037.5,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.15,10.975609864507403,30.69698143005371,1.1141116156109743,27.29072952270508,0.6619592905044556,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,1.0328973531723022,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,11867113.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7401361951.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.16,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7433048096.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.17,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7463767763.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.19,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7493937104.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.2,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7523783716.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.21,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7553457845.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.22,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7582993472.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.24,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7276302452.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.25,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7641914027.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.26,10.975609864507403,30.69698143005371,1.1141116156109743,30.290298461914062,0.4531974792480469,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,0.688759446144104,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,8264533.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7671299516.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.27,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7671299516.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.28,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,6998245959.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.29,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7098984887.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.3,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7125116787.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.31,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7152510292.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.33,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7181106448.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.34,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7847228034.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.35,10.975609864507403,30.69698143005371,1.1141116156109743,31.782066345214844,0.294283002614975,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,14.686012268066406,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,5467599.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7514924878.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.37,10.975609864507403,30.69698143005371,1.1141116156109743,32.080596923828125,0.4222715198993683,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,8.355230331420898,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,6797647.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7912500734.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.38,10.975609864507403,30.69698143005371,1.1141116156109743,32.080596923828125,0.4222715198993683,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,8.355230331420898,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,6797647.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7609422754.5,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.4,10.975609864507403,30.69698143005371,1.1141116156109743,32.080596923828125,0.4222715198993683,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,8.355230331420898,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,6797647.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,7978625309.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.41,10.975609864507403,30.69698143005371,1.1141116156109743,32.080596923828125,0.4222715198993683,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,8.355230331420898,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,6797647.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,8010579734.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.42,10.975609864507403,30.69698143005371,1.1141116156109743,32.080596923828125,0.4222715198993683,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,8.355230331420898,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,6797647.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,8041432513.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.44,10.975609864507403,30.69698143005371,1.1141116156109743,32.080596923828125,0.4222715198993683,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,8.355230331420898,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,6797647.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,8071673695.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.45,10.975609864507403,30.69698143005371,1.1141116156109743,32.080596923828125,0.4222715198993683,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,8.355230331420898,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,6797647.5,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,8101560723.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
7.47,10.975609864507403,30.69698143005371,1.1141116156109743,31.836923599243164,0.5820161700248718,-1.0,-1.0,-1.0,1.652440871511187,-1.0,2.8742410114833286,4.768975734710693,545159808.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,545000000.0,-1.0,10426138.531110492,294.0139465332031,604888.625,18935553.211495537,24427084.07142857,741263268.5714285,-1.0,-1.0,-1.0,69119645.71428572,7932385.0,917762.0625,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2381.0,8131184317.0,1920.0,3.0,47.0,47.0,48.0,29.0,54.0,38.0,90.0,545.0,2.0,34.910282492637634,3196.0,5.0,2.308890581130981
