Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
7.0,41.07261657714844,18.893917083740234,0.2649104595184326,0.00358744412660598,20.004304932802917,49.433344173431394,56.59410858154297,0.43613884747028353,14.057836532592773,19.561342620849608,51.199187183380126,14.323192688822747,58.826829528808595,21.17317090034485,0.3498797805979848,56.66844177246094,138.60366821289062,242.24487915039063,0.718657374382019,0.2652496099472046,6.13452296257019,0.2237348556518554,455977228.8,2.90021390914917,5.964552265405655,143385867059.2,148046672691.2,11124150272.0,228533351219.2,2010727321.6,32.99915475845337,456000000.0,0.12209726274013515,9923468.8,55.78800659179687,1057302380.8,15012357.4,2435136.0875,915151436.8,0.9475135803222656,1.3170373916625977,1311580339.2,74317725.6,8930549.0,1537902516.5046875,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8506988363.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.01,41.10826568603515,18.891733932495118,0.2649104595184326,0.020982575975358457,12.87032836638391,47.53855590820312,45.17279205322266,0.0016261001917882607,11.883962249755859,19.496080017089845,49.28261260986328,14.10468406677246,57.91466064453125,2.085339069366455,0.223594269156456,56.649847412109374,85.41047973632813,193.69739990234376,0.5792290568351746,0.26603057980537415,5.105596828460693,6.832226312160492,456046745.6,2.8964560508728026,3.702016592025757,127248528179.2,131316681932.8,9864132198.4,202771002163.2,1781997516.8,50.13932781219482,456000000.0,0.1224943220615387,9057301.1,211.82164306640624,954310835.2,13965974.8,2201766.8125,818976192.0,0.9494438648223877,0.8275360703468323,1189136998.4,69312372.0,8271257.1,1342081980.4507813,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8527267050.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.02,50.146044413248696,17.029577533404034,0.18727362155914307,0.024151797716816265,10.210704363882542,53.53292973836263,51.53486887613932,0.02456480378653697,10.756139437357584,16.376569568489987,56.05701446533203,15.621731122334799,63.975823720296226,2.6908438404401145,0.19284293241798878,66.70747884114583,115.19025548299153,222.3454443613688,0.6485702892144521,0.2287557046438451,6.095431089401245,2.9048074384530387,455909034.6666667,3.051971753438314,5.396233558654785,121951621120.0,125828758869.33333,9434536661.333334,194300545706.66666,1704912581.3333333,42.91243942578634,456000000.0,0.13028324892123538,8698687.0,218.50200398763022,908862109.3333334,13567832.166666666,1882925.1822916667,776369528.3333334,1.169498125712077,1.2141675849755604,1144707776.0,67043378.0,8000086.375,1278390219.8567708,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8548732066.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.03,27.930679321289062,12.063528060913086,0.43373188972473137,0.006982509046792959,20.003338364139196,33.39865131378174,37.35528373718262,0.0019245624658651601,9.340962219238282,13.026085662841798,34.59724502563476,9.524723342061042,39.09997558593751,20.900025177001954,0.26892173290252686,38.003352355957034,81.15713348388672,119.38458862304688,0.5759089589118958,0.17723153233528138,4.759415054321289,0.2623043775558472,455950016.0,1.9250702857971191,3.025412344932556,100658384076.8,103617134592.0,7706939801.6,160173896499.2,1395737088.0,48.32498860359192,456000000.0,0.08154183328151701,7961427.8,103.45724792480469,759443667.2,12824794.8,1845648.9,637715891.2,0.6386969566345215,0.6639179706573486,1066560819.2,62545895.2,7572920.6,1039735041.2234375,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8548732066.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.04,59.30763320922851,21.144743490219117,0.4022672653198242,0.0171228516846895,21.601970672607422,62.36902923583985,53.463100051879884,0.19508536668727172,13.955622744560241,19.632300151139496,65.12917938232422,18.22326545715332,75.34725494384766,4.652745378017426,0.3731828063726425,79.61552124023437,148.55003051757814,284.4895179748535,0.6376981735229493,0.2751971744175534,8.012485694885253,4.695729494094849,455894035.2,3.688182067871094,6.700084495544433,126969022464.0,131310254080.0,9917365299.2,202541506560.0,1785804416.0,32.15357503890991,456000000.0,0.15669538676738737,8991097.725,235.59835205078124,1010819196.8,13681725.25,30444332.8125,823179785.6,1.3902987957000732,1.5149933457374574,1187016032.0,75250725.5,8135078.7625,1286801305.684375,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8548732066.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.05,32.21969985961914,16.515441417694092,1.6870322227478027,0.0058000604622066,16.112567901611328,38.83657455444336,38.18959426879883,0.016805885359644876,9.721734046936035,15.659178256988525,39.445295333862305,11.35254430770874,48.425132751464844,1.5748679637908936,0.07061816472560165,47.43954658508301,31.912818908691406,254.8275909423828,0.2099818526767194,0.20634226500988007,1.928264021873474,1.812700629234314,456153072.0,2.466436743736267,0.8679494857788086,46015775744.0,47507097600.0,3592982016.0,73362308096.0,625810272.0,61.23522067070007,456000000.0,0.10385943949222562,4743274.78125,105.95091247558594,321015016.0,5599332.402832031,965656.2099609375,277599724.0,0.7812047600746155,0.1855008900165558,493840576.0,29049196.0,3768924.4028320312,563738776.8945312,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,7471714398.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.07,68.52195358276367,31.478047370910645,1.6870322227478027,0.0412485003471374,22.46111986786127,79.50794982910156,69.70586395263672,0.521111935377121,18.895302772521973,32.584442138671875,82.42621612548828,23.59689998626709,96.96024703979492,3.0397521257400517,0.3055998384952545,94.42655181884766,142.43241119384766,326.3772277832031,0.9606869518756866,0.4407283365726471,8.69905948638916,8.31899118423462,455829168.0,4.827618598937988,6.210936546325684,95823851520.0,98935164928.0,7428130560.0,152719564800.0,1352974528.0,16.901103019714355,456000000.0,0.200919896364212,6039874.25,234.36670684814447,740015168.0,9894274.0,14841671.8125,614175488.0,1.5700095891952515,1.3889892101287842,836713600.0,48725492.0,5690637.25,1057837248.0,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8647754207.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.08,71.34317398071289,32.75635019938151,4.9811365604400635,0.04055725876241916,23.767405353486538,78.97894032796223,78.03302510579427,0.041429713453302,17.572115580240887,32.18614832560221,81.9412612915039,23.44989585876465,96.04452768961589,3.9554735819498696,0.26194823036591214,94.35540517171223,141.02860514322916,305.05748494466144,0.9358569383621216,0.4247236450513204,8.498712380727133,7.88779894510905,455893077.3333333,4.819543997446696,6.072832266489665,133066078890.66667,136880320512.0,10173100885.333334,211679335765.33334,1891741546.6666667,15.20012092590332,456000000.0,0.2030508567889531,9806343.833333334,278.02247111002606,1009718197.3333334,14863473.75,2315282.5260416665,865120128.0,1.9490545590718586,1.35684072971344,1261558677.3333333,75082610.66666667,8861382.791666666,1367978336.0,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8647754207.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.09,44.18631108601888,22.12472947438558,0.7745158051451048,0.0039229532703757165,10.897964477539062,52.57430521647135,54.09175364176432,0.31171875033760443,15.783182303110758,21.647260665893555,54.199212392171226,15.626529693603516,64.76791636149089,1.8987513383229573,0.119009672353665,62.28303527832031,71.42306518554688,269.15932210286456,0.49706959212198853,0.30310739576816553,4.302870988845825,0.10683055718739827,455932821.3333333,3.2693965435028076,3.0984652042388916,121910525269.33333,125924944554.66667,9478415786.666666,194351409834.66666,1710661344.0,46.99540901184082,456000000.0,0.13944026082754132,7947818.666666667,89.54054768880208,900508752.0,12743944.331542969,1985162.7890625,781367680.0,1.0268498659133911,0.6926651497681936,1079971050.6666667,62802381.333333336,7381255.331542969,1284205771.5729167,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2824.0,8376324732.0,1920.0,4.0,58.0,56.0,63.0,49.0,47.0,47.0,90.0,545.0,2.0,35.82778573036194,3196.0,7.0,3.303736925125122
7.1,34.14606857299805,15.828375498453775,0.1708075006802877,0.005999088287353499,16.66546630859375,41.17208663622538,46.91472133000692,0.4170616521611616,12.428896268208822,16.262950261433918,42.64915227890015,11.940273930629095,49.01994959513346,17.64671665430069,0.1497415695339441,47.16518910725912,118.32388432820638,202.4131088256836,0.5813226600488027,0.2215186506509781,6.2810860474904375,0.11260675390561421,455958293.3333333,2.4177876313527427,5.123523597915967,128041661781.33333,132176076800.0,9928915968.0,204058618538.66666,1793339221.3333333,44.36135149002075,456000000.0,0.1016592755913734,8371033.75,95.04573567708333,943086896.0,13412204.75,1859919.6458333333,817872469.3333334,0.7893204490343729,1.1515419085820515,1137492416.0,63526664.0,7764946.625,1349539151.1796875,0.595818042755127,1164.0,450.0,12243.0,1.0,38.90320587158203,2824.0,8376324732.0,1920.0,4.0,96.0,96.0,98.0,85.0,90.0,86.0,90.0,545.0,2.0,35.337138175964355,3196.0,7.0,3.280684471130371
