Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.08,0.36765869458516437,22.011980692545574,0.0008197513719399666,31.73401260375977,0.5839848518371582,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6469836831092834,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,7931334.5,948546798.5520834,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2883.0,1920.0,4.0,68.0,68.0,69.0,59.0,56.0,61.0,90.0,545.0,2.0,38.067322969436646,2736.0,1.0,4.0,3.7850942611694336
7.18,0.36765869458516437,22.011980692545574,0.0008197513719399666,32.47358322143555,0.6250893473625183,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6728112697601318,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,7926475.5,948546798.5520834,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2883.0,1920.0,4.0,68.0,68.0,69.0,59.0,56.0,61.0,90.0,545.0,2.0,38.067322969436646,2736.0,1.0,4.0,3.7850942611694336
7.28,0.36765869458516437,22.011980692545574,0.0008197513719399666,31.709619522094727,0.5852223634719849,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6501447558403015,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8036841.5,948546798.5520834,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2883.0,1920.0,4.0,68.0,68.0,69.0,59.0,56.0,61.0,90.0,545.0,2.0,38.067322969436646,2736.0,1.0,4.0,3.7850942611694336
7.38,0.36765869458516437,22.011980692545574,0.0008197513719399666,31.709253311157227,1.0543875694274902,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6496671438217163,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8529560.0,948546798.5520834,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2883.0,1920.0,4.0,68.0,68.0,69.0,59.0,56.0,61.0,90.0,545.0,2.0,38.067322969436646,2736.0,1.0,4.0,3.7850942611694336
7.48,0.36765869458516437,22.011980692545574,0.0008197513719399666,32.50166320800781,1.2505966424942017,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6733023524284363,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8711917.0,948546798.5520834,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2883.0,1920.0,4.0,68.0,68.0,69.0,59.0,56.0,61.0,90.0,545.0,2.0,38.067322969436646,2736.0,1.0,4.0,3.7850942611694336
7.55,0.36765869458516437,22.011980692545574,0.0008197513719399666,32.50166320800781,1.2505966424942017,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6733023524284363,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8711917.0,948546798.5520834,0.6356256604194641,1130.0,449.0,12244.0,2.0,40.76543426513672,2883.0,1920.0,4.0,88.0,88.0,89.0,86.0,79.0,84.0,90.0,545.0,2.0,36.298397183418274,2736.0,1.0,18.0,3.3686797618865967
7.59,0.36765869458516437,22.011980692545574,0.0008197513719399666,31.74453353881836,0.912427544593811,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6491661667823792,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8571022.0,948546798.5520834,0.6356256604194641,1130.0,449.0,12244.0,2.0,40.76543426513672,2883.0,1920.0,4.0,88.0,88.0,89.0,86.0,79.0,84.0,90.0,545.0,2.0,36.298397183418274,2736.0,1.0,18.0,3.3686797618865967
7.69,0.36765869458516437,22.011980692545574,0.0008197513719399666,32.55197525024414,0.7294051647186279,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6776999831199646,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8207646.0,948546798.5520834,0.6356256604194641,1130.0,449.0,12244.0,2.0,40.76543426513672,2883.0,1920.0,4.0,88.0,88.0,89.0,86.0,79.0,84.0,90.0,545.0,2.0,36.298397183418274,2736.0,1.0,18.0,3.3686797618865967
7.74,0.36765869458516437,22.011980692545574,0.0008197513719399666,32.55197525024414,0.7294051647186279,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6776999831199646,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8207646.0,948546798.5520834,0.210892766714096,120.0,2.0,6330.0,1.0,40.76543426513672,2883.0,1920.0,4.0,88.0,88.0,89.0,86.0,79.0,84.0,90.0,545.0,2.0,36.298397183418274,2736.0,1.0,4.0,3.3686797618865967
7.77,0.36765869458516437,22.011980692545574,0.0008197513719399666,32.55197525024414,0.7294051647186279,-1.0,-1.0,-1.0,0.2368387778600057,-1.0,2.500903288523356,0.6776999831199646,545001386.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.08542084693909,545000000.0,-1.0,4839400.333333333,115.03756713867188,1564145906.6666667,4722752.6500651045,1354682.4166666667,1360793173.3333333,-1.0,-1.0,-1.0,25797864.0,8207646.0,948546798.5520834,0.6356256604194641,287.0,52.0,7746.0,1.0,22.358577728271484,2883.0,1920.0,4.0,88.0,88.0,89.0,86.0,79.0,84.0,90.0,545.0,2.0,36.298397183418274,2736.0,1.0,4.0,3.3686797618865967
