Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
11.97,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.04337501525879,33.34601211547852,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.886476993560791,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693890560.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642572672.0,87069521.33333333,1181745.125,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,16514002943.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
11.98,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.04337501525879,33.34601211547852,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.886476993560791,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693890560.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642572672.0,87069521.33333333,1181745.125,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,16543413115.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
11.99,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.04337501525879,33.34601211547852,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.886476993560791,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693890560.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642572672.0,87069521.33333333,1181745.125,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,16572827068.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.0,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,24.893848419189453,34.1735725402832,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.9402756690979004,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,692931072.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642364288.0,87069521.33333333,1181003.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,12943096470.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.01,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,24.893848419189453,34.1735725402832,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.9402756690979004,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,692931072.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642364288.0,87069521.33333333,1181003.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13754838668.5,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.03,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,24.893848419189453,34.1735725402832,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.9402756690979004,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,692931072.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642364288.0,87069521.33333333,1181003.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13777989454.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.04,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,24.893848419189453,34.1735725402832,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.9402756690979004,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,692931072.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642364288.0,87069521.33333333,1181003.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13810830516.5,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.06,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,24.893848419189453,34.1735725402832,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.9402756690979004,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,692931072.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642364288.0,87069521.33333333,1181003.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,12973252363.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.07,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,24.893848419189453,34.1735725402832,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.9402756690979004,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,692931072.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642364288.0,87069521.33333333,1181003.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13847710975.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.09,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,24.893848419189453,34.1735725402832,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.9402756690979004,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,692931072.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642364288.0,87069521.33333333,1181003.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14809806023.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.1,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,16640819212.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.11,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13872375247.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.12,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13892563412.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.13,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13915786230.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.14,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13940453828.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.15,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13967095526.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.16,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13994631279.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.17,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14022940790.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.18,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,13022878462.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.19,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.205175399780277,33.3513298034668,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.83538818359375,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693741504.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642434624.0,87069521.33333333,1181491.25,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14051616263.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.2,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.174957275390625,34.18757247924805,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.932905673980713,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693051520.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642475968.0,87069521.33333333,1181208.625,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14079943577.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.22,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.174957275390625,34.18757247924805,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.932905673980713,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693051520.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642475968.0,87069521.33333333,1181208.625,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14108728634.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.23,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.174957275390625,34.18757247924805,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.932905673980713,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693051520.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642475968.0,87069521.33333333,1181208.625,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14137686905.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.24,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.174957275390625,34.18757247924805,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.932905673980713,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693051520.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642475968.0,87069521.33333333,1181208.625,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14166824171.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.25,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.174957275390625,34.18757247924805,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.932905673980713,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693051520.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642475968.0,87069521.33333333,1181208.625,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14195628720.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.27,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.174957275390625,34.18757247924805,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.932905673980713,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693051520.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642475968.0,87069521.33333333,1181208.625,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14224678155.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
12.28,39.51270294189453,27.137661616007488,0.44792481263478595,1.4642678101857503,21.24193795522054,50.06102752685547,41.70691998799642,0.08845691266469653,25.174957275390625,34.18757247924805,51.90541330973307,14.379117329915365,62.8710823059082,3.7955837845802307,2.932905673980713,42.4200808207194,126.11064147949219,243.96437072753906,0.5912569959958395,0.2612736125787099,5.872079769770305,0.6253317594528198,544899904.0,2.296172618865967,5.423913876215617,90211501397.33333,115312538965.33333,8000474112.0,-1.0,693051520.0,46.138280073801674,545000000.0,0.1799821803967158,12955804.083333334,230.07433064778647,1086093184.0,21617003.416666668,3608999.625,849405674.6666666,-1.0,0.8840065797170004,642475968.0,87069521.33333333,1181208.625,1381660153.0364583,0.8550679087638855,326.0,63.0,7662.0,1.0,23.353321075439453,2344.0,14253855141.0,1920.0,2.0,64.0,63.0,54.0,51.0,82.0,50.0,90.0,545.0,2.0,34.787583351135254,2736.0,2.0,1.0,3.185152053833008
