Total Resident Memory on Device,Value
,460.996

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.535,9.758
"Executables & Mapped",785.137,225.652
"Graphics (Estimated)",445.318,
"Native",235.321,101.876
"Untracked*",139.580,
"Managed",50.858,50.487

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.710
"Empty Heap Space",4.181,3.974
"Objects",1.803,1.803
