Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Shader ALU Capacity Utilized,% Shaders Busy,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time ALUs Working,% Time EFUs Working,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
12.3,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.176246643066406,34.19821548461914,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.980992317199707,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,692062144.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179206.875,669724172.8710938,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,73.0,3.364371061325073
12.31,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.40911293029785,33.36591339111328,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.9602091312408447,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693456064.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180689.375,669724172.8710938,0.7136125564575195,1006.0,403.0,12126.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
12.41,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.353206634521484,33.35387420654297,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.8682775497436523,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693255424.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180347.875,669724172.8710938,0.7136125564575195,1006.0,403.0,12126.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
12.51,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.137378692626957,34.19260787963867,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.89257287979126,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,692746688.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180373.125,669724172.8710938,0.7136125564575195,1006.0,403.0,12126.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
12.61,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.335100173950195,33.351993560791016,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.907306909561157,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693329856.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180474.5,669724172.8710938,0.7136125564575195,1006.0,403.0,12126.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
12.71,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.14264678955078,34.209068298339844,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.9524354934692383,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,692444992.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179859.125,669724172.8710938,0.7136125564575195,1006.0,403.0,12126.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
12.81,50.352447509765625,49.667457580566406,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.398025512695312,33.38434982299805,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.978232145309448,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,704191488.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1219972.0,669724172.8710938,0.7136125564575195,1006.0,403.0,12126.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
12.82,50.352447509765625,49.667457580566406,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.398025512695312,33.38434982299805,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.978232145309448,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,704191488.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1219972.0,669724172.8710938,0.0201786048710346,102.0,2.0,6330.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
12.91,50.33760452270508,49.66428756713867,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.33033561706543,33.39159393310547,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.880727529525757,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,706045952.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1216962.125,669724172.8710938,0.0201786048710346,102.0,2.0,6330.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
13.01,50.385589599609375,49.6654052734375,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.20762252807617,34.21992111206055,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.997941493988037,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,707297280.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1192718.5,669724172.8710938,0.0201786048710346,102.0,2.0,6330.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
13.11,50.28811264038086,49.63893508911133,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.31583976745605,33.38319778442383,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.849473476409912,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,705369024.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1177515.875,669724172.8710938,0.0201786048710346,102.0,2.0,6330.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
13.21,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.128137588500977,34.20733642578125,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.9190986156463623,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,691706944.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1178601.625,669724172.8710938,0.0201786048710346,102.0,2.0,6330.0,1.0,12.22826099395752,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,74.0,3.364371061325073
13.3,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.128137588500977,34.20733642578125,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.9190986156463623,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,691706944.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1178601.625,669724172.8710938,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,73.0,3.364371061325073
13.31,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.286800384521484,33.367366790771484,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.94384765625,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693378048.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180556.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
13.41,50.36049270629883,49.660762786865234,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.316869735717773,33.37557601928711,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.951993942260742,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,700930560.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1218852.625,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
13.51,50.35896301269531,49.64072799682617,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.159461975097656,34.20146942138672,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.944753646850586,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,706236352.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179544.75,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
13.61,50.32130813598633,49.65753555297852,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.267784118652344,33.35859298706055,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,3.0082204341888428,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,694407872.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180862.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
13.71,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.326927185058597,33.342506408691406,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.9474682807922363,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693274112.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180379.625,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
13.81,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.133176803588867,34.19147109985352,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.9307637214660645,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,692653248.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180214.0,669724172.8710938,0.0006753449561074,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
13.91,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.33376121520996,33.37086486816406,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.936023712158203,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693270208.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180372.875,669724172.8710938,0.0006753449561074,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.01,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.170307159423828,34.18644714355469,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.914703369140625,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,692658304.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180222.625,669724172.8710938,0.0006753449561074,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.11,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.312015533447266,33.36540222167969,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.935878276824951,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693016832.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179941.625,669724172.8710938,0.0006753449561074,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.21,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.315710067749023,33.38530349731445,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.8873252868652344,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693102016.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180086.5,669724172.8710938,0.0006753449561074,102.0,2.0,6330.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.3,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.315710067749023,33.38530349731445,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.8873252868652344,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693102016.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180086.5,669724172.8710938,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,73.0,3.364371061325073
14.31,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.315710067749023,33.38530349731445,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.8873252868652344,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693102016.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180086.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.32,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.164255142211918,34.20330047607422,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.890092372894287,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,692340160.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1179680.5,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.42,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.306095123291016,33.38505172729492,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.880189657211304,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693495616.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180756.75,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.52,50.36079788208008,49.63920211791992,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.12080955505371,34.24782180786133,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.907611608505249,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,692802368.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180468.125,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.62,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.145204544067383,33.39778137207031,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.972697734832764,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693451008.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180680.875,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
14.72,50.33628845214844,49.66371154785156,0.45462703704833984,0.10008653146880013,9.590037754603795,19.7790584564209,23.89314079284668,0.00092295033391565,25.14098358154297,33.391082763671875,20.521636962890625,5.115875720977783,24.38690757751465,0.61309152841568,2.969687461853028,-1.0,147.75344848632812,161.7561492919922,0.25995221734046936,0.20622757077217102,6.82388973236084,0.6444393396377563,545001312.0,-1.0,9.92343044281006,36701601792.0,40852504576.0,-1.0,-1.0,693144768.0,84.06183433532715,545000000.0,0.12808342278003693,656255.4375,180.0672492980957,479403648.0,1298926.0,55732.9453125,441388224.0,-1.0,2.480857610702515,-1.0,18625950.0,1180159.375,669724172.8710938,0.002935052383691,1006.0,403.0,12126.0,1.0,28.741500854492188,2895.0,1920.0,4.0,68.0,69.0,65.0,51.0,80.0,81.0,90.0,545.0,2.0,31.524580717086792,3196.0,70.0,3.364371061325073
