Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.0,1.7677658796310425,31.136484146118164,0.0179353673011064,24.933177947998047,0.9126994013786316,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,20.83641242980957,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,10970359.0,2531479040.0,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2260.0,1920.0,3.0,62.0,60.0,64.0,28.0,32.0,69.0,72.0,545.0,2.0,20.368491113185883,3196.0,2.0,62.0,2.227550506591797
7.1,1.7677658796310425,31.136484146118164,0.0179353673011064,26.78096580505371,0.8481301665306091,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,0.636712908744812,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,10487484.0,2531479040.0,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2260.0,1920.0,3.0,62.0,60.0,64.0,28.0,32.0,69.0,72.0,545.0,2.0,20.368491113185883,3196.0,2.0,62.0,2.227550506591797
7.21,1.7677658796310425,31.136484146118164,0.0179353673011064,27.01253700256348,0.670931339263916,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,0.6313426494598389,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,8685199.0,2531479040.0,0.2982772886753082,103.0,2.0,6330.0,1.0,25.305883407592773,2260.0,1920.0,3.0,62.0,60.0,64.0,28.0,32.0,69.0,72.0,545.0,2.0,20.368491113185883,3196.0,2.0,62.0,2.227550506591797
7.31,1.7677658796310425,31.136484146118164,0.0179353673011064,28.00837135314941,0.723035991191864,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,0.6659048199653625,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,10025640.0,2531479040.0,0.2982772886753082,103.0,2.0,6330.0,1.0,25.305883407592773,2260.0,1920.0,3.0,62.0,60.0,64.0,28.0,32.0,69.0,72.0,545.0,2.0,20.368491113185883,3196.0,2.0,62.0,2.227550506591797
7.41,1.7677658796310425,31.136484146118164,0.0179353673011064,31.08520126342773,0.3193550407886505,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,8.144938468933105,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,5475205.0,2531479040.0,0.2982772886753082,103.0,2.0,6330.0,1.0,25.305883407592773,2260.0,1920.0,3.0,62.0,60.0,64.0,28.0,32.0,69.0,72.0,545.0,2.0,20.368491113185883,3196.0,2.0,62.0,2.227550506591797
7.47,1.7677658796310425,31.136484146118164,0.0179353673011064,31.08520126342773,0.3193550407886505,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,8.144938468933105,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,5475205.0,2531479040.0,13.022088050842283,412.0,42.0,11673.0,7.0,17.181381225585938,2260.0,1920.0,4.0,70.0,69.0,75.0,35.0,50.0,50.0,72.0,545.0,2.0,22.30304777622223,3196.0,2.0,62.0,3.7823007106781006
7.51,1.7677658796310425,31.136484146118164,0.0179353673011064,31.74248695373535,0.1982420980930328,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,0.6469476222991943,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,4765072.5,2531479040.0,13.022088050842283,412.0,42.0,11673.0,7.0,17.181381225585938,2260.0,1920.0,4.0,70.0,69.0,75.0,35.0,50.0,50.0,72.0,545.0,2.0,22.30304777622223,3196.0,2.0,62.0,3.7823007106781006
7.61,1.7677658796310425,31.136484146118164,0.0179353673011064,32.48727035522461,0.2854922115802765,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,5.1685309410095215,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,4764772.5,2531479040.0,13.022088050842283,412.0,42.0,11673.0,7.0,17.181381225585938,2260.0,1920.0,4.0,70.0,69.0,75.0,35.0,50.0,50.0,72.0,545.0,2.0,22.30304777622223,3196.0,2.0,62.0,3.7823007106781006
7.65,1.7677658796310425,31.136484146118164,0.0179353673011064,32.48727035522461,0.2854922115802765,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,5.1685309410095215,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,4764772.5,2531479040.0,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2260.0,1920.0,4.0,70.0,69.0,75.0,35.0,50.0,50.0,72.0,545.0,2.0,22.30304777622223,3196.0,2.0,62.0,3.7823007106781006
7.71,1.7677658796310425,31.136484146118164,0.0179353673011064,31.76070022583008,0.5638776421546936,-1.0,-1.0,-1.0,1.0337241888046265,-1.0,6.675934791564941,0.6368475556373596,545318272.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.96915626525879,545000000.0,-1.0,16320036.0,55.84447370256697,1696247680.0,32141492.0,2164109.75,1441481344.0,-1.0,-1.0,-1.0,112625800.0,7228618.0,2531479040.0,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2260.0,1920.0,4.0,70.0,69.0,75.0,35.0,50.0,50.0,72.0,545.0,2.0,22.30304777622223,3196.0,2.0,62.0,3.7823007106781006
