Time (s),% Linear Filtered,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.11,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8513794354.5,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.12,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,9884887761.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.13,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,9914130003.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.14,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8493362622.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.15,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7725469887.333333,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.16,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7143631207.5,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.17,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8667082267.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.18,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,10030905482.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.19,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7059063400.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.2,67.59928131103516,1.3299141957291536,35.83218329293387,0.4577417307134185,31.41232109069824,3.634286403656006,0.5613089799880981,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,0.6552754640579224,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2080960768.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,1048114240.0,71330658.85714285,10295576.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7088275432.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.21,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7259324473.5,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.22,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8632342507.5,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.23,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,10147046294.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.24,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,7175979131.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.25,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8690659944.5,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.26,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8718558140.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.27,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8376244006.333333,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.28,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,10348475054.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.29,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8776757197.5,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.3,67.6302261352539,1.3299141957291536,35.83218329293387,0.4577417307134185,32.38935852050781,3.003999948501587,0.5239909887313843,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,5.811032295227051,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,2079502464.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,994156736.0,71330658.85714285,8814905.0,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,9340115336.666666,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
7.31,67.88093566894531,1.3299141957291536,35.83218329293387,0.4577417307134185,31.73126602172852,2.6425974369049072,0.5360834002494812,-1.0,112.27139064243862,206.85998208182198,0.6636521049908229,0.2692085972854069,5.543556758335659,6.49500036239624,545122624.0,-1.0,4.207533121109009,-1.0,94929918244.57143,-1.0,-1.0,1896746496.0,100.0,545000000.0,0.15617281624249046,12162495.5,98.14487566266742,1409497988.5714285,22375231.07142857,2331230.4285714286,1191038989.7142856,-1.0,0.5837763037000384,932515136.0,71330658.85714285,7383937.5,158193.25,0.2557416558265686,377.0,69.0,7965.0,1.0,25.305883407592773,2715.0,8397410703.0,1920.0,4.0,85.0,82.0,84.0,80.0,75.0,85.0,90.0,545.0,2.0,24.19618368148804,2736.0,1.0,66.0,2.9955570697784424
