Time (s),% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture L2 Miss,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,mem_frequency_mhz,screen_tears_per_second,stale_frames_per_second,timewarp_gpu_ms
7.0,32.642669002215065,33.95282872517904,0.12719320009152094,24.916349411010746,0.8658355474472046,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,12.0136137008667,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,11224930.0,2172782738.6666665,0.2989094257354736,101.0,2.0,6330.0,1.0,17.846654891967773,2895.0,1920.0,3.0,60.0,62.0,61.0,23.0,46.0,52.0,72.0,545.0,2.0,18.833279609680176,2736.0,1.0,61.0,2.2084500789642334
7.1,32.642669002215065,33.95282872517904,0.12719320009152094,25.5526123046875,0.8404425382614136,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,1.4096184968948364,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,11062867.0,2172782738.6666665,0.2989094257354736,101.0,2.0,6330.0,1.0,17.846654891967773,2895.0,1920.0,3.0,60.0,62.0,61.0,23.0,46.0,52.0,72.0,545.0,2.0,18.833279609680176,2736.0,1.0,61.0,2.2084500789642334
7.2,32.642669002215065,33.95282872517904,0.12719320009152094,23.33579635620117,0.5531668663024902,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,8.382328033447266,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,9114559.0,2172782738.6666665,0.2989094257354736,101.0,2.0,6330.0,1.0,17.846654891967773,2895.0,1920.0,3.0,60.0,62.0,61.0,23.0,46.0,52.0,72.0,545.0,2.0,18.833279609680176,2736.0,1.0,61.0,2.2084500789642334
7.3,32.642669002215065,33.95282872517904,0.12719320009152094,27.368146896362305,0.6305723190307617,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,17.815441131591797,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,11354278.0,2172782738.6666665,0.2989094257354736,101.0,2.0,6330.0,1.0,17.846654891967773,2895.0,1920.0,3.0,60.0,62.0,61.0,23.0,46.0,52.0,72.0,545.0,2.0,18.833279609680176,2736.0,1.0,61.0,2.2084500789642334
7.32,32.642669002215065,33.95282872517904,0.12719320009152094,27.368146896362305,0.6305723190307617,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,17.815441131591797,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,11354278.0,2172782738.6666665,0.1605613231658935,265.0,62.0,7874.0,1.0,28.741500854492188,2895.0,1920.0,3.0,60.0,62.0,61.0,23.0,46.0,52.0,72.0,545.0,2.0,18.833279609680176,2736.0,1.0,73.0,2.2084500789642334
7.36,32.642669002215065,33.95282872517904,0.12719320009152094,27.368146896362305,0.6305723190307617,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,17.815441131591797,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,11354278.0,2172782738.6666665,7.296020984649658,1063.0,457.0,12242.0,7.0,16.85780906677246,2895.0,1920.0,4.0,60.0,61.0,63.0,44.0,26.0,59.0,72.0,545.0,3.0,18.830791115760803,2736.0,1.0,62.0,2.295283079147339
7.4,32.642669002215065,33.95282872517904,0.12719320009152094,30.22562789916992,0.388527363538742,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,0.6485385298728943,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,6965141.0,2172782738.6666665,7.296020984649658,1063.0,457.0,12242.0,7.0,16.85780906677246,2895.0,1920.0,4.0,60.0,61.0,63.0,44.0,26.0,59.0,72.0,545.0,3.0,18.830791115760803,2736.0,1.0,62.0,2.295283079147339
7.5,32.642669002215065,33.95282872517904,0.12719320009152094,32.14046859741211,0.2254997193813324,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,0.6557903289794922,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,4959367.0,2172782738.6666665,7.296020984649658,1063.0,457.0,12242.0,7.0,16.85780906677246,2895.0,1920.0,4.0,60.0,61.0,63.0,44.0,26.0,59.0,72.0,545.0,3.0,18.830791115760803,2736.0,1.0,62.0,2.295283079147339
7.6,32.642669002215065,33.95282872517904,0.12719320009152094,31.770509719848636,0.2426926791667938,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,0.6447623372077942,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,4961082.0,2172782738.6666665,7.296020984649658,1063.0,457.0,12242.0,7.0,16.85780906677246,2895.0,1920.0,4.0,60.0,61.0,63.0,44.0,26.0,59.0,72.0,545.0,3.0,18.830791115760803,2736.0,1.0,62.0,2.295283079147339
7.7,32.642669002215065,33.95282872517904,0.12719320009152094,32.5501708984375,0.4734857082366943,-1.0,-1.0,-1.0,1.2853693564732869,-1.0,3.919403910636902,5.540147304534912,544892010.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.158400297164917,545000000.0,-1.0,21624223.58203125,123.31881713867188,1725613781.3333333,42610101.765625,3576707.6666666665,1383696682.6666667,-1.0,-1.0,-1.0,125811488.234375,7349157.0,2172782738.6666665,7.296020984649658,1063.0,457.0,12242.0,7.0,16.85780906677246,2895.0,1920.0,4.0,60.0,61.0,63.0,44.0,26.0,59.0,72.0,545.0,3.0,18.830791115760803,2736.0,1.0,62.0,2.295283079147339
