Time (s),% Linear Filtered,% Nearest Filtered,% Non-Base Level Textures,% Prims Clipped,% Prims Trivially Rejected,% Stalled on System Memory,% Texture Fetch Stall,% Texture L2 Miss,% Time Shading Fragments,% Time Shading Vertices,% Vertex Fetch Stall,ALU / Fragment,ALU / Vertex,Average Polygon Area,Average Vertices / Polygon,Avg Bytes / Fragment,Avg Bytes / Vertex,Avg Preemption Delay,Clocks / Second,EFU / Fragment,EFU / Vertex,Fragment ALU Instructions / Sec (Full),Fragment ALU Instructions / Sec (Half),Fragment EFU Instructions / Second,Fragment Instructions / Second,Fragments Shaded / Second,GPU % Bus Busy,GPU Frequency,L1 Texture Cache Miss Per Pixel,Pre-clipped Polygons/Second,Preemptions / second,Read Total (Bytes/sec),Reused Vertices / Second,SP Memory Read (Bytes/Second),Texture Memory Read BW (Bytes/Second),Textures / Fragment,Textures / Vertex,Vertex Instructions / Second,Vertex Memory Read (Bytes/Second),Vertices Shaded / Second,Write Total (Bytes/sec),app_gpu_ms,app_rss_mb,app_uss_mb,app_vss_mb,application_layer_count,application_prediction_milliseconds,available_memory_mb,cpu-cycles,cpu_frequency_mhz,cpu_level,cpu_util_0,cpu_util_1,cpu_util_2,cpu_util_3,cpu_util_4,cpu_util_5,display_refresh_rate,gpu_frequency_mhz,gpu_level,gpu_util,guardian_gpu_ms,mem_frequency_mhz,stale_frames_per_second,timewarp_gpu_ms
9.82,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,13962908444.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.83,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,10983129894.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.84,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,12475582292.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.85,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,9533914450.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.86,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,10486786087.5,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.87,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,11445548442.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.88,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,9569902424.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.89,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,9588118680.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.9,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,12580284035.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.91,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.09279060363769,31.797761917114254,97.20384979248048,2.796147584915161,0.5271745920181274,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6338366866111755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159461277696.0,1876005888.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,952725504.0,155539885.33333334,7453839.0,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,12607046294.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.92,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.0861759185791,32.5111198425293,97.21498107910156,2.7850182056427,0.5529395937919617,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6578885316848755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159341707264.0,1873704320.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,950828096.0,155539885.33333334,7440532.5,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,12607046294.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.93,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.0861759185791,32.5111198425293,97.21498107910156,2.7850182056427,0.5529395937919617,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6578885316848755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159341707264.0,1873704320.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,950828096.0,155539885.33333334,7440532.5,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,12092056006.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.94,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.0861759185791,32.5111198425293,97.21498107910156,2.7850182056427,0.5529395937919617,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6578885316848755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159341707264.0,1873704320.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,950828096.0,155539885.33333334,7440532.5,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,9683270255.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
9.95,53.057387034098305,47.94534047444662,0.614193856716156,1.5395548144976299,53.54673767089844,0.18564996837327877,23.0861759185791,32.5111198425293,97.21498107910156,2.7850182056427,0.5529395937919617,-1.0,142.90833536783853,256.55189514160156,1.0701281229654949,0.4362950325012207,5.176194826761882,0.6578885316848755,544980181.3333334,-1.0,5.7415385246276855,108757045248.0,187029783893.33334,12674182314.666666,159341707264.0,1873704320.0,22.955575307210285,545000000.0,0.26966311534245807,27614453.333333332,120.75472005208333,1897772949.3333333,55677184.0,5297897.916666667,1565413077.3333333,-1.0,0.685419499874115,950828096.0,155539885.33333334,7440532.5,2210809365.3333335,0.6667886972427368,269.0,63.0,7860.0,1.0,21.75054168701172,2864.0,9709030655.0,1920.0,4.0,76.0,77.0,73.0,71.0,72.0,75.0,90.0,545.0,2.0,31.22645914554596,0.7342010140419006,2736.0,73.0,3.35074234008789
