ts,value,counter_name,t_s
1502775468238,0.0,Fragment ALU Instructions / Sec (Full),0.002915678
1502775468602,0.0,Fragment ALU Instructions / Sec (Half),0.002916042
1502775469019,0.0,Fragment EFU Instructions / Second,0.002916459
1502775469383,0.0,Textures / Vertex,0.002916823
1502775469748,0.0,Textures / Fragment,0.002917188
1502775470113,0.0,ALU / Vertex,0.002917553
1502775470581,0.0,ALU / Fragment,0.002918021
1502775470998,0.0,EFU / Fragment,0.002918438
1502775471363,0.0,EFU / Vertex,0.002918803
1502775471727,0.0,% Time Shading Fragments,0.002919167
1502775472092,0.0,% Time Shading Vertices,0.002919532
1502775472456,0.0,% Time Compute,0.002919896
1502775472821,0.0,% Shader ALU Capacity Utilized,0.002920261
1502775473185,0.0,% Time ALUs Working,0.002920625
1502775473706,0.0,% Time EFUs Working,0.002921146
1502775474123,0.0,% Nearest Filtered,0.002921563
1502775474488,0.0,% Linear Filtered,0.002921928
1502775474800,0.0,% Anisotropic Filtered,0.00292224
1502775475373,0.0,% Non-Base Level Textures,0.002922813
1502775475790,0.0,Read Total (Bytes/sec),0.00292323
1502775476154,159702.9375,Write Total (Bytes/sec),0.002923594
1502775476571,0.0,Texture Memory Read BW (Bytes/Second),0.002924011
1502775476935,0.0,Vertex Memory Read (Bytes/Second),0.002924375
1502775477300,0.0,SP Memory Read (Bytes/Second),0.00292474
1502775477769,0.0,Avg Bytes / Fragment,0.002925209
1502775478133,0.0,Avg Bytes / Vertex,0.002925573
1502775478498,0.0,Preemptions / second,0.002925938
1502775478915,0.0,Avg Preemption Delay,0.002926355
1502775479279,545000000.0,GPU Frequency,0.002926719
1502776967248,544909056.0,Clocks / Second,0.004414688
1502776975686,7.741902828216553,GPU % Bus Busy,0.004423126
1502776976988,1.6065433025360107,% Vertex Fetch Stall,0.004424428
1502776977456,1.8898677825927734,% Texture Fetch Stall,0.004424896
1502776978654,0.2501039206981659,L1 Texture Cache Miss Per Pixel,0.004426094
1502776979227,33.63349914550781,% Texture L2 Miss,0.004426667
1502776979696,0.446318119764328,% Stalled on System Memory,0.004427136
1502776980217,27746946.0,Pre-clipped Polygons/Second,0.004427657
1502776980790,77.4495620727539,% Prims Trivially Rejected,0.00442823
1502776981311,0.6369749903678894,% Prims Clipped,0.004428751
1502776981727,0.9081842303276062,Average Vertices / Polygon,0.004429167
1502776982196,38785168.0,Reused Vertices / Second,0.004429636
1502776982665,15.058625221252441,Average Polygon Area,0.004430105
1502776983342,21.052053451538086,% Shaders Busy,0.004430782
1502776983759,25199340.0,Vertices Shaded / Second,0.004431199
1502776984384,88083264.0,Fragments Shaded / Second,0.004431824
1502776984904,3117504768.0,Vertex Instructions / Second,0.004432344
1502776985373,12989171712.0,Fragment Instructions / Second,0.004432813
1502776985998,6845466624.0,Fragment ALU Instructions / Sec (Full),0.004433438
1502776986415,10143416320.0,Fragment ALU Instructions / Sec (Half),0.004433855
1502776986936,1071997504.0,Fragment EFU Instructions / Second,0.004434376
1502776987352,0.3308463990688324,Textures / Vertex,0.004434792
1502776987821,1.8150321245193481,Textures / Fragment,0.004435261
1502776988238,120.9619140625,ALU / Vertex,0.004435678
1502776988863,60.85057830810547,ALU / Fragment,0.004436303
1502776989279,5.473752975463867,EFU / Fragment,0.004436719
1502776989696,2.7518372535705566,EFU / Vertex,0.004437136
1502776990321,41.788787841796875,% Time Shading Fragments,0.004437761
1502776990790,58.211212158203125,% Time Shading Vertices,0.00443823
1502776991206,0.0,% Time Compute,0.004438646
1502776991623,33.18403244018555,% Shader ALU Capacity Utilized,0.004439063
1502776992040,42.02075958251953,% Time ALUs Working,0.00443948
1502776992665,16.643583297729492,% Time EFUs Working,0.004440105
1502776993081,100.0,% Nearest Filtered,0.004440521
1502776993550,4.704336166381836,% Linear Filtered,0.00444099
1502776994019,0.0,% Anisotropic Filtered,0.004441459
1502776994436,0.0,% Non-Base Level Textures,0.004441876
1502776994956,340018912.0,Read Total (Bytes/sec),0.004442396
1502776995373,311177024.0,Write Total (Bytes/sec),0.004442813
1502776995894,119378416.0,Texture Memory Read BW (Bytes/Second),0.004443334
1502776996363,143127920.0,Vertex Memory Read (Bytes/Second),0.004443803
1502776996727,4416415.5,SP Memory Read (Bytes/Second),0.004444167
