Total Resident Memory on Device,Value
,458.207

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.535,6.137
"Executables & Mapped",785.137,217.684
"Graphics (Estimated)",445.272,
"Native",235.321,112.517
"Untracked*",161.185,
"Managed",50.862,50.241

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.710
"Empty Heap Space",4.199,3.742
"Objects",1.789,1.789
