Total Resident Memory on Device,Value
,459.168

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.535,6.098
"Executables & Mapped",785.137,225.508
"Graphics (Estimated)",445.272,
"Native",235.321,106.825
"Untracked*",139.505,
"Managed",50.862,50.233

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.710
"Empty Heap Space",4.197,3.732
"Objects",1.791,1.791
