Total Resident Memory on Device,Value
,471.090

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.531,9.789
"Executables & Mapped",785.137,225.566
"Graphics (Estimated)",445.313,
"Native",235.321,112.177
"Untracked*",139.577,
"Managed",50.862,50.483

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.710
"Empty Heap Space",4.185,3.971
"Objects",1.803,1.803
