Total Resident Memory on Device,Value
,449.371

Allocated Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Android Runtime",1183.535,6.098
"Executables & Mapped",785.137,214.367
"Graphics (Estimated)",445.272,
"Native",235.321,106.810
"Untracked*",140.162,
"Managed",50.862,50.233

Managed Memory Breakdown
Category,Allocated(MB),Resident(MB)
"Virtual Machine",44.874,44.710
"Empty Heap Space",4.199,3.734
"Objects",1.790,1.790
